X,Y
13.213394408921207,9.861886397966778
22.476696255951474,10.113598027150168
34.22417224112118,10.99735977712479
53.288795567846265,10.945540752114265
57.00567700901815,8.719564675682316
71.53842463014126,12.26501043535076
83.78992761268708,8.150990283992886
96.35343012475613,8.955751182365656
113.27112289831902,7.105234933448855
117.87345515921177,9.449334767193552
133.36087744073126,6.608881251496474
147.88947384991252,9.956093739557883
157.91360329355712,12.655983396994145
168.2181979881376,11.274245549314934
179.54677468924487,12.288244296156222
194.74407130435543,13.535396063833003
199.33245596425382,7.675080007947226
221.8053699582611,13.597717990650818
227.42783785581645,15.33616860941034
241.18774516727433,12.600981669385156
252.7624561540297,11.722438140459868
261.69873484549055,10.855130801990331
273.99633822242396,12.483786904641871
287.7486786770741,9.300076367559502
299.6670384907744,7.628208194344134
311.00696465485237,9.775733602348938
323.279785544972,10.597745611164259
337.4249077040059,15.696997936984985
348.11832841658844,10.542565303283837
358.9378718373777,8.69837632358461
374.03044214425375,10.518925342645609
388.17665079226174,12.648195481520357
397.00505249968836,10.326822497822333
408.6330976978753,6.830472125905756
421.72460482147676,10.277274527858662
431.5277735609436,12.300607344309757
447.6361466240416,11.133019370249471
454.7274919781439,11.272073330569194
467.0084606440538,11.40193694922072
480.7811214465349,11.466949409910958
495.01075014808725,5.262485285753319
502.20692578320387,10.552617646614374
511.54992720267586,8.594920200858411
3.1428116243174595,21.034248414485436
21.202420386118924,15.754854646735195
28.473349683010138,20.736449236470346
43.159121889691974,19.066160654096016
55.53267858663676,21.50166635097434
66.20431175358947,19.259662777479274
76.6466170780605,20.895886198588105
90.86894885097117,21.175103644457565
102.84003608337399,24.47380540673172
111.62299924076626,17.37391100285
131.39487290080737,21.23482460860679
135.95930971378826,19.51173849950712
155.64498498998154,17.073396174948606
163.03633319513102,18.975425452862417
178.49504014424676,19.591549164167013
187.16770617879766,19.640507829307605
196.03009630473053,18.700056548994322
212.19296319412834,18.446268611973395
221.61608858658036,19.943470326381245
236.70694884805462,20.104099073914753
245.24429643408286,19.29511021554363
