X,Y,Class ID,Class 0,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8,Class 9,ProbClass0,ProbClass1,ProbClass2,ProbClass3,ProbClass4,ProbClass5,ProbClass6,ProbClass7,ProbClass8,ProbClass9,Minor Axis,Major Axis,Rotation,RNA Concentration,Color_string,ClassName
12.99557739911236,10.044856909988688,8,0,0,0,0,0,0,0,0,1,0,0.8258319695676317,0.07830082208449946,2.6266999543393223e-05,2.6266999543393223e-05,2.6266999543393223e-05,2.6266999543393223e-05,2.6266999543393223e-05,0.031073701836810175,0.0646359045129722,2.6266999543393223e-05,10.260522179905687,11.647724749535284,1.731757454968222,1.088580471598905,#bcbd22,i
22.730152329391647,8.240473973431037,0,1,0,0,0,0,0,0,0,0,0,0.8113154907482655,0.08482700385570877,2.8456289630532563e-05,2.8456289630532563e-05,2.8456289630532563e-05,2.8456289630532563e-05,2.8456289630532563e-05,0.03366361878905541,0.07002314886837584,2.8456289630532563e-05,17.031457559415436,4.896282052301521,5.986544954518752,1.1688405165234665,#1f77b4,A
35.38249615589278,11.627149744906893,1,0,1,0,0,0,0,0,0,0,0,0.7885320413624977,0.09506977236154641,3.189235567049795e-05,3.189235567049795e-05,3.189235567049795e-05,3.189235567049795e-05,3.189235567049795e-05,0.037728464164374614,0.07847836797676962,3.189235567049795e-05,9.65626727539537,12.35746224612373,0.008570913947767175,1.1703444884659493,#ff7f0e,B
43.705609072512885,9.721797157892548,7,0,0,0,0,0,0,0,1,0,0,0.7745008325019928,0.10137779103693577,3.4008460192202186e-05,3.4008460192202186e-05,3.4008460192202186e-05,3.4008460192202186e-05,3.4008460192202186e-05,0.04023180303466831,0.0836855226644753,3.4008460192202186e-05,14.066735495021312,8.61402287990694,1.9266627739604678,1.1085725259540962,#7f7f7f,h
62.60979329282202,10.445960657171801,0,1,0,0,0,0,0,0,0,0,0,0.7376198265411128,0.11795840619855799,3.957063692656018e-05,3.957063692656018e-05,3.957063692656018e-05,3.957063692656018e-05,3.957063692656018e-05,0.04681182452214562,0.0973725189158864,3.957063692656018e-05,18.332462094320803,3.70962872908007,0.004212681574114028,1.0984077837785053,#1f77b4,A
69.69928424685536,7.851546717423231,0,1,0,0,0,0,0,0,0,0,0,0.7246145081874975,0.1238052146859514,4.1532022666583937e-05,4.1532022666583937e-05,4.1532022666583937e-05,4.1532022666583937e-05,4.1532022666583937e-05,0.049132132008038024,0.10219895298178887,4.1532022666583937e-05,9.265276653366861,13.036515954178803,4.300907661837019,1.0607874680292817,#1f77b4,A
79.97623605754409,9.457963268038228,0,1,0,0,0,0,0,0,0,0,0,0.7016915697210616,0.13411069337838918,4.49891256305424e-05,4.49891256305424e-05,4.49891256305424e-05,4.49891256305424e-05,4.49891256305424e-05,0.05322186393740184,0.11070593820866226,4.49891256305424e-05,14.479600327400009,7.793297611096773,0.10535907200062535,0.9358867037181409,#1f77b4,A
94.45846333702542,10.406577605434562,0,1,0,0,0,0,0,0,0,0,0,0.6685786049073513,0.14899730810410564,4.998302852700346e-05,4.998302852700346e-05,4.998302852700346e-05,4.998302852700346e-05,4.998302852700346e-05,0.05912962090637948,0.12299456791033295,4.998302852700346e-05,10.764902895601988,11.548113396580252,5.695742215251953,1.1242002765599612,#1f77b4,A
106.54648677629322,8.85373014722221,0,1,0,0,0,0,0,0,0,0,0,0.6414820519806256,0.1611791210611904,5.406957151420401e-05,5.406957151420401e-05,5.406957151420401e-05,5.406957151420401e-05,5.406957151420401e-05,0.0639639765821314,0.13305043294632582,5.406957151420401e-05,14.47412292391556,7.848867447056742,5.7053236377847245,1.060615538055231,#1f77b4,A
119.02862352962016,10.619096741847137,8,0,0,0,0,0,0,0,0,1,0,0.6099182575870782,0.17536927434592178,5.8829837625439436e-05,5.8829837625439436e-05,5.8829837625439436e-05,5.8829837625439436e-05,5.8829837625439436e-05,0.0695953426450896,0.1447641463955478,5.8829837625439436e-05,16.653712109765188,5.294884336247068,1.5386078055763992,0.933349792155805,#bcbd22,i
