X,Y
13.764266113792209,11.66600769766734
18.481725257179257,5.002229740873239
36.58368153422458,15.18500721204537
48.129973377508975,6.6301628382400475
59.490042783480824,11.842561927554767
71.41134480956684,13.371078132475018
87.21793523138803,10.11898409024574
95.17844545568575,7.5613726857061225
109.08113094359996,9.16921832621647
118.78886457295643,14.70233931612931
133.4826023896044,9.497502642766534
147.393196014644,10.680941561163026
158.119992000215,8.70333351047152
169.1898873251658,6.587440217866513
179.70507780956726,13.962390506433046
192.87805071746467,9.628710927872866
203.38314190720857,10.661058009959273
215.15029378575466,11.444159700488678
229.8861829822936,11.155291163393088
240.44240687269146,9.361772438400871
253.01499642761812,8.902462113760128
261.93484482487787,10.56286853645445
278.07657845887604,8.070389844046819
288.2877925297375,10.81038107119018
299.68403002212966,9.924170570207101
308.0356936960192,9.837206108768534
328.0337298728182,8.653890593517902
336.56652623545534,12.647161736275667
350.564704576428,12.022912128387297
360.8407757606401,8.099992487141257
376.83382125362016,13.761917788513603
380.7967162624296,11.292808121773591
399.0715766348024,11.906716455604709
405.6909504625952,5.591813039543333
417.9176236754922,10.45097591694992
433.20974542934874,9.278963704593066
444.2779461114085,11.281529165286116
453.5646878434935,11.18156598443306
466.17220958189256,12.204844137418005
481.6546725947242,13.343279330900643
495.48721337505856,10.828184512603732
505.90385179070665,8.951117105486325
515.4807326804092,8.139483089744857
8.99162713983177,20.42933279186382
18.38874566750816,15.989772384780363
31.76003437666074,21.022541690726577
42.227896871315586,22.88092397223592
55.35716468232052,22.95831964750401
66.0843184003481,23.869848089970017
74.23869294284057,23.542786452499538
91.44431218629538,19.522774998763452
101.48695155206232,16.742972132025226
112.54224158365085,20.59242086142274
126.59436459313073,23.61507918874845
134.71025980060298,18.34492718662859
149.06921761947984,26.405296274158054
162.99532212664934,21.598712589978543
176.50319524457754,18.470647959275645
184.65523538467028,21.567251350058726
195.21318996999696,20.50078156839221
208.36871998904923,24.125227917349335
223.36175216561944,21.017903218223093
234.12069191207172,18.727709515066746
251.29267027601642,22.8542212914015
253.59463814224486,19.214470897678805
271.7292582833406,21.093274840349558
277.9675848564818,17.672779672231513
291.16589972201956,21.666981262924654
304.460541015149,20.186200950148397
314.85204333377857,22.12822722930425
333.24094848004387,19.66538138086418
348.04959106189204,27.645565327479503
356.8887875416621,23.984655944351942
367.0136315488282,20.645735523546314
376.22836752607145,21.679757111320978
391.0372555865872,19.76395720553132
400.4394633827351,19.595513401855573
413.051157925195,15.460785046532333
428.96138051373697,21.4596040831339
437.6402616170568,23.57848857006204
448.70351100609145,20.578570203397003
461.90140752707134,24.55155216075167
470.8731905912592,21.000416574879
486.49648108123245,23.677315348287703
496.51399587994655,21.508106888507907
507.1185062404778,22.18057385935615
11.458824324246017,31.483861102346875
21.306908966080627,30.90072996490031
37.027378282570005,32.87003509635326
44.55598642750234,33.954840167134996
57.67085725829507,33.18839153904147
69.33265587421377,30.935154140750672
85.97059860731486,32.70921130723849
95.96254397123619,28.332707238468384
103.46592107709216,31.9140587805637
119.52152789834767,29.81049823605595
132.839986105455,29.007544224728985
145.4545588511758,32.26486258885006
155.7362726832672,29.801712614547856
170.93690887449984,24.66443959670487
182.3398973028246,26.405243225144083
194.76486095076288,33.26905397722319
201.2545990739361,29.370734692846394
