x,y,gene
769.6600114841668,600.6946808567604,Gene 8
766.2252769706329,597.1982780149676,Gene 13
764.4038873416017,597.6802780434136,Gene 13
766.6230403499243,607.0997494444439,Gene 16
771.245531103445,603.5150604307124,Gene 16
771.6207920083878,601.7352317547294,Gene 16
769.2286722636281,606.9616843081981,Gene 16
763.9963123430781,601.3144558390039,Gene 19
769.3650620146713,603.1496671920985,Gene 19
771.8393078920666,597.2171813803301,Gene 19
770.1633523207119,605.2854117425534,Gene 19
765.8626012191198,596.2612190870149,Gene 20
770.8194956595435,597.9553200483506,Gene 20
766.0691173738675,606.19160903811,Gene 20
767.5088189041095,600.4731172599621,Gene 20
766.3174572487627,606.5969027510101,Gene 20
770.6935369350405,604.4420374747776,Gene 20
764.3837746185976,599.5688324844301,Gene 20
771.9058178274252,604.2610117498458,Gene 20
769.4154509062281,604.2637077481936,Gene 21
771.8666542737878,599.7340301140828,Gene 21
766.1451477058264,598.2535963590508,Gene 21
762.7990225037945,600.5304124442002,Gene 21
764.6004140510366,605.8412338466463,Gene 21
769.1503665571615,603.7015086206418,Gene 21
763.2070314692792,603.1294272934626,Gene 22
763.0522178042895,599.8813582429906,Gene 23
762.4340327413346,601.9727626087704,Gene 23
765.7178031231383,605.0939824693069,Gene 24
762.2060562702753,603.9223041308782,Gene 24
772.1684949672264,602.704170411268,Gene 24
768.470468633052,604.8274576617778,Gene 24
771.2207625860002,600.6796599045243,Gene 24
767.5621488078287,606.3534936007957,Gene 25
771.428660315344,603.1368683564626,Gene 25
763.0081508983554,603.2765369312432,Gene 25
771.3124982233535,599.1683343735041,Gene 25
762.9669191356096,598.8335564975224,Gene 25
767.1487413743058,599.4812722986162,Gene 25
770.6346528515568,605.5857893722872,Gene 25
771.7812568895674,598.6687480240548,Gene 27
769.5078093426378,606.9692935003363,Gene 31
765.5851779614721,606.1338928307356,Gene 31
768.8005618792724,606.9197692371039,Gene 40
769.3261273758385,600.6769960548452,Gene 43
770.827280055596,603.7210616032304,Gene 43
771.2579838282079,600.3391813254283,Gene 43
766.6502993090883,605.8397443553768,Gene 43
778.1302910406603,595.1248497943859,Gene 2
779.2168918811883,606.5974692714731,Gene 6
779.6007193330129,597.2106897437756,Gene 13
777.895160779769,611.5015160158994,Gene 13
778.273059317702,610.5643328767725,Gene 13
777.8786201330628,609.7978526060743,Gene 13
777.3158008445401,605.9123627815843,Gene 13
777.4944316059665,604.3918567176867,Gene 16
776.7770579712414,607.4870964775383,Gene 16
779.3565308106618,599.5486383958781,Gene 19
776.8135580305103,605.4863170492613,Gene 19
776.482340751778,603.0617894834238,Gene 19
777.2737492233208,596.4143615548707,Gene 20
778.6037665610725,596.9211186573114,Gene 20
778.4802020603332,595.2334440140753,Gene 20
779.0490815472681,609.412715758656,Gene 20
777.1397166593327,600.0786064177898,Gene 20
779.4153243723971,601.2397804894446,Gene 20
778.3793578057638,606.3848258938442,Gene 21
777.8468286481658,607.1939745170756,Gene 21
778.3209113161872,594.6247804562677,Gene 21
779.0281596923464,601.8795244293825,Gene 21
