x,y,gene
523.701519758272,395.1118370952591,Gene 13
524.1151034583914,395.6192010929857,Gene 19
525.5850217718937,404.07465157231616,Gene 19
525.1095813566363,408.50279122065825,Gene 19
523.734734937211,397.9729456235855,Gene 26
524.9926129391564,409.1553911145886,Gene 26
527.2744154342535,393.5200168334273,Gene 26
525.7908529066838,391.68454159391104,Gene 26
524.9707553066698,394.41558536597466,Gene 26
524.0619458552503,401.59568322174823,Gene 26
526.7350051161876,404.0362553036508,Gene 26
524.8498130939512,393.76605127412677,Gene 26
525.3515131023927,396.1267687231632,Gene 26
526.1719027403761,401.3785485383109,Gene 26
525.3795411109519,396.82851050063965,Gene 27
526.1668712769758,407.15288016885165,Gene 27
523.7825117543363,403.01712556885343,Gene 27
524.6401232383164,395.02812833643196,Gene 27
526.3401286640341,406.817528647547,Gene 27
525.8313565121359,407.44066696868856,Gene 27
527.0625057013974,406.22454189291756,Gene 27
525.6858813565678,407.3655435189954,Gene 27
524.4433358757939,402.7941198826778,Gene 27
524.1997344762508,407.46878514188006,Gene 28
526.5431357319611,400.25282810975114,Gene 28
527.5972587117001,400.7677196131094,Gene 28
526.9619983627135,395.8385905065621,Gene 28
524.1279905823135,404.4656688890637,Gene 28
525.5707001669141,409.19373243272173,Gene 28
524.9266458453471,392.65968154854795,Gene 28
527.1495624359147,406.7261883110502,Gene 28
524.6558314859276,394.52571782849884,Gene 29
524.381895756564,394.91095431082283,Gene 29
526.7858214431182,403.31079014027085,Gene 29
523.6713905708854,404.95220510762607,Gene 29
526.3662494043135,392.62477620522577,Gene 29
525.4666404898801,393.92776748046816,Gene 29
526.1804984154356,409.2779793207741,Gene 30
525.7198957374204,406.82491794560593,Gene 30
526.6097003036742,392.8508795635314,Gene 31
525.3788104962853,406.88769694514036,Gene 32
524.1476196695968,407.99054314795,Gene 32
526.7579714388844,396.67049748667597,Gene 32
527.6819409380263,400.3100693489098,Gene 32
526.1402566425098,393.0429450785492,Gene 32
525.7734497987685,391.4442422884381,Gene 32
523.3931531478827,399.8950914231815,Gene 32
