X,Y
108.8782841860941,302.42424939478127
117.91614620889605,300.46097346134025
129.67493121053062,302.5297459880981
140.276569712533,304.98005694098447
153.48171074020968,306.7194757286914
163.40437351313957,302.5225187586237
171.14917761754182,301.21911240799955
178.04877195895378,303.1713615035488
189.16883958685264,301.8503138252995
199.61010068012348,304.7352674642079
105.75993632890612,310.9297976296867
113.97370612604949,312.4522619657663
131.83892876767416,311.50779539158725
134.00901981321755,313.01856933048356
140.22831873615976,310.01011756637234
155.87002685284435,311.36318883444216
164.44928304854108,312.4970796392195
174.43425873546317,314.11829971531915
188.51811714685937,314.49593618117996
109.97593802485021,323.3210328575895
120.39911596417464,317.4458989107257
133.6167143857027,318.78869215660444
138.49914868881967,320.40180985541826
149.14006663282626,319.52283660100244
158.95669367072108,321.47656176050964
170.1997296517934,319.0910963648386
107.39175975894626,326.2611402066438
111.4447214379939,330.58435916740507
125.80035843274626,330.10544586193316
135.31745370685857,330.2466424869777
145.1228781177254,328.3398602042087
151.06694704557103,325.8312892546263
104.68232543305724,341.698190893579
110.0899829126996,339.29872168054726
116.97211766724432,337.65118072027
129.5791367986066,337.97843170591864
104.09564533368003,347.4640572886328
115.16961962066684,344.0942892200742
108.75466490683947,355.9369208744267
197.75953424133903,314.7987203179218
188.75386044532286,317.0170366349838
198.22121259507327,321.11466708203454
165.5606345174742,332.35456664033086
176.03373097390744,326.7265631511995
183.9099890839656,328.5903731013754
198.5086889724887,327.698120576318
134.1638650718881,340.07679446736614
140.4078083179501,337.39677504163143
152.33519886707055,340.0536801224532
160.81977509295382,337.1684691492903
172.1803815826151,337.56913616469456
177.96495172427947,338.7123049246767
187.54553720214875,333.2048878566872
197.03014122695367,337.27119064378195
132.46288476262518,347.4342848916645
144.17809288083706,347.21197013199844
157.279072555512,344.3360258514611
166.83264556363122,348.91048726899294
171.0131827616173,347.72223889774006
185.30773727737258,348.278813066441
193.09123872637863,344.89231084302725
111.89554340319411,356.668421840624
121.63278169647661,352.7615055737653
129.57565789786696,352.5402585485589
141.91607327284507,351.5790669573564
150.46733008410692,353.6056619843148
162.28789153519566,353.4399066903294
170.23942032963038,354.2314789895468
179.86080063699904,357.14170232394775
191.5745199289014,355.70087666356574
199.04513329212247,354.3518536335444
107.24001560639032,365.18062264707197
115.49122087105167,363.95154662487016
127.68424936530194,362.4254768412368
136.00578186941206,361.5338733153301
145.37250626979696,365.54272927415224
157.443418422771,364.51769684071127
163.3366834234464,368.7052741668343
177.25914410770702,365.5943258162235
185.0824243280631,363.3238665546007
194.43613432845513,360.95685432852343
101.6349057189686,371.29064607102197
108.57628865831393,373.3456519620285
122.21898777629953,373.00119572902133
128.86403183886813,371.5334402856287
141.27466332352364,373.32854422550525
149.13624985788135,374.2800327231248
160.6062767842989,372.6780738564634
168.63672505074257,370.9002830828259
180.53155851369212,374.03550401475763
193.10574487412433,369.3313082802318
197.2635390446941,372.1730531334721
109.18780187551359,381.8514896096451
115.39534117001807,382.8430387433662
127.10077302968782,376.5904926366044
131.780460092575,383.1311387227731
144.61954913047154,381.24331151161647
156.5213846475668,383.88661779535823
161.2703380216816,382.3979749447655
175.22441755292343,380.37506194204775
187.65792571807137,379.3449100376098
195.78824035684045,384.2669379498603
101.15147390047852,389.56245790034944
109.50024883665068,390.28726334742316
116.34902906556523,391.52819824706984
131.2144128895498,387.6105161647133
134.64413855127384,390.9071182688965
154.0851667802381,389.87837373368905
161.21803531921452,389.84489964796137
167.11373963180037,389.1691021262368
179.62156216217278,387.6554187256869
188.7526276669955,388.72730306445925
116.6914575492434,398.7386036454906
138.37895148809432,393.56178708591153
144.88507889609852,397.17025149034896
152.45969818992356,399.91739712461265
182.57185990490112,397.4348194597298
