x,y,gene
362.8113230902921,308.7875755169937,Gene 0
362.6739166391305,298.3345722941938,Gene 0
360.2473836437858,307.3112615348022,Gene 0
362.1371303820473,310.75446348679685,Gene 0
361.66763019338083,308.2240635488233,Gene 1
360.3887618678064,297.7008596219607,Gene 33
361.60460974141085,309.1786156599298,Gene 33
360.8275220026981,310.07075491416276,Gene 33
361.6577971395674,308.83932715084535,Gene 33
360.82115876830454,304.0105749139157,Gene 33
361.17478189824936,293.88472977566977,Gene 33
360.9128919403428,297.02473695656863,Gene 33
362.65628474070985,297.6916679214637,Gene 33
360.4756802942733,295.17491792286745,Gene 33
362.30986909411394,310.3352935499823,Gene 33
360.23086756462186,300.58955320482596,Gene 33
362.3086692111298,309.3455851524985,Gene 33
362.4391968162483,307.07029334562577,Gene 34
360.42911895028163,296.3854950134339,Gene 34
362.7285020524189,297.22302129156367,Gene 34
363.0167606561521,303.30977500540325,Gene 34
360.0485682224702,304.71237780931006,Gene 34
362.5056951095289,307.30915540773185,Gene 34
362.30523490926254,302.4643283600621,Gene 34
360.31351885996304,303.9543971485179,Gene 34
360.55147173062693,299.2055509276311,Gene 34
361.92968359788193,309.4427934009473,Gene 34
359.99280529705925,299.0500308641137,Gene 34
361.6711854572268,307.7485713117479,Gene 34
360.43540016686,303.39993075967175,Gene 34
362.03286186180594,301.04876022427726,Gene 34
360.7138401700991,300.65574271880394,Gene 34
362.80665961924603,306.57583249553977,Gene 34
361.93702722588785,306.3400007391107,Gene 35
362.5850150728041,296.26535018838234,Gene 35
362.4345722180075,295.6464493473599,Gene 35
360.158228344542,306.14234193221887,Gene 35
363.058460788219,298.78681213847966,Gene 35
360.4195143384649,304.0826853375093,Gene 35
363.17118555929915,302.03747557225046,Gene 35
360.5512317474363,295.1722123560418,Gene 35
360.86169782067043,296.0212545985746,Gene 35
361.30631211375294,310.1604628845609,Gene 36
362.1687268900692,296.6073438498024,Gene 36
360.8921194243036,300.34729076791456,Gene 36
362.50874952528335,297.1544013409555,Gene 36
362.8286602697486,296.89131001238854,Gene 36
360.42864221023166,301.09055695202926,Gene 39
362.7798416749208,301.38555019269984,Gene 39
361.04117047844375,292.49290522578576,Gene 39
362.16933391600924,302.2890897497684,Gene 43
361.44498924403604,309.5784326636816,Gene 47
360.12248367703694,305.670537854918,Gene 48
362.55049234013165,298.6881326353754,Gene 48
377.59405427737784,308.3736820681877,Gene 0
376.96374279476976,305.22045234526826,Gene 0
376.46033944301354,294.10892588868893,Gene 0
376.19369896776874,305.9541029583637,Gene 0
376.50101074256025,293.16111391972527,Gene 0
376.81709956180543,308.1058325238107,Gene 0
377.56501679866795,300.0524546329768,Gene 1
376.149780628065,302.1189557245329,Gene 19
376.860385338699,294.14519863446407,Gene 32
376.6709495963926,308.5113535776333,Gene 33
376.8843544547977,293.52288990802816,Gene 33
376.43569106468027,304.25676024174226,Gene 33
376.087464616686,304.9117259875877,Gene 33
376.60287765050253,310.33940925313084,Gene 33
376.9761194256863,295.9473175503187,Gene 33
376.20714857421126,309.2795992306181,Gene 33
376.0541790151276,300.6503419157706,Gene 33
376.2343715830074,304.13248644710956,Gene 33
376.3960098745835,293.0313126175466,Gene 33
376.29198855515966,304.1930284711439,Gene 33
377.4665894208391,301.81925950050294,Gene 33
376.4253211682461,301.807543929894,Gene 33
377.2481643575776,293.16211745842213,Gene 34
377.3001356854174,306.06258154344414,Gene 34
377.29617574203644,304.5834738611189,Gene 34
376.1631671751381,295.91131242658327,Gene 34
376.13993339363697,296.39127756514216,Gene 34
376.42303961754106,308.32919860724826,Gene 34
377.1183007807577,309.30330773815035,Gene 34
377.4323347888883,302.9718079599743,Gene 35
377.203726637217,293.8438213505017,Gene 35
