X,Y
501.22985944918344,9.840113578372561
509.0711047018554,8.39624538306992
520.8361826085245,9.8145629149511
527.9202086301257,6.275915056070902
540.6636101857639,9.503775303444977
551.3655603541598,9.425089979069064
558.9358455034654,7.9584078363979245
570.6413828496292,10.92545317711267
576.6875350254231,9.019490789648804
589.9667312149458,9.370682740081168
504.53517268247015,18.462465421528833
514.2582821175847,18.191201703914302
523.4992285697551,17.04974595695548
535.3825472388006,20.3260330836262
541.4463021845603,15.011744155780024
558.9965296366537,17.634423952088444
566.0398316169671,17.682167433762547
571.5808517787251,13.717434267100938
585.8671450459432,21.85726505788459
596.8955383403033,16.36485262841513
511.94254285716227,25.9096549724194
521.9101814099095,26.853753678034234
534.2242274795931,22.852707463254767
541.2370379512407,24.119096871895167
548.9473281318362,26.99037113917689
560.8105939294807,25.011427630282576
570.6702600882575,24.056368886350008
581.6776142151175,23.4301818157182
590.0146514547469,26.932471051539753
599.1503603865199,24.854635361508862
504.64848321890327,36.30025402789115
511.81973315733114,34.929848387339185
527.7852955385075,37.21192210807059
532.3336582114749,32.85365633679693
544.1538794844296,34.90860448954436
553.799533694682,33.20469784848227
564.1476268283866,40.23813743489244
572.8385194300787,35.34792687830846
582.5554392751214,37.41339799671866
592.136267358583,32.87364758471236
501.4087081673253,38.53341610241809
512.6005090482682,43.95260491880077
519.3179613733448,42.23772509446323
531.4195881426142,46.82545262708966
539.1039101421408,45.864157941654234
551.970550161091,41.36184379758698
559.6303962801012,41.13876383531765
572.8742052552052,39.00343960403684
583.3723828599217,39.3687892487286
590.5163811008177,45.48854337642022
501.0300175647167,53.501506524798316
509.7539083450202,51.065580683362214
523.2483216719614,52.78403100347073
538.8066357659429,50.72514378341817
546.717029348036,56.82762883652927
554.1505014445135,49.283971515570904
565.8007711126022,51.88766195901164
574.7054157219849,53.95257356731036
587.0832241141686,53.132326096767976
594.3584390249019,49.81468130087033
500.1175084436783,58.55484715536015
511.13894127540055,59.421208408046574
522.4188331539264,62.3389571499445
527.986184899221,60.122098608712896
539.9951333393427,59.02435584841124
546.6061841742393,61.86203486829823
558.590426686853,59.31821799960912
568.7985967082366,58.1568959983668
577.483940402109,60.75238509697739
588.0785022347309,60.91217954332017
597.2651663690061,57.07179111746285
505.8649907989614,66.24771644948476
514.5856078335418,72.11351509243744
530.0656015989168,68.6999131210949
534.3469498163411,66.83565981713177
546.2823489118623,71.28280745555607
559.499348363265,68.51941459458335
562.077251263982,69.74570286231915
577.6104244493846,71.83818055500578
585.8473162167968,72.16769910527131
596.399705583089,65.58450418923006
501.09632386077647,79.3442319230589
510.53745946297244,75.61061238936168
521.13110913264,76.36454684890155
532.1582877401781,75.29559793464442
537.0218070674808,75.35584889637212
553.5640502449061,77.84342412263733
562.0217229866055,78.30960247712564
567.744667529773,79.96600865822384
579.9432196704269,74.30917004234122
593.0524705320877,76.77111478926415
504.91251631357375,85.78495871029514
513.531180964391,87.49271553397256
526.4137239801057,86.36523801933109
537.1136141553078,83.06682971268282
546.0490582765534,90.03412243254357
553.8991036762029,88.17627871435208
562.3396950357319,90.94272232106562
575.6201586911375,82.58031832258925
583.7626387292497,80.83417237359066
592.8454094422865,87.8251682656295
501.29779075972215,92.977419434922
509.95466400411857,96.87355681052117
520.4573437773136,96.5129737240108
527.7116669955421,94.6138178909853
541.1931740281372,96.93760821541265
552.8488688586145,93.89774152933003
563.9139348019445,94.88596491030447
566.0949213591622,93.37212608226046
580.2695802840573,93.09285282940633
592.4917218134357,96.2907381468969
598.7760806909964,96.81003067150797
