X,Y
504.7436825497827,102.74444772262021
518.2281153778106,104.33732172706273
525.5276972740236,102.81786471568245
533.9753291507635,106.1381890118874
546.8906171532834,104.68695269224695
555.8398367710404,102.11199702029981
566.5075563232897,102.69201311006702
574.8685051876056,107.55772044616347
586.1457670750261,104.18245076907326
594.3235903329481,105.56781536388159
532.1567801233273,111.49897824658326
542.7681124554823,112.72983727345935
551.3356578895146,109.60336515220638
559.1087294687474,114.3467350111658
572.7325926536255,113.0574494677222
580.7658508499713,111.25684441681229
591.9620631880506,108.89048251553626
599.7103509119031,111.66463402475863
557.7561777786302,119.99476816500886
566.6537293352957,120.06185489693458
577.4078448037486,120.47631380041221
585.5917405623985,120.07374054014542
595.3801244818972,121.22973882066925
592.2764898906383,130.25765489352904
506.20432665083206,105.50059480725577
511.5948808600059,115.34509706458162
520.4888886084328,113.56445891686312
504.5844199326806,120.49372535829399
512.9783963941975,118.36365778987987
526.7197767872843,117.79066871202006
532.7857307266614,120.26982884558014
546.9494973167506,121.52369066077931
552.7327873175504,125.15536442109719
511.3193020745319,129.6537409866669
516.4873858171751,127.06569195231656
531.501186877735,132.99375043473162
535.5155623346353,134.41297890744607
548.941277967747,126.15630370740556
556.863742521774,129.58245290229593
571.4584380426244,130.96305435556232
577.7123967230784,130.07457904708664
504.0530733027564,137.68075144970751
516.5827629277492,141.82781104774315
525.2232548942773,139.12330566569727
535.1107401392939,136.60039096406214
547.7809834369306,135.54287893369886
556.4721372027939,139.92060672345
566.9563171361948,135.8379564632536
575.9527833085529,136.7661021848395
581.4355235942882,136.49460953055274
596.5102678849138,135.78957568607015
501.601635367217,144.83837205032523
512.1058804549904,148.8804976284574
520.8981537821944,147.4575630534897
532.5039549837669,148.72883084288333
539.6244423339742,145.4610998100564
548.6029335384883,149.87767393058584
563.0179385994372,145.72470510410687
571.1785945363468,143.45715246863725
580.2892053537024,142.48358865269293
592.4574631670731,149.90009311452826
503.86482470009423,156.10358475776644
514.2782093120395,158.87734053886098
522.1364021083073,155.9072619902365
534.4491329275185,153.0938408712423
547.9953440326649,156.93407959063325
554.3346550838826,155.00623097672403
562.4240935457539,155.74568547368472
576.0723841278792,153.49375510633283
586.3176285244678,155.96766098225783
596.5262250278078,154.82276130109827
510.807339156411,165.94865001680043
523.1414462336548,162.7138288287315
532.4598169891124,164.6758649747735
538.1993748413851,166.03390440448996
549.4227888958942,164.8431329970948
559.8298607034434,166.2482015180086
569.9209743751446,162.99875067178633
578.6965780478491,161.57108655976887
590.4506312673393,163.0418004800917
503.26577421938794,175.2250802881066
514.2425064231762,176.81635370388793
524.6465499018175,172.270312433205
533.1590822083333,173.04137085923003
544.7584321939396,176.71886607019337
556.1428114053997,170.97340459131547
566.941647727838,175.7774980162663
571.2475378134584,171.11729737372528
587.0956371866113,172.95303693713427
595.9362855187095,174.5214007223272
500.001599817618,185.0477388119129
510.9603193044452,183.82462457551625
520.9558532669791,183.1795794797501
526.0222116260378,180.05417596529142
542.3527120573882,176.8379903270311
554.1013028963139,182.94208752101932
560.1510087191176,178.55628971425625
569.6358575324367,185.60024198429076
580.999714517599,180.55200400932978
588.2997124198594,188.40902377256884
596.3912125112339,181.983819319492
505.79495023226167,189.07591007942554
518.1188860312681,189.71236292084313
527.545848478053,191.05640887891332
537.0232170311853,188.22158192090257
544.065458755275,187.41015435025503
556.7237736070364,192.42534279551114
563.7772215785941,187.93174860023893
575.0582921315955,191.54966231849804
586.1986164689961,188.369631326126
594.1601614805959,190.71810323174375
501.21763739478877,199.29646474083754
507.48905699104836,197.68669646579363
524.530128594774,198.64892757992484
540.4335981046529,197.3863519397398
547.1001927070511,194.54358585818437
566.3878177286623,197.14550726676043
579.0717636914657,198.57825078968176
588.6207070711031,199.2019329217721
