X,Y
721.0811046847404,303.76376852778134
731.1197391382852,301.7079312206142
740.5091364326187,303.52701603340086
751.5220160910709,303.92321020571023
761.5094651064176,303.7126530722182
770.3657840801657,302.58498474225723
780.6208852752382,301.69782456450173
791.9107798707923,302.99753272669375
749.5575250352126,311.53637122871186
756.7026783379044,311.0615516711338
763.0685253436242,309.071055787468
773.154053294201,314.3883467756025
782.1024078360413,310.9994014387504
794.7373389837437,309.8187077657219
758.4433510304726,315.03388548882486
769.3261262114589,320.59417969154254
781.1758296524462,320.67314704094736
791.2858358073829,323.25502664350284
776.6469908226445,329.5664366487862
785.8591577805815,328.01835766825786
793.3807912928844,330.89094391121233
701.5211713374,302.585639785245
708.7745487880813,301.7085367348471
704.0854021632651,315.21789302219076
713.8481435236974,310.50110853124835
725.150458077438,309.1692686550032
734.3494101448218,311.5208353080824
700.3494067511361,321.65238121513335
710.568822798447,318.37149461428635
718.7065552402267,320.8151733709401
729.7207622791415,318.80130506175936
736.6048078060218,316.68246383771674
751.7725797073691,318.4744389925094
706.0265512634078,326.20874983843817
717.8461493262648,332.44830044472127
726.3748540040118,328.48116315215117
732.7470736656536,329.3490351829675
741.8683040252508,332.99016964156266
753.332933814379,326.0269645011289
764.9046463556484,333.62873700541087
777.6543986435782,331.88556069822863
707.7669503976646,337.36261506977775
718.783868321181,338.37710594012447
729.4081867785535,337.69015789654446
736.2907384353181,339.09799744569705
750.5699600159237,338.9001722603115
756.7957632520549,336.09759269071515
769.6854929066892,340.9889549635044
777.158654400492,339.47099382883414
709.5755280635011,347.9730696865006
716.0597072221947,343.25377301582796
726.0203589737993,346.3577066122121
735.7874623508977,348.9269233720424
744.8210027681858,344.7568740239349
755.6692401096284,347.5096246606836
764.760038841448,343.95303800108223
776.5032592545738,344.0244018383523
786.5337089303747,347.65740752719927
794.9316876780613,343.97504335901033
700.3088512087564,354.7756484255308
710.4696942748014,355.57084731188297
716.4068251759968,355.5409686467402
729.686766620093,350.95630410599074
740.7837076019455,357.21108710138174
746.7596656471628,352.7746696273527
757.4507145043856,356.3509739255783
768.265903570457,356.88275331611504
781.1583278097328,356.95807529920813
789.7362105582794,354.4174775393849
704.9623921902886,365.2820630790328
713.4168029307599,364.1069369753815
726.7184540814784,361.4944649713131
735.4093095308612,357.3110126785502
745.9717451676893,366.23490610018166
753.2504355425209,362.3277852975889
765.7272189162051,362.13181181580757
776.3852239631334,365.6734661036051
789.1095768726449,364.8270506320301
711.1669383866121,374.1596311792657
719.5851343223559,371.0510175413921
730.5485382883894,369.49007116802653
739.1790239766873,371.05626935577357
751.1575420794175,372.85280831969493
760.6362087332012,373.04270466643584
769.1759212373818,371.32538675842994
778.5598985986588,370.7364126691806
790.812565821954,373.5594508994157
703.0880148522649,379.7111440546302
716.2272840174829,382.2579896724691
725.4386421181257,380.49602448491396
734.633614064756,380.1883179921246
742.3345735336203,378.6557307216124
752.1300579649051,382.58592586921435
764.4096619833841,381.41429975569264
772.4508766707048,380.4272186072688
785.3862914119646,380.529872619659
794.1807046538207,384.35339181563825
708.606139795182,386.9545483675474
719.9874073175472,390.21408353437624
729.1519561164079,391.36471599029113
742.3792600097188,389.79145496994323
750.8966273696276,390.7706042680172
760.9828052516685,390.3872494834992
766.2629598077903,390.8576619820245
778.3021487178172,386.30119688425475
791.6342496614212,390.6382045703261
706.2756611621095,398.26782573444996
709.7783434865806,398.6657528464367
722.1642231118665,399.12087137410606
733.9213976184166,394.68694867203396
753.7940444745864,399.4083907540848
765.1496827752667,394.8835629106399
777.3899612079048,394.0543421883397
789.2474019988866,395.52156675832606
