x,y,gene
500.66067493467204,104.82979736198075,Gene 17
504.97466030702407,99.13521154820846,Gene 24
506.4084601752562,97.57200776038216,Gene 40
506.6117694513624,102.47166846675137,Gene 44
503.08575567811107,97.09848568336022,Gene 44
501.14191036598544,103.20297918395092,Gene 45
505.5716766020378,106.45894077499877,Gene 45
501.68205044712965,97.84078056064288,Gene 45
508.43848899741033,101.7563920151985,Gene 45
508.84189654244375,99.58640798153543,Gene 45
502.4653693061694,102.61206429295943,Gene 45
506.8380942972175,104.74413835243902,Gene 45
501.2167998732488,97.96153508202914,Gene 45
500.75719374232216,106.42090077844529,Gene 45
503.33352436668696,99.70575509712656,Gene 45
507.1913387958484,104.707864702559,Gene 46
502.86060782108586,108.62974176613938,Gene 46
500.0577509045464,105.63285977016096,Gene 46
505.67013088055603,108.70455456658505,Gene 47
504.58470127762604,109.51237549305604,Gene 47
503.9907637634814,100.17876186311781,Gene 47
508.6539577523333,101.80706976776841,Gene 47
508.26376433320854,104.826299490527,Gene 47
505.3314937257012,107.274315829629,Gene 47
502.67129457760615,98.72821329128202,Gene 47
506.08980084044,106.77409191443402,Gene 47
506.0658936517655,97.33304621630819,Gene 47
506.58575445059864,104.60727470889911,Gene 48
504.35584841632925,109.23155591263703,Gene 48
504.90896156467875,98.83611136899285,Gene 48
500.382909726625,101.9114278685089,Gene 48
501.96763177995524,100.12014705311131,Gene 49
502.4956430919277,98.07499857195728,Gene 49
504.8835034991444,109.76770431667366,Gene 49
502.23049343205315,97.4459513052159,Gene 49
502.2267664052552,108.72876724715528,Gene 49
505.93949194100503,108.32352893301389,Gene 49
503.20920144094435,98.55957247868872,Gene 49
507.5787893170468,102.16507330098612,Gene 49
505.89705452925244,102.82924700300518,Gene 49
500.7362054580027,105.1232059397626,Gene 49
501.89987210175843,107.52804129484781,Gene 49
504.24466066637734,107.7554241576989,Gene 49
500.2952064036991,104.79632572727434,Gene 49
519.0249743217978,99.96680042737351,Gene 9
517.7274037440067,96.67580801918393,Gene 9
518.7174018299073,111.81128740150504,Gene 15
518.0590828583856,111.00103580900998,Gene 17
518.0912647207062,95.524076747196,Gene 24
518.2846743043615,98.10120434886613,Gene 24
517.1917525514855,109.69890092458655,Gene 44
519.727852726389,99.30734530061797,Gene 44
516.1861954247286,103.94503601465964,Gene 45
519.2575497897948,107.73387142448442,Gene 45
518.8808008600711,98.77150451156943,Gene 45
519.7492113999951,111.8472865510065,Gene 45
517.5052188783992,108.62566165777923,Gene 45
518.5277586966307,98.92872041118596,Gene 46
519.0839748358105,111.83881826233988,Gene 46
520.454996451228,106.852540072768,Gene 46
519.6268667393615,109.22650881790214,Gene 46
516.8735624290183,103.23843874444535,Gene 46
518.6959160598713,97.87334754696427,Gene 46
516.6836512380236,106.73167547967174,Gene 47
517.6591913728779,109.28918795326676,Gene 47
520.3672437746835,107.24147643989713,Gene 47
520.359199796266,100.08957943393462,Gene 47
516.8126699921064,101.84272328109539,Gene 47
517.8730330455279,112.12040948411567,Gene 47
518.1063842337106,101.8106504708836,Gene 47
517.464760268003,98.343842137405,Gene 47
519.1036860899799,109.33608844549263,Gene 47
519.7346537929018,98.27391503864251,Gene 47
518.2192458564598,111.21257963014727,Gene 48
519.2071334087992,96.83284022603856,Gene 48
518.4962211817456,99.8922786554645,Gene 48
519.3917238145783,97.34688154795866,Gene 48
518.2595168229304,112.6102404035655,Gene 48
520.2276670007344,104.15844569769533,Gene 49
519.7654251102541,97.9048959276272,Gene 49
520.0467673504908,104.62723424851693,Gene 49
516.6651811829543,106.04140715902348,Gene 49
519.6189344133043,103.75839140353372,Gene 49
517.1309272317321,107.53248205379018,Gene 49
517.1022628373073,107.34210884751998,Gene 49
519.43336965712,110.69594247167753,Gene 49
519.5743520929191,96.58957675822438,Gene 49
521.843270268664,102.83517169696962,Gene 9
522.1059250424389,104.33468681508543,Gene 24
523.2047235691567,102.97876161873978,Gene 24
525.6616310391573,106.7844208094026,Gene 24
524.0890520083648,104.97200912493614,Gene 28
523.8258235052627,99.21635813211553,Gene 44
524.5909504572927,109.65477987837535,Gene 44
529.385265799967,100.85935878898175,Gene 44
523.0721734741751,97.75695319357021,Gene 44
528.2695985248313,103.22662418100465,Gene 45
522.2229384124363,98.83583206572597,Gene 46
526.8533666571493,107.36629117047883,Gene 46
524.6454362557608,96.89179444625253,Gene 46
526.4439521009975,108.05230607227236,Gene 46
522.543599698408,107.31705043986501,Gene 47
524.0484513008446,97.33665121127896,Gene 47
523.1825659542985,105.92841875454948,Gene 47
528.0795329089453,104.22048019042259,Gene 47
