X,Y
706.0780714866592,105.54755581997884
717.5551556594083,102.7171565636336
728.5850188054555,104.31942136603192
734.711959000245,102.93462025431342
747.9382893388055,103.48467557383465
763.9435179948503,109.69769409320085
775.2962873982558,106.19088748269651
787.3273840346232,100.47410526125586
794.4762011793484,107.1388894079324
708.6842594444198,112.67696177384326
717.6836772862632,114.4246694536284
732.0631721178866,112.35619905224492
743.2609916320268,112.56374680859942
749.2830733128768,109.68787916587665
761.2590295990207,111.88212083243123
772.8386424344192,116.14035496427941
779.0931934370333,116.22203494272355
791.9698385627,115.77061465379818
703.6966265706059,123.01685296039979
714.1898723922342,118.43688530804984
724.2662918888311,120.17235115594872
735.0392308016435,125.56543090921468
746.5870218695864,125.08319593748101
753.7077374524671,123.01171951217205
767.7266169003798,125.22747707966421
773.9739700599464,120.60186668984616
784.4843515240616,123.94817317070604
792.5992534341854,120.9796783329532
701.6918647845056,129.47015655228995
708.3944242239994,130.4587702628754
721.6892007726121,131.99361159842974
727.9086451783238,127.71056912212833
740.1348021864274,130.940340480533
749.6254062485665,126.79688654909886
762.7959346486836,131.19142439241762
769.7996709800792,132.29578048144398
784.0136239776044,129.0541754140633
785.4097766405495,133.82678267220936
703.9833901863753,139.60044344914533
714.4888440254334,136.19874521738814
722.5130629268717,136.42738359859646
734.9789812731709,138.35378061373555
745.382324566475,139.61276599646507
755.0124987212498,135.15692787884666
765.445975615481,139.38719284774345
774.3088647506949,140.0976909861634
787.8988698216074,139.41486313971302
799.6993877765638,138.99335612710001
701.1005648464644,143.0987384322132
708.9430400477838,147.72331665253387
719.5405782214981,146.4923199763136
728.356044848534,147.04173422419905
741.5297969754097,145.17363804354588
748.1438984829161,147.16718891726686
761.0742601771415,142.39074654541838
769.4424834975719,149.25317512041514
778.6096455727808,148.58915252436097
789.7305805150742,149.5031453788026
703.6679746950052,157.1536327830637
717.4664433324745,154.5104562606242
725.2050723692983,151.07490617486357
737.0348048509092,154.29889158128583
747.2096499552542,156.93637495111136
754.4756892137277,154.92484445894996
761.8736856175177,159.8522229711846
777.5081950049333,154.8352778382383
781.6295748474644,152.9726013550005
796.4630187184597,154.0672071959646
701.3597896964756,166.29201311813583
712.1180643688024,164.78928897656402
720.4975660720235,163.53768376718332
733.641973346534,167.6231678511106
739.908766596819,165.4406384700797
751.2302755273328,167.48048394490064
761.7126849747657,163.63608809523075
774.5321919448277,167.55009519152878
779.9233698431639,165.99329009861947
790.3049511982337,161.78982357545013
706.035775641337,172.2656304051001
714.3229048119722,174.9773295203234
727.2063678568462,171.084720902098
734.74771897207,174.91041631501145
744.0480746235993,176.00607008592135
758.9693996232916,174.0350244201932
767.2798293882445,171.13852537323515
773.6019669007311,174.31399144306735
784.1231960618413,171.41954127274195
796.5198127686602,166.97086834357688
719.1494025315424,181.84793127901
730.2891024387397,181.45454368013537
744.3704288035192,184.0425633480862
750.4138255293113,182.49362724416005
760.9761732961728,182.1790312567153
769.9923007573171,182.84547022040675
777.384579687188,181.38733991720488
790.7487825274872,181.6973383195649
735.6177025357449,188.56267614736672
743.9067116468686,190.80571239668853
754.897048422945,189.63605789739307
766.2102386678561,191.11891501546748
773.657367870786,190.06000139743196
787.4245797170884,188.39929494216045
792.7120615074144,192.32180592077057
778.5655817379294,199.83634100813265
791.1796193988637,198.88588222375085
711.6786349029613,182.76321101001574
720.608772269813,185.09853339233612
706.2474467068886,190.137400185005
715.6478053577803,190.3073077005761
723.9000433497932,190.84033195030437
734.2431713983365,190.06232984856643
720.8038448161286,199.51979290597183
728.925895658237,196.4705713819292
