X,Y
213.60776968647843,301.6690314896109
218.7912224461066,301.24913266963824
227.40118704533268,300.5567113829572
201.25621372639844,308.2428449615147
271.34155821513997,301.60157346352617
284.1733044958684,305.31019141902004
292.79528439474905,301.6183827691341
298.36733911312837,303.5497330288987
214.08621313913912,311.7281565822295
222.60082662860927,314.18276001655863
236.6293852296557,310.6821128103098
244.2368311382125,311.7749792986275
257.08832594765124,309.8446401705186
261.417364958075,309.59726499595695
274.4100345225252,312.53639248931745
283.9155648319351,311.97272586603395
293.4755184328896,309.1088568374288
206.2541885910608,321.1541264620187
219.8917722508945,320.55239808230056
231.08357730068212,320.88453387617864
240.83609931751678,319.9019896526729
249.62795348871458,321.86999092025326
263.2441617517617,325.46965763285465
267.63445960549996,316.1149693788034
279.22536384451126,320.2179157172107
290.03442335832904,323.2750704936301
299.49807634373406,320.6669667063757
206.50821680870786,333.1181370024103
219.81093593277888,326.9550537573704
224.63143839381178,330.1955752865085
237.88209960241485,331.01489025157673
241.6082138139197,329.9101014068199
258.36121476996516,333.20983331587917
266.07932285002727,330.4270652307274
274.0622977978397,330.8057040824888
281.71013335823466,329.58915354287063
296.45619789414553,330.4148785141024
205.51255045092918,341.2556841495372
218.28322859922972,339.0153946153041
229.26814487339342,338.7707312853469
239.00556601486213,340.7043638569906
248.19550506227532,340.40725984136975
257.8900525120192,336.4109218076832
270.20683819061685,337.1338738388482
279.9613944984209,337.41779178689967
292.18709055717756,337.07795767142073
295.5904266197451,339.36000567295014
206.20689807107564,347.0439725573057
217.1884314656073,349.99602552679346
223.28636099143617,344.99530257531967
234.47865768789617,347.19473359275133
246.99693522958304,345.1666463884063
253.50653858489562,345.74672142929535
264.4649508162694,346.30669289777495
273.5576297002691,346.7786820204087
285.83839794448545,347.05401482135227
210.60665356328946,357.96810077401534
219.88679367873817,353.1660476213614
228.0098476928666,354.68969602563595
241.02422298097437,353.8534485490471
248.11567583093364,357.72032710868626
257.1728160806394,359.66851216485003
272.9962753971157,353.9173532473788
279.03962074195135,354.5199759952113
286.52877777918854,354.21108315809647
206.7330695509211,364.35162941779083
213.3735530925897,363.10930931178467
223.10732133227924,363.36887789517465
233.93993424930156,359.8272874862701
242.98767400441363,365.51791524559417
252.8370754762692,359.7200717471872
265.893937784331,360.85267101286246
274.90239507526366,363.7432356318051
282.82801459152375,363.91321462645453
291.659165368276,363.0981031992559
209.60413582274722,372.5124964662166
220.0234764938349,370.60638175949964
232.9589688120518,372.7922424624336
239.1086401446218,377.107272084788
245.0299059360227,373.0862110493656
261.5131732105648,376.5569052546539
267.5162379677534,374.6020253883623
282.04884236321556,374.8608763504658
289.067105930809,374.5239123917279
202.60726294983465,381.50786540064047
213.05600637042755,375.9684607052612
228.89750281704386,383.6984848631554
235.8262130370307,378.91880147247116
246.3165328002419,382.5051975044633
257.5321618823211,379.57080131669085
267.56133184722063,382.126975739141
274.7651375298033,385.1973584027331
286.65748536206206,381.55871310595074
295.5587835560241,383.4550494689291
201.39248491298278,390.6991379292912
208.81964531067973,388.2931870774803
218.81495660582405,390.8718070396696
230.890775468537,394.7953514426272
238.41470558253602,389.5083184295259
250.69493591961935,391.2761862463371
258.9234620189315,390.9406305695626
271.40171481509,387.14241201156983
277.96023395021734,391.99928009673965
290.8019071680472,386.6785979474045
205.29838233718755,395.8893979868886
216.75552364228128,397.54639548253454
224.78417766513218,398.1190039766175
236.89577613340182,397.54548941272253
252.429945093413,397.5868322554694
267.31374716083656,396.4695871027735
276.47871722272305,399.31114177399724
285.1253654144617,399.6023210330239
296.7079827780863,397.6720715154433
