X,Y
409.9514064055719,200.0509175312126
415.39572262695503,202.49950001083914
442.01576981668757,201.45165772314272
464.07139037197146,201.33685666585814
481.91155163527935,201.08099441947675
447.1307128316628,207.92236914909427
456.58284908245867,209.2845208053606
465.3068687595804,208.67236562922332
473.79110356799566,209.5537844511461
482.25005260213686,212.29844085094805
493.4107243595197,206.7115062386989
471.95194469211015,216.63120182933562
481.2818616838566,216.5177105123997
489.8162543590182,214.16960845145448
495.8734893792442,213.5872600826046
411.7815699994355,203.47672784980043
406.17465894288557,207.30813286344363
418.46619005646136,208.05768776668313
425.7432812774567,207.66168067972325
433.51680634048154,208.7535998154493
401.9989286258681,217.79359551905594
408.1490956860297,217.0084314184557
422.2098824787979,215.10441389129747
429.56281254477386,213.87122321306447
437.67678804625206,217.71511189749683
449.6253958971494,218.66130668136205
459.05909010935295,219.26269782317016
404.80929121353694,225.77964020693076
416.0107393064215,226.09505944947847
422.938712219167,225.6081961331268
436.5111368444151,225.62194354341958
445.0561743271352,221.0705366279105
453.4607145157751,223.12391036861067
466.1199827468047,226.3851335935847
474.96771352979,223.15283898143338
486.07708068522015,226.1148506672989
493.1740322195187,224.19745349709356
401.85336442219756,234.81293898352132
407.6923952972008,233.3371601668257
419.6205848299271,235.08487705466047
432.26030909035927,232.23902846407233
438.90329908890925,233.51153503358728
449.1434038404568,233.83438828881756
459.6897173131214,235.71634541959028
472.8701016978081,236.40584721383937
482.7723879532887,233.9277108547769
489.5833010539587,234.3148650010796
498.63896729287165,234.42951431743913
405.6187008496041,242.64285167684412
414.0321899745287,240.41602146944965
424.2250873390977,244.27044866852438
437.66777456593036,241.5996239233611
444.37346097364,242.28360552071442
453.79377429394043,243.52123454382976
463.31456697649475,242.7108264694835
472.81180531641445,243.24955018274417
484.6892918695561,242.27202230653154
492.643046207537,240.46745479764397
405.7804084544852,249.6036075983649
418.29430024361346,251.24894406700687
427.8846147114758,248.69498470008034
438.818281621888,250.06948922634834
446.50970981597084,249.6856237536574
463.87751745576804,249.17365716665984
469.32837179211845,255.26979137751903
481.9564829088099,248.61289649357354
488.8414071516992,251.87383789247014
408.4290253242169,260.40868762502856
416.53143785923055,257.77449105383175
426.8688050499304,261.7829899881094
435.6320159228079,258.340433467407
448.2378131738709,258.9271024130437
454.50666043113876,262.6261355761049
465.31249985880856,258.1663890502011
473.5118810285365,259.9967617578811
481.5162837595931,256.12706848974324
493.6499959943568,257.75562567912
410.44315686309255,271.60407622184016
417.8227838095678,264.90875940412883
429.5372502858992,271.1385136123103
438.59321722558684,268.4717042002907
450.0981623852682,267.9557002436842
464.05237616797655,265.5103766999414
469.70254663779815,273.62217857364254
477.8871179760377,269.2847272351224
489.83869445798143,269.19940486539303
497.6825444768473,272.0636194712501
406.87038215680883,280.1438321006134
418.83444914610226,276.8828388317634
425.5921286861825,276.8661254516153
435.9293394624051,279.26055296471816
443.22550154449965,277.8780496524544
451.20353968881915,276.71496138696097
460.2305643670742,279.3947271019775
474.35557172901304,272.9037996807138
484.9647862720827,275.38459510794877
494.66633751232297,280.08461366442623
400.45429964573987,284.3423080771783
410.2765474737105,284.04990320599603
421.31915413093225,286.99817270901644
426.04842177223503,285.23535441914686
441.7152715504455,286.6596358577239
451.07365977197696,282.3565333176288
457.6590045667052,288.6272386550445
472.41521982361246,287.8531230783797
478.88344544998023,285.39735768569034
492.2734735978835,284.98628215436327
497.6558502468747,285.36516375106197
404.5197473147795,294.1361432412891
418.86081979980344,291.5716087499475
423.5321338476962,289.41667943768425
431.9761179199619,289.9927494201025
444.64883876227213,293.99292302442893
455.2422219435517,288.9492632585845
468.0235378527099,292.41390382663366
474.6908254869677,292.9363426302648
487.1819495065887,292.20113706193985
496.75748595569814,295.9658449788996
