X,Y
310.0690135792992,6.479385181197302
320.46371049913654,7.378431195536527
331.82494774739064,6.71462910156157
337.04585361933215,10.391663352942233
349.3591650156014,12.031926575281428
361.7793674035901,10.81085073919997
370.10359030557424,9.045580064629641
377.98209756668984,9.283627188415803
390.41320081829804,7.993427573099422
398.2551264718374,10.384171635086334
304.6328039146967,16.409963490149778
314.2773168160189,17.90808306112289
324.2980706291636,15.577583639121002
337.94005079941866,14.563909369929748
343.94520420650474,16.747403521969012
354.27260604378614,21.018148874380167
368.6841935912294,17.79253646180035
380.5906683346173,16.657916699682346
388.776278851989,17.19358387725979
396.5273797912174,18.666696224279306
301.5767457155722,28.554545007441273
307.84405612039143,25.846973245218436
320.67735352305186,21.776201893818005
332.22097201372094,25.731965833883617
342.6357056218259,26.94549014271058
345.8360487593081,29.087493930031325
360.45694273423254,24.72467927051464
370.29820572609424,25.338771280433296
382.93690306682277,25.88212070446155
385.35874547350363,24.67382447279998
303.1262014982547,33.785668847246534
312.9107668679693,36.93585898677083
328.5417442045824,33.541203158506846
336.9667245644541,37.27509023442568
346.58596861713,34.32755014157592
357.2645094597572,32.79983707304141
366.22921725939415,31.28536005233619
375.2703360152806,37.51128281667485
385.40226133318697,35.26390295733694
394.7249502714157,32.49942911932993
308.519903583144,40.88919393190431
322.634907475859,46.01418655949826
329.42958594379525,42.21802760753884
337.9765090008972,42.14477339853312
350.4293131346066,43.452333971683565
360.1522075646082,41.64683246833187
370.12487319910844,44.596354108666674
380.71313630392245,41.56749490834065
389.70253592784,44.099314145578944
397.45599510691227,40.04461316564044
306.19486707478916,48.74188104537231
314.75019083767,55.02915777619707
324.3788290782264,49.428714900613016
333.06565815533315,55.889367483708426
344.3542685683575,56.0255432444611
358.0096967073511,51.40396941483303
367.07865439482975,50.46857951955249
376.03207870889105,54.117317527810556
385.3379183501531,52.7253526035774
396.39854614868364,51.2401506181008
311.6718024351883,57.15330108509802
318.57584280299454,61.42246366207303
327.4137464296645,58.90119609802853
343.1352647526009,62.88988471250371
350.35018935669353,63.40553687393791
362.1777826325288,59.41671644677575
368.85304938180053,62.26723672611998
381.2421770474174,58.881830355764194
390.6147614075936,60.365813765144935
356.7003282962578,68.2746178490593
376.68728586017716,69.47275750598526
388.2752321807206,70.44542087778385
390.8520188824441,69.91855953382975
380.37964207094154,73.16688614131661
307.3728006260998,71.27319138514255
313.32283951013255,68.84905812563298
323.2905797295585,67.73606660477941
334.70319548272636,68.59960407687672
343.73197616981145,68.66828100616475
353.64101294322325,72.05299858152625
302.8819728034151,75.09003621411671
308.3192428521177,79.07922807520596
315.7504741831902,77.79243000282897
330.90238806114866,76.98177959589083
342.4584841249292,79.74801195502263
350.58782898157244,77.14236989593304
358.32286106114464,78.20417367436816
374.74074656253646,79.24807201341633
378.89728643387014,76.89469081425247
387.6387998037521,75.94177447588793
309.9692010859343,86.07553995730127
320.00417180881067,87.80335100864107
321.48890082531085,86.43516248880142
334.3419673597515,85.39247521910588
344.1722180612065,88.58816454718031
357.71190157413434,85.24594053959201
367.42008402465007,81.82840960151836
374.7469757798995,88.69472963777648
383.4823590572527,86.1476226564443
393.57812180205786,88.45370651166425
310.5691161137806,94.2023173039549
318.20563558245385,93.8613936242396
331.8815111132456,95.60930452273824
341.33991717202406,94.09359658454075
350.0646499081172,97.9956771817455
368.0918346669017,98.26940064440528
383.0093847545825,90.74527397732912
307.36393559119256,99.96735360838034
