X,Y
37.07936792704057,202.8226256256739
51.00512393452352,202.60304046239443
83.5157100071798,200.24079860153296
4.08218807657385,209.39974131947102
13.745068058072999,208.2489272400741
26.227992955862167,204.87473779697248
33.85288399271396,204.07060504501513
44.612951444432056,208.06924178391623
59.428311713864815,206.7291371655405
63.947811941604506,209.8310403172016
72.259039345872,206.3542437985741
83.2895827909408,207.80397676327235
12.913245938143088,216.52652436405123
19.58477495284563,214.81224443606737
26.653743185249645,216.00412857639122
41.5591003427702,215.99077414074128
51.28024895604705,215.39579106709746
57.50917158838426,215.0525256662736
3.689087290049902,223.3625484698969
13.147878323424324,225.0184264676283
24.429169549435333,224.8230395427341
33.880011110761295,226.91027258947048
10.74395563191476,234.05373604773482
20.898993206559144,235.17408293619857
5.187436609140037,243.1880327389084
13.844492344849023,239.76323922478042
82.38006222710429,209.05262669327047
96.85126414759331,206.82353636334403
61.671901886864894,217.30801749817934
71.91369377178926,219.44391891817222
81.18753633750023,215.12237390323773
88.413090137544,217.19452424516825
99.17342686824034,214.6608275609194
46.63448815294772,224.13240616690462
52.59067634719865,222.72231139206258
65.20747630742022,225.16806619968358
75.04389661987041,224.12144575843453
81.9566542499618,226.54064948263363
95.2977335218655,227.04272836059562
31.347550659358365,236.52588309989363
37.943244938615756,232.1270889188744
50.38042395091631,231.38465376201415
61.152460192253976,231.2370487797823
70.71266053889842,233.21605596344764
79.04109505143735,233.8790754890353
89.71084660448878,230.76493227067073
96.94051053644627,230.8260465718221
12.652425611568152,243.33411214632721
26.033723570996347,242.79912539434008
31.036112470651357,240.76608238495118
45.87031891172353,241.98716834308232
56.64970712901585,244.53175791838663
65.47435052513416,242.4787745175096
76.88062264257906,240.47464853540438
83.71154756739337,240.77236904454298
96.66454165240536,239.87707863161486
10.861674809776876,254.8384136576789
21.47356607351853,250.97106359987455
24.363542933770525,251.88386802241888
37.18284688920328,250.06358893691788
50.39577609817678,249.85075307883562
60.06318578569821,251.17869389305883
66.57494067346363,251.50026629235694
83.37443352828126,255.16819313558074
88.87570178434753,249.08194871483974
99.52759726088992,249.9319869765343
11.232388463989516,262.5739092944353
15.803143938151848,256.2660949753721
27.58760817946098,258.8701042646358
35.87032097418264,262.74283670458755
43.8367446287595,260.9833195814713
56.82390915610152,259.75787267083905
66.21486128713957,261.88139074692816
74.7555217039633,262.53751842536866
86.05302442803129,258.41275981909
93.60238032686802,255.0502217038764
10.854858803894585,268.98997867749233
20.391794534337425,265.8724343937885
31.20038014309136,270.19038715315077
40.60667393737022,268.3412679232618
51.41349804139613,269.3028343359259
61.450998519163896,269.22166136331043
69.96514190331455,269.34012964185695
79.06676843277582,267.3275674606818
88.20136462464131,268.58411685821693
98.88941042099718,267.77235724173244
4.382467450191989,278.54221695204905
13.83552438913852,280.50216771103607
21.530639073406434,280.79022244232266
31.998999634584184,277.55024874907684
47.650592716933154,276.0287004356563
54.15980607472508,280.450230418915
63.75195960589717,279.2932238271995
73.7548784112008,275.9554376046437
82.53336566382006,276.63089763083934
91.9903944026821,278.2061138203384
11.154392053030488,287.4708568528438
17.33125582673315,285.316083784759
27.192591987479016,287.20210248881256
40.18205548568712,284.5538585616259
48.9835834020093,284.4186587718922
61.87973279290691,285.48799285039763
68.26292532627342,285.3866816306892
79.29039662241162,283.70374201050254
89.19682722091565,283.9986361542108
99.77702212780453,286.78716559368996
4.741874679403122,291.82222645076644
13.726197936200725,294.7085744453874
27.386223750540562,293.4464009018542
36.915893617274385,296.76631200386737
46.818045507632185,292.9096027091963
55.329692467884875,296.8837498049086
63.535078110980876,292.1804269979739
70.51533279482909,290.7440236820166
85.6839009373891,298.20881980168343
92.75351644311368,294.4694969739543
28.693079746039356,299.81393861655624
