x,y,gene
498.4197899357165,309.50197239701583,Gene 0
501.1989948478671,311.38750499121545,Gene 0
498.84970136962227,306.3954902689041,Gene 0
504.89103610508687,302.4631539919395,Gene 0
501.4603328874782,300.93701209768574,Gene 0
498.6428515149403,301.64065748090707,Gene 0
506.0736281279987,305.82541475901576,Gene 9
502.94055834084617,300.7651997679534,Gene 19
502.4087509594044,310.7963733347104,Gene 33
497.88420937204904,303.7382593621081,Gene 33
501.85144701747566,308.93956718143824,Gene 33
499.4409767439126,299.45331615564027,Gene 33
505.17043919765666,302.45129000657045,Gene 33
500.2194568771755,300.2122076996463,Gene 33
499.1794879386176,308.61269305615764,Gene 33
505.66831974362236,303.2275935250379,Gene 33
504.6501496007331,306.43735271803905,Gene 33
497.86926783770093,303.5975194449095,Gene 33
501.1002541329756,301.2494600712023,Gene 33
501.6960182946624,310.09086459569164,Gene 33
504.33796483922106,302.6878947788434,Gene 33
504.9569271713707,305.7170233511573,Gene 33
498.1748128500997,306.3317748604648,Gene 33
504.9405349064711,310.5366928958927,Gene 34
500.1058666568207,310.2882540577837,Gene 34
502.9784957234206,298.70578358014257,Gene 34
504.2565043188074,309.9443122203851,Gene 34
504.81788059428544,308.3261186381055,Gene 34
499.23935251291545,301.91224154598785,Gene 34
498.60393355398776,309.89374676916435,Gene 34
504.1800865069112,304.78739277757643,Gene 34
502.98926185935414,312.16486887622153,Gene 34
502.3024604903745,300.2509675976009,Gene 34
499.9200141320441,304.57311602467394,Gene 34
499.75127960994354,299.4878597747911,Gene 34
502.4843023467568,312.766023458693,Gene 34
503.5635397996787,300.7979129076452,Gene 34
502.2121530167932,306.23495096141744,Gene 35
503.77792151663084,307.16927082398587,Gene 35
498.9127802508821,306.16352143152864,Gene 35
503.10890460119487,299.6418972121439,Gene 35
498.0922598420351,305.0858731283966,Gene 36
500.63379999233183,309.8794217689194,Gene 36
505.44084543699415,305.7453660252143,Gene 36
503.8798718947969,301.449033688856,Gene 36
504.0490861899887,307.5807324720489,Gene 36
501.91107643534724,307.42994470359685,Gene 39
499.5651741407501,309.7037652010856,Gene 39
499.0254534225858,301.9233715200526,Gene 39
498.6428116930671,310.1473378023014,Gene 39
498.46110255137853,309.068674372537,Gene 39
502.64060309231587,301.6933723441319,Gene 39
500.3602429458021,302.4897177762589,Gene 39
505.31122551170915,302.8162490556937,Gene 40
502.7920408935243,300.7228046105874,Gene 47
501.14448905371125,307.1432737072976,Gene 47
501.1597655870375,311.61356620073366,Gene 47
501.8129855407475,312.25985228798226,Gene 48
498.92402611439024,308.400742136484,Gene 48
498.32148178132474,304.3082716777881,Gene 48
514.1346177605163,304.16169668842605,Gene 0
510.1910834470309,312.17679874955235,Gene 0
510.92608019931185,310.08276620429587,Gene 0
513.2930081900624,309.57698434922133,Gene 0
509.9586300433573,302.3776234001135,Gene 0
508.7084298133695,298.38171664270396,Gene 1
514.0776935453853,308.99533571890106,Gene 33
509.96508429433857,310.9094916467005,Gene 33
512.4822850156111,300.0146043402863,Gene 33
510.1812195177882,309.1705609154778,Gene 33
509.3656805434954,304.5670282025311,Gene 33
510.8267412454143,310.3380937426798,Gene 33
509.18483441641973,301.2304711087674,Gene 33
512.9867901621294,304.3435890008078,Gene 33
509.0291056159713,303.5087645788978,Gene 33
511.74894597023393,310.1779160056418,Gene 33
510.9599031232332,297.95369414238354,Gene 33
513.4080480205557,301.31611420098403,Gene 33
512.5625057950673,303.1614736503054,Gene 34
507.696706133368,304.1017357261596,Gene 34
508.7888044671084,304.8604179606628,Gene 34
508.8640125694032,303.22173903526345,Gene 34
510.1928590524691,310.9504334185135,Gene 34
508.893286188216,300.0875347817526,Gene 34
509.34200536954813,297.8397355302023,Gene 34
512.6777282862184,307.47204809288115,Gene 34
510.19139304309687,312.3898049195831,Gene 34
512.8186632770216,301.38980866897657,Gene 34
509.2001470606386,300.7149277008425,Gene 35
508.3884038727344,311.60116666303765,Gene 35
512.8506490580702,302.9181503357429,Gene 35
507.4458400844824,306.1818916360212,Gene 35
510.60700176953304,305.19997583809237,Gene 35
509.87508111851184,300.4180838499165,Gene 35
508.3205740633216,300.7116846566427,Gene 35
509.209144756291,310.2223601743251,Gene 35
509.7173878044612,310.4835869527052,Gene 35
512.9061967867787,311.37183333835964,Gene 35
510.6885227628473,305.43244074619867,Gene 35
508.6965515608028,303.2908417512354,Gene 35
509.7874246720331,301.4011028040454,Gene 35
513.1300160824464,310.61318183172125,Gene 36
514.2504574968497,303.97112514478897,Gene 36
513.4897058622233,310.6060824011927,Gene 36
507.6845211266524,305.3998777894966,Gene 36
511.3535356593983,303.7718388302936,Gene 36
511.2068732479827,301.1885220403277,Gene 36
507.2506515136563,303.94649293237234,Gene 36
508.7518693720631,305.3003919308488,Gene 39
513.3404959772889,305.4142593294484,Gene 41
508.6216303137271,300.53138559584806,Gene 47
513.3972846908723,307.01934436119456,Gene 47
508.4290355972385,301.3101342373607,Gene 47
510.06671979880673,310.5058198540799,Gene 48
512.9186460442432,307.40068538686404,Gene 48
516.5095121475786,305.93367636861046,Gene 0
520.715571567671,298.9459244297254,Gene 0
516.3142812151165,296.96637756170435,Gene 0
517.9912520810552,306.12098849838225,Gene 19
517.99558013393,295.63408141191496,Gene 33
520.3705065448389,305.20309470738147,Gene 33
512.461348272011,301.61489313349637,Gene 33
