X,Y
521.2931155201029,500.97400015653756
535.3911527479013,503.9566325037248
550.04288128647,503.35660213841356
553.5973438916841,501.0431093899288
564.1248710730101,500.13435686884276
573.1683190828235,502.33422233001363
584.249562540314,500.5853540728622
598.3966628861377,504.024833387215
563.1967633015237,513.1647928650339
568.721531963568,514.1614740536987
579.3995189817431,511.76041325268994
589.7971599629544,511.289862260007
599.1554232604631,507.83704018244197
573.418472233444,516.3717969087784
583.6338110235729,517.5196449121787
594.3677296024521,520.5986103743192
505.00918088076384,505.92566385957315
514.1118125826192,503.6634000384479
526.4381793022748,507.2439369721504
510.58434250623066,511.98612801760123
519.8650601573346,511.61906930266616
529.261139325608,512.5352416066542
549.2246125690982,512.5793006497233
501.95671822427164,517.09305892432
513.3029091971719,516.7865202841248
525.5140382208502,523.2118286233276
535.5235577457136,520.7494057876903
544.9296728813184,519.4078415168332
554.6854838206779,520.5057540493135
563.0833738437498,523.1673336700097
577.2363934267348,521.3814220197288
508.8558966325306,525.5810629696283
520.7969592037372,527.3549887529414
532.099501386845,526.6790809167275
540.0997491582358,529.0012384660299
551.5548913215847,530.2808700247283
557.3943790238144,525.9460877120076
570.0820800760007,527.6987601562222
578.7902144658055,527.978741132237
588.7313410892887,526.9258552744332
598.8048909294395,529.9669462383275
503.1912332061311,539.3964953011658
516.9098310358595,537.3166194547682
525.9816145157785,536.9667761851666
535.2792604188338,537.8806442143549
543.6936060382708,537.8859893886915
558.8893043424143,537.8480266450497
562.6666493359908,537.3927511448258
576.9287249277942,537.4388779798396
585.1872925928391,537.0815750021077
594.0015647831939,536.0955144395213
502.75758628221547,545.8772030001116
510.18478850141673,541.8355987217537
519.1455707214905,544.728699961319
531.5923125067834,543.9082962600619
541.0107651080334,546.0858411145316
549.1929638378632,543.0920773721585
557.8007917454302,544.2578612683351
572.325048028076,544.3867316486707
583.1980631887886,548.3455756439323
590.3627251586877,545.5304414297291
504.8580235206949,554.0300816716114
517.916853870233,553.4512712173375
525.9839490325593,553.2460611432601
532.747559276153,552.8522655759685
542.0614790261105,555.8198399822132
553.8177305909489,557.3778470872285
566.1585725623254,554.9543878869127
574.7953076475566,553.9297589521587
585.8147893887049,553.5789815304793
593.0219350860258,554.728067002138
511.654044103902,559.0951489450202
518.2200937159064,563.6708754367282
535.4199039743519,563.2475785284596
541.7351194041656,567.2824229766221
550.7561617726543,562.5200806186004
562.4242276279788,561.722313534451
569.3978888538425,564.2434540099634
576.0090130250819,562.8178077614375
594.0042011699727,562.7114978181227
535.9272834650021,568.1509738198027
537.0991836236627,572.6669647870514
557.1036085818971,572.17342989911
566.0681611443781,571.8457710843305
574.373522061778,571.1859046059482
586.4032457337687,572.1873245355733
597.7290336653546,570.1009067342261
550.9393654750351,577.6079667108463
558.0166038806898,580.4083659671747
572.1398700223745,578.0606392268425
579.5107806732296,582.607317482323
590.4488665424451,581.0432675307525
595.2285203607242,591.713664248044
503.52696639393446,572.7953131864449
515.667090476691,574.7343608248684
506.9116743943768,581.433677852674
518.3508656787936,581.1078916676308
531.8388022837188,579.7321149564949
540.5462186528425,579.0825404882146
550.3576111524974,583.285604651748
507.1879747226029,589.489467716213
515.2850945710509,587.4309378644114
523.138253789975,587.5871814874117
538.8326185079411,588.7390071184877
543.1734673347182,588.7079658569124
556.3000924032797,587.7364753686173
562.0594605609979,584.2779945391865
572.1910314450142,590.5230321157605
500.6814272445951,598.3215421726168
512.7038799822867,596.9542360467616
518.286299812016,596.4441768678414
533.2717697415911,598.3441628984198
540.7510991567124,599.1279701302051
549.6202018130829,597.479257854943
558.9312101195949,595.5514478998485
572.5286498859045,597.650058522279
578.8119259898019,598.884849065578
