X,Y
303.3172408928333,632.9143348257627
307.18463435071567,640.5341653237125
301.1907829390297,650.4594909969268
309.3305316261742,648.7006331741818
318.1392296659695,649.1132072803082
306.51145853116816,656.5940123407851
315.9502625480026,658.761482962945
323.19828675548547,658.1417373645074
301.2891135938685,664.4790968888932
309.04754240974546,663.8483404658192
320.795953730953,667.0361050730575
332.6016367026301,668.561415732765
300.2813617836342,677.2223196931486
316.5834343226487,676.2477122966271
324.30961555904474,676.7675001096163
336.1236927313951,672.7887791255021
310.22679385997816,683.535330034125
322.55924805950133,684.2303390642077
331.31081793736456,684.0103142186773
340.22785532336695,682.6708037936068
347.71885895563094,683.2057570132398
308.2018450532828,687.3226938044219
317.67509557184053,687.27999227441
321.15351250940296,695.0253532891143
339.24307260539916,697.163038051291
344.43716097876626,693.7337574907069
358.64940847604305,691.7348350532101
363.6085057241407,699.8915896996447
352.02166326325073,600.1856537782883
359.99489665453757,600.4050851823279
305.9314371398798,611.3485573387163
313.1308286165888,607.0822931063025
325.6664501636066,603.7696097758546
336.8469761515779,609.0154441505042
342.1319538173038,609.624510349354
354.9784636833781,605.8516522197259
365.12945905457366,607.3088980280631
371.23122961606066,605.9819803063438
302.64586783921436,615.4435360003852
309.76706182905843,615.2451195224367
319.54033439988456,608.8230908152976
329.347706219377,614.5595629403696
339.44250037781507,611.0306366894779
352.17595364570843,616.9099981773995
359.3297461671456,614.5746218219839
370.9316772073755,613.46274281246
380.98720981808367,614.6537134299155
304.37985843096703,624.2589676052082
315.5063205874851,622.0026837908869
320.0093500708104,626.1438800392286
332.9386284932846,622.4393338457878
344.2021235215824,627.23475371806
354.54321305450065,621.9158556859232
360.0835591339251,624.2665282342339
377.52500102181483,622.2555856465099
385.11701071446674,620.5557814735698
312.5686062499274,630.5763253456441
320.26724441425216,632.9039285914891
331.5360900580281,633.9845058593589
339.5395644105829,630.9033397640991
352.8737118457436,631.7900246270414
360.7725914880888,629.7374596524777
369.82627794967544,634.0209923779149
381.1163638499385,631.3142474914481
390.2056188267202,629.8714160478704
323.3749866374214,640.662174787395
336.4621849633778,642.7498684426284
345.3390215212171,638.9490519248177
355.91354767720907,636.4405676536583
366.52752638677407,641.592546962049
375.0690419724984,642.3946300494717
384.6967763288586,644.0025305694003
395.5843590156197,639.5691540272747
330.1328949802462,649.3796592177606
340.04913953285563,651.7547507304224
350.2579009636933,649.7715304633712
360.96786830324356,647.6841342435514
368.7285545874156,649.8885320594388
380.56549186309724,650.2082636516013
388.94127493514264,649.048654928952
398.710335101358,646.9487398391749
327.88868469490825,654.871129093269
336.5768692674157,659.3098239384351
345.82424869295113,658.5451224543033
353.02259863418766,659.1037667386842
363.7735045184894,659.316580870129
377.557850806706,656.7720471872836
381.9580925052886,659.080942648981
395.31649016410955,658.1969571699799
339.7557287038306,666.6965090753416
349.62668722283956,667.9099925625089
362.3819772445234,664.4999460539337
369.38782444013884,666.8446571816625
381.30122323044174,667.4785188642027
387.7717528987798,665.3575204951046
399.63389925790216,665.0198026209415
353.7227527117567,674.4436489217209
364.7269910890715,672.5550380935387
376.80261292633986,676.6569746955795
385.1638919336141,675.0261330419786
394.13318389841584,672.3792979518563
357.6178921722501,681.9389705705518
369.7197728527033,684.5679881970143
379.3181353299999,684.5959267879043
393.57979455026236,682.1364607454515
397.8062253930421,681.8996285563015
364.57098911107477,692.9615268299218
375.9104689107451,691.3050361691635
382.59430882868827,691.2474507254477
398.94679340237354,690.4402952779899
398.1165624716602,697.24402785215
385.4600931784531,608.3030343714555
395.54455020846166,605.3909854407264
395.69012833385773,613.2715679214058
396.09002289481447,621.7870727381602
398.7219925268757,634.1868112672262
