x,y,gene,cell
406.8480219105465,660.5647062782209,Gene 1,0
402.88948336316,661.8983639508278,Gene 1,0
400.89568150454045,656.467786659128,Gene 1,0
406.4550178219968,654.35360967989,Gene 9,0
406.4614789920743,658.8764680703621,Gene 9,0
403.87636858345905,661.0153108225671,Gene 9,0
407.4718313193315,662.3312949006367,Gene 11,0
404.76326768415174,653.9926613874325,Gene 11,0
407.7036653767251,656.3805648786791,Gene 11,0
408.8096926817857,659.7369761173043,Gene 12,0
408.2769172594136,654.9284245159128,Gene 14,0
401.0044831999121,656.0606945450228,Gene 14,0
404.2327442628021,660.5460860794143,Gene 14,0
406.32843104974614,663.5081174755647,Gene 14,0
402.92292214305473,658.7260878632079,Gene 15,0
406.02876810325455,662.1071551532309,Gene 15,0
404.54779100787096,655.4448045925465,Gene 15,0
403.33273594662444,656.5976980989501,Gene 15,0
407.8640136343082,653.1291553636406,Gene 16,0
405.0300500639687,660.7066979258906,Gene 16,0
407.474857499979,651.7768571860636,Gene 16,0
405.1061365650704,660.9616333089615,Gene 16,0
402.4614363150624,660.1126494645926,Gene 17,0
405.9121314462955,662.9006057419953,Gene 17,0
403.3194063418884,654.1499237834278,Gene 17,0
408.69386481462965,660.062484767198,Gene 17,0
403.9111274190306,662.7239396385423,Gene 17,0
403.27488197384145,651.4054805549949,Gene 17,0
405.2154186007662,653.6641723495834,Gene 17,0
404.8641273622299,652.0242007721282,Gene 18,0
402.0196517358455,654.2561023980257,Gene 18,0
407.2974237241486,661.552699987352,Gene 18,0
402.62298148706776,662.4017386961154,Gene 18,0
407.65332476769805,660.9144864056813,Gene 20,0
405.0830086948481,653.6848283792762,Gene 20,0
401.812698027227,659.5388690920657,Gene 20,0
408.1499150291392,658.3565189178821,Gene 22,0
403.2307646516185,654.4293612418628,Gene 22,0
406.36761834882225,656.5076382368949,Gene 23,0
405.0918697410374,660.3208774129716,Gene 23,0
407.40282304009423,652.2467630460815,Gene 23,0
407.8820657735098,657.3996323535873,Gene 34,0
