x,y,gene,cell
303.27164889996004,637.0547245898725,Gene 0,0
303.25812369643245,642.3067894764043,Gene 2,0
305.22497351909595,629.0631580146746,Gene 2,0
304.58842796069,639.9198570970852,Gene 3,0
304.45111165349675,625.9251495739175,Gene 6,0
302.18029745201994,627.9915112941633,Gene 6,0
305.43974830110255,634.8379515250822,Gene 6,0
301.5387705162774,627.0027199096089,Gene 13,0
304.1697174057127,628.1453701806996,Gene 13,0
302.91962836119285,636.5038548315796,Gene 13,0
304.1899454234548,629.0742958586584,Gene 16,0
304.7360862498686,628.7810334812352,Gene 19,0
302.859937695808,625.1687468366229,Gene 20,0
303.82605817339606,626.3344203220579,Gene 20,0
302.46674817018487,639.3827168727871,Gene 20,0
301.5015658255979,629.6443861196087,Gene 20,0
302.1341534227277,626.91648862254,Gene 20,0
301.3034835158459,636.7811935350308,Gene 20,0
304.94332930861714,635.7503572194433,Gene 20,0
300.77173114131733,631.9732159906642,Gene 20,0
304.0497129350612,639.1100497836997,Gene 20,0
304.66482513713214,627.086094495965,Gene 20,0
302.713964846978,631.0208954695732,Gene 21,0
301.3861186843695,632.7210854770635,Gene 21,0
303.4439463983769,638.0761484686348,Gene 21,0
304.3411234434043,627.2828942083571,Gene 21,0
304.7460505485425,629.1747798893784,Gene 21,0
305.3682158867117,635.7354927798596,Gene 21,0
305.172144799292,628.4748986972126,Gene 21,0
304.74036381317507,636.6908770622136,Gene 22,0
301.58433069382363,632.1482040228769,Gene 23,0
303.2986493700692,627.7493115129557,Gene 23,0
302.07530186880996,640.0398916005223,Gene 23,0
305.4944999893492,635.9005515493926,Gene 24,0
304.2353962099818,637.4704553049179,Gene 24,0
305.2245073013332,631.3075316438682,Gene 24,0
301.33170778112355,635.7383685010429,Gene 24,0
302.5571032859799,629.9098963467759,Gene 24,0
302.6819921236783,637.6048841579885,Gene 25,0
302.5341613630271,640.2178940757858,Gene 25,0
301.59658917877755,629.1211161370969,Gene 25,0
303.8687377163229,625.9883962469902,Gene 25,0
305.3028428600875,636.2761580350547,Gene 25,0
301.7326600665551,635.1861255609821,Gene 25,0
304.72644578284496,629.9501254190958,Gene 25,0
300.88205807276506,634.4309993813421,Gene 31,0
303.4180784307403,631.1919701505907,Gene 31,0
301.7658872502384,629.4335466577963,Gene 40,0
302.0425703206721,637.1412065019717,Gene 40,0
301.2144016745948,632.278870617556,Gene 40,0
303.1746412994822,624.6839660638376,Gene 40,0
304.14465515643576,638.7173408252315,Gene 43,0
304.6487229109815,638.3036003682156,Gene 43,0
304.26784561631246,626.4077695228679,Gene 43,0
301.78385737017715,635.7038819791265,Gene 43,0
301.6896658088614,635.5013011740582,Gene 43,0
304.7465639823453,633.1664036092704,Gene 43,0
304.7045255856695,626.6786112381604,Gene 49,0
303.0994670816277,640.8658288806765,Gene 49,0
308.10537564321766,632.7797285507924,Gene 2,1
305.82545343538675,634.670183809272,Gene 3,1
309.0322879207365,634.6599540857436,Gene 3,1
305.6303886057926,644.4376708093432,Gene 6,1
306.52463783793564,647.350969565315,Gene 6,1
308.39270006752776,641.8705202255807,Gene 6,1
307.8764787015703,633.4657934018232,Gene 8,1
309.1114570058635,639.8202448598955,Gene 8,1
306.7760577368643,637.6633601433969,Gene 8,1
307.897110209282,646.5932103676494,Gene 13,1
308.4963556122412,633.6744032577456,Gene 13,1
307.3830364781885,646.3283496859675,Gene 13,1
308.7733503035177,634.1440450132955,Gene 13,1
304.7123920877109,639.1165597001846,Gene 13,1
307.021946307711,635.4887858034988,Gene 13,1
304.5419517433058,643.9537349988059,Gene 13,1
305.67214570385653,639.4785013274194,Gene 13,1
308.01836032870585,644.0525463188222,Gene 16,1
305.99380303352524,644.7681398529235,Gene 16,1
307.98886346083873,632.5767551231951,Gene 16,1
305.31173354732675,646.0393882103235,Gene 19,1
305.45406836272764,640.0377535845562,Gene 19,1
307.1232807846138,634.1937381987403,Gene 19,1
309.79651023886305,636.4949980578314,Gene 19,1
306.811884452071,647.1329029840638,Gene 20,1
305.6458473761067,644.1422782716761,Gene 20,1
309.5410704769101,641.9423135643586,Gene 20,1
306.7945113544691,632.5056711236537,Gene 20,1
307.00133759625646,633.6285309324873,Gene 20,1
308.4568684412565,647.6393762966612,Gene 20,1
