x,y,gene,cell
8.6430988732326,11.386323473438747,Gene 4,0
7.5654896371263165,13.501340489963134,Gene 4,0
8.620305403679524,14.458320848438186,Gene 15,0
9.116876970409946,9.334532577231306,Gene 24,0
8.782955938336363,15.148468986798829,Gene 25,0
16.283960313657666,12.64861616388239,Gene 38,0
11.825126618260125,10.960298179907145,Gene 40,0
9.618181882745887,10.253737523569878,Gene 50,0
15.447763474808527,10.144929635851794,Gene 50,0
11.114842394644844,17.56422010758,Gene 50,0
14.13608492072986,8.858311539485296,Gene 50,0
15.75499378570381,16.366646077388936,Gene 50,0
9.439808676804374,11.949904152202473,Gene 50,0
14.868307229971542,9.761130042941627,Gene 51,0
12.119166830544506,7.824387272179977,Gene 51,0
15.500170294828326,11.225809071911975,Gene 51,0
13.69174799627593,13.74646378368861,Gene 51,0
12.025339745071548,7.858295919331487,Gene 51,0
13.721774194674884,10.271696495994,Gene 52,0
16.06102442412383,13.419658054370883,Gene 52,0
14.105528063052475,15.456233108332878,Gene 53,0
15.065273477045666,12.149767289322128,Gene 53,0
8.933549069626807,10.030239038924941,Gene 53,0
8.735466196857086,10.95541753339416,Gene 53,0
13.3827760453681,14.955970741728779,Gene 53,0
7.296855518456162,12.066779915840137,Gene 53,0
11.07130144028321,19.160633349686314,Gene 53,0
11.038306009192144,18.14885669993338,Gene 53,0
10.952363772702071,18.567392951207836,Gene 54,0
11.917706554446967,8.32972840514346,Gene 54,0
10.795590721289336,10.516083967098805,Gene 54,0
9.057178792029415,16.84079610594824,Gene 54,0
9.234680158167132,9.787578423019802,Gene 55,0
12.759919948430186,13.5666575262045,Gene 55,0
25.813260785647756,16.34509848875207,Gene 4,1
20.729684876042487,13.331787946450515,Gene 4,1
24.340568338011536,16.0728784946404,Gene 12,1
19.131677509113715,16.09460067912453,Gene 18,1
26.345384979284226,14.219003132561213,Gene 23,1
19.14981766787723,13.454316163873358,Gene 36,1
23.715651758165613,14.984546922422929,Gene 36,1
24.791556304995837,9.821244052802655,Gene 40,1
24.29661507222876,7.915007281095556,Gene 40,1
18.927208756186516,14.003719825597223,Gene 41,1
17.854738548792852,12.206155478922089,Gene 41,1
18.786338109463102,13.11044013846535,Gene 43,1
20.670635199263774,15.514696251240935,Gene 43,1
27.221200218033413,11.598983898905615,Gene 43,1
19.52793865293375,9.747992102453065,Gene 43,1
19.796365665616236,7.795456045462976,Gene 43,1
22.475138483333296,7.7064487208969155,Gene 44,1
21.80869253053608,15.528372411176775,Gene 44,1
17.834964987543593,12.399623527010865,Gene 44,1
25.044434999017533,14.795993739461045,Gene 44,1
24.692545387464232,14.528087098269708,Gene 45,1
23.803138400650173,10.537238969481114,Gene 45,1
18.87770208747328,10.80133843984989,Gene 45,1
20.97147644609679,8.094966220464599,Gene 45,1
25.906091381930523,10.381163869182101,Gene 45,1
24.751151531858895,15.45813899463593,Gene 46,1
26.08932265352882,11.259059837566408,Gene 46,1
21.869961224561276,15.824538406755194,Gene 46,1
26.318501811446204,10.865066958025885,Gene 46,1
20.923629127447263,11.056689154300527,Gene 46,1
19.235481602329813,13.851413493979294,Gene 47,1
25.16838121207728,14.888013837352723,Gene 48,1
23.980618350382287,8.729753443632386,Gene 48,1
21.04277719440268,15.217353411334077,Gene 48,1
21.42094874525578,14.85851265994436,Gene 49,1
17.813792484387296,13.764951259234055,Gene 49,1
27.11636320091675,13.00504118344497,Gene 49,1
26.76348889230682,13.033385966698422,Gene 49,1
24.425676082386865,9.050028295171364,Gene 49,1
21.646391637347424,8.524612015660917,Gene 57,1
32.31885920432674,14.19145106051262,Gene 25,2
38.3232267637746,12.902119199066494,Gene 45,2
34.16552444226306,12.120558359298396,Gene 50,2
29.758499562051078,8.396644945162098,Gene 50,2
33.714787098182235,7.827998096255099,Gene 50,2
33.59259743795212,12.976658659638058,Gene 50,2
29.136025017809605,8.80145654443433,Gene 50,2
38.56293550611157,12.038902726903032,Gene 50,2
34.03216813715862,12.899834346325774,Gene 50,2
35.111378605466825,8.648139192266576,Gene 50,2
31.369049361232317,7.336363188847961,Gene 50,2
32.02538618374857,12.664647210553785,Gene 50,2
38.6160923106024,11.455929119620517,Gene 51,2
28.94674425007499,8.657201587158376,Gene 51,2
36.175903409222904,8.144835181835166,Gene 51,2
28.383833096316856,9.54781179626158,Gene 52,2
32.10847790575709,9.892883633049038,Gene 52,2
36.869287823457746,12.875883396986946,Gene 52,2
38.191973367241665,11.266062308532417,Gene 52,2
33.12926547451685,14.36750935293651,Gene 53,2
28.834327622941608,12.824884650786093,Gene 53,2
27.830935206041065,9.222006847380387,Gene 53,2
35.615485900801296,8.138544042472596,Gene 53,2
33.50370971651384,14.517693731975479,Gene 53,2
37.336016763299945,12.609129718314803,Gene 53,2
34.74011081373038,13.951867466325659,Gene 53,2
30.615923126495844,14.235336430179897,Gene 53,2
30.516244764659508,13.236297619417897,Gene 54,2
28.519677957310435,10.158452734608735,Gene 54,2
30.55418311419377,8.61820443557571,Gene 54,2
35.726806463983,12.734992228237386,Gene 54,2
32.05229967656639,8.05347525985598,Gene 54,2
31.419465968093128,7.473956491863095,Gene 54,2
29.33774819430435,13.999010140448364,Gene 54,2
29.606663009273994,13.039153205487011,Gene 55,2
33.318845559738286,13.688078003754303,Gene 55,2
37.93523686203938,11.979526468598337,Gene 55,2
29.742773091543604,7.894823494551206,Gene 55,2
46.18163447988896,10.848550425536502,Gene 0,3
43.13328737254085,10.90314534252117,Gene 0,3
46.20223131552151,10.43846663463999,Gene 0,3
48.42263177550902,6.39370244926651,Gene 0,3
51.73526223014608,6.018384544612424,Gene 1,3
43.449149724611246,8.881187450773306,Gene 1,3
43.3738497021116,7.176597483958266,Gene 1,3
