X,Y,Class ID,Class 0,Class 1,Class 2,Class 3,Class 4,Class 5,Class 6,Class 7,Class 8,Class 9,ProbClass0,ProbClass1,ProbClass2,ProbClass3,ProbClass4,ProbClass5,ProbClass6,ProbClass7,ProbClass8,ProbClass9,Minor Axis,Major Axis,Rotation,RNA Concentration,Color_string,ClassName
8.438513709361617,8.29300652245496,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,13.434944601547722,8.862712109109927,0.9229924871129102,1.0544104140281914,#ff7f0e,B
25.237071945308273,10.945966937971622,8,0,0,0,0,0,0,0,0,1,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,11.86249146797759,10.04497589637417,1.9857884538784216,1.0353426288590286,#bcbd22,i
38.71639016372387,9.87816309390669,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,15.290555546335902,6.633309887847488,5.299132069760386,1.0202236366685216,#ff7f0e,B
49.6049741224845,9.11125025162775,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,13.983302026212126,8.441685587210237,2.3820097454193556,0.9410085335688492,#ff7f0e,B
61.54022351259345,13.312688598572862,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,12.963752281147187,9.297786883962441,4.053544994087319,1.0733468698829545,#ff7f0e,B
75.33202257488138,11.433257908155394,7,0,0,0,0,0,0,0,1,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,12.663023131442003,8.649772223931969,1.484435026525263,1.0125420180374543,#7f7f7f,h
84.7597625901737,8.995742091557918,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,9.579947418635566,12.378715027434968,5.647354607397104,1.0730006360350126,#ff7f0e,B
95.1695080148621,10.998367662856454,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,13.231901472540835,8.276023845637285,1.4714662056925312,1.0953953956150917,#ff7f0e,B
108.0330636068943,5.523313302152229,7,0,0,0,0,0,0,0,1,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,8.766568866735078,13.012672386238929,1.971377246642789,1.0563693506227736,#7f7f7f,h
120.44882117718214,12.086693083373651,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,9.685207114250453,12.525786697153222,5.797619783813706,0.9766616623282253,#ff7f0e,B
125.63141283149407,13.373469350578942,8,0,0,0,0,0,0,0,0,1,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,13.119659570392002,9.055791345079275,5.893812112189551,0.8942203987563964,#bcbd22,i
140.4064175873965,9.267766300083137,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,13.450710991100328,8.399706137392803,0.23862891840763933,1.0479527227719903,#ff7f0e,B
156.73901619081366,12.180575467139839,8,0,0,0,0,0,0,0,0,1,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,10.987963051324922,10.1703149466294,4.27839611497457,1.0018662936550533,#bcbd22,i
165.94701322366095,11.552583230639987,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,13.180442245115438,8.997333251342921,0.3352077047620372,1.0020532503481043,#ff7f0e,B
182.37709223672618,10.914874159961446,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,17.353072208177355,4.591106884834752,3.241889114886266,0.9503792100285036,#ff7f0e,B
190.20748793228424,8.933722074491628,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,15.653231618228435,6.573446771308497,4.518408842585023,0.9482650754583101,#ff7f0e,B
205.83896619224805,8.212974816489936,8,0,0,0,0,0,0,0,0,1,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,13.103903913121865,8.675144367157305,3.7791723533367927,0.9534436667129035,#bcbd22,i
217.42338510497157,11.345291435022583,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,7.784417421076631,14.060627844965408,0.14058586618723157,0.9030925412506332,#ff7f0e,B
225.71686312349172,11.813889780252836,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,18.114125621870514,3.8796972769377094,2.675957180321049,1.0023173394792593,#ff7f0e,B
237.30040335224516,13.706112003968078,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,12.931331326050763,9.021386333055766,3.4013062084755843,1.0138678520999176,#ff7f0e,B
254.48421836687,13.183427061130015,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,12.624130172960086,9.277507043111065,1.747042331036533,0.9261478462944197,#ff7f0e,B
260.29909492255734,9.750935267514814,1,0,1,0,0,0,0,0,0,0,0,0.00010574363572928248,0.6139595346956581,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.00010574363572928248,0.125094082495557,0.2602061773580659,0.00010574363572928248,17.476161838429533,4.263336657128903,1.927393893131252,1.0327591771790512,#ff7f0e,B
