x,y,gene,cell
700.2040463714843,705.8577386215686,Gene 1,0
701.8239059130638,704.7448873853687,Gene 6,0
699.8286038104028,707.2759087252903,Gene 7,0
701.7421069924927,697.9680078847681,Gene 7,0
702.6414399259772,706.4190568152343,Gene 7,0
700.7366485612591,709.9087275774308,Gene 7,0
700.0811862067758,704.3234388039,Gene 7,0
700.1381589916273,704.5169409335795,Gene 7,0
700.3136045430541,705.5864270718603,Gene 8,0
700.0378923714992,705.4231473908961,Gene 8,0
701.0171099733334,695.0276468579461,Gene 8,0
700.1145972884731,697.3430904327204,Gene 8,0
700.0138662883792,703.7028333802797,Gene 9,0
699.7901873814442,703.0933620711598,Gene 9,0
701.513287200057,702.9538128059705,Gene 10,0
700.412733085086,703.583339104645,Gene 10,0
699.9940807156272,699.9569682128252,Gene 10,0
701.7802530534766,704.4064803131859,Gene 10,0
701.32863450204,703.577525728392,Gene 10,0
700.8062762817951,697.1408961230159,Gene 10,0
702.1225859651204,699.6515054208493,Gene 10,0
700.2631541461591,707.5907371458358,Gene 10,0
699.7171571497656,698.7494564291469,Gene 10,0
700.568226438668,706.4584805186612,Gene 10,0
700.0942417292222,700.1695762445959,Gene 10,0
702.0900463569507,708.1093239857506,Gene 10,0
701.1491740758269,707.9504798590282,Gene 10,0
701.0604137914657,707.2116023904663,Gene 10,0
700.6922168082431,696.5236697761031,Gene 11,0
701.6529775683293,698.354757274037,Gene 11,0
700.0024567156511,694.8750193036363,Gene 11,0
701.9441694661017,706.7775834270757,Gene 11,0
699.8493792899509,699.8321263481251,Gene 11,0
702.2665923077874,707.4955233475904,Gene 11,0
701.1503488787937,693.7201426350076,Gene 11,0
699.9612818558395,707.0144457285741,Gene 11,0
701.9121526865778,694.0594875562581,Gene 12,0
702.3255864588249,704.780764275049,Gene 12,0
699.772483108394,706.4864632773664,Gene 12,0
702.4345992466532,700.6545781629133,Gene 12,0
699.5779341469312,700.7763222997413,Gene 12,0
701.6395130602225,694.0770297454432,Gene 13,0
700.8780070945883,702.8130991027566,Gene 13,0
702.6714365475073,697.23812832894,Gene 22,0
700.1793055039152,706.2974061006397,Gene 22,0
700.3006726330863,701.6800941725442,Gene 22,0
699.9952178204477,699.1668010158851,Gene 22,0
702.0567174775805,706.7027788715802,Gene 36,0
701.2541037026629,697.3188204575897,Gene 36,0
699.9734877718327,695.3865279946186,Gene 36,0
701.7443700977177,696.1310267699557,Gene 43,0
702.3320308149026,699.0597600870593,Gene 43,0
700.638137700559,692.161142716202,Gene 44,0
722.0608291495041,710.059436677831,Gene 3,1
722.0996391190192,699.6427457596519,Gene 6,1
722.0486088669229,695.1893175155855,Gene 6,1
722.0598766402294,693.4722381710875,Gene 7,1
722.0771409557777,711.2344671742045,Gene 7,1
722.0724005925651,699.1086892604511,Gene 7,1
722.0660430008396,710.5041179665059,Gene 7,1
722.0818743758076,710.0737595726135,Gene 7,1
722.0907641953023,706.0219061626434,Gene 7,1
722.100490317122,707.7830851711906,Gene 7,1
722.1027820603781,705.4438774707133,Gene 8,1
722.0443267091408,701.9397976422237,Gene 9,1
722.0616601296505,707.8976150193959,Gene 9,1
722.0842642220281,696.0800020183996,Gene 9,1
722.0589415731324,693.3737122290783,Gene 9,1
722.0877841867315,695.062843551557,Gene 9,1
722.0988049930087,695.6650370919122,Gene 9,1
722.0746398471921,690.2749872468286,Gene 10,1
722.0610927922038,692.369231648061,Gene 10,1
722.0497847806213,705.1872650899962,Gene 10,1
722.0904480897004,695.6656576895408,Gene 10,1
722.1078997038601,703.2995490188933,Gene 10,1
722.0520878051457,696.3821669401759,Gene 10,1
722.059862533848,697.5418550780133,Gene 10,1
722.0721956459168,710.5381744064648,Gene 10,1
722.0734368840232,694.246029998859,Gene 10,1
722.097742032305,707.564116573222,Gene 11,1
722.0462390739451,706.4274395456322,Gene 11,1
722.1098618533368,697.844145116918,Gene 11,1
722.0470173619772,695.2591599543626,Gene 11,1
722.0684024008784,709.9713167174592,Gene 11,1
722.0538994373766,699.067865323034,Gene 12,1
722.0717836952334,689.5302985287004,Gene 12,1
722.0513346078426,703.9022337359696,Gene 12,1
722.0617071857754,711.5367977718535,Gene 12,1
722.0803744768442,711.3721719196406,Gene 12,1
722.0771134774749,691.5419026269053,Gene 12,1
722.0445715900582,701.3017989063954,Gene 13,1
722.0966400696266,698.5804922676606,Gene 13,1
722.0698122357488,693.4413568821938,Gene 13,1
722.0811092484588,697.6923937818824,Gene 17,1
722.0849000690473,698.2393638808985,Gene 30,1
722.0963258261196,693.3470187842494,Gene 30,1
722.0745436516313,711.0885631551798,Gene 30,1
722.0691353088786,691.5720871918976,Gene 30,1
722.0495537805056,705.7631236168608,Gene 36,1
722.0650197973907,690.8158846169038,Gene 36,1
722.0488899679187,705.9676146604634,Gene 36,1
722.0549127281558,699.177664511352,Gene 36,1
722.0889444001621,707.191865574341,Gene 36,1
722.0881425226431,699.9419059199081,Gene 43,1
722.087883694893,691.4762008856151,Gene 43,1
722.0608537114035,706.6482424036271,Gene 44,1
722.0948260073352,703.8389200914576,Gene 44,1
732.877989382736,707.8442112984802,Gene 1,2
730.6382674288573,696.8567606102625,Gene 1,2
731.0810013997559,696.3090971763289,Gene 3,2
729.7606728667649,698.4389008458719,Gene 6,2
731.3507171889098,694.0647590886075,Gene 6,2
729.0867950645776,704.8913821486112,Gene 7,2
729.4702268049414,698.1774828560685,Gene 7,2
731.9639375499366,704.9738646744813,Gene 7,2
732.2535831455829,704.0045260711723,Gene 7,2
729.5014801957135,699.8145365649748,Gene 7,2
729.3978197307073,696.4510187063833,Gene 8,2
732.4643448846389,707.3545798969673,Gene 8,2
732.3958376630095,699.63609460276,Gene 8,2
731.9881977001111,696.3591558404319,Gene 8,2
732.3083104307938,706.3786884804957,Gene 8,2
734.2987872041508,703.1972883849714,Gene 8,2
733.7218880208281,701.0267009961494,Gene 8,2
728.8341606265569,706.1480677553049,Gene 8,2
730.4484076633773,702.3307715640626,Gene 8,2
730.7705688525126,706.2949907660832,Gene 8,2
728.7017261449047,698.1839536126173,Gene 10,2
731.0832936270194,705.8931860589042,Gene 10,2
733.3695927946882,703.6332104570124,Gene 10,2
733.4183028233942,699.0601461823403,Gene 10,2
733.8365021235154,704.046172757964,Gene 10,2
729.3995196913706,701.332133528496,Gene 10,2
733.6165709750312,706.3856793926625,Gene 10,2
732.0682035399474,704.1202870587932,Gene 10,2
734.3837135669385,701.395400652477,Gene 11,2
732.1605360086515,696.3142572012789,Gene 11,2
731.653068705057,695.997297815385,Gene 11,2
731.2463587347376,692.5971796108847,Gene 11,2
733.9304111390807,702.1139636888281,Gene 11,2
729.2907082537928,697.9639415421159,Gene 11,2
729.4451789627919,704.4004378412332,Gene 11,2
731.8053363012813,706.2499607480693,Gene 12,2
731.5896774307807,693.8830326217244,Gene 12,2
731.7182774744997,693.8293371107069,Gene 12,2
731.2693234538909,693.5546582667093,Gene 12,2
729.3394974022166,699.9104493029998,Gene 12,2
731.8746150363098,699.6858464268154,Gene 13,2
731.8860277730646,694.7141364706496,Gene 13,2
732.1771184698613,695.655771393534,Gene 13,2
732.293992277665,694.8724396844802,Gene 13,2
733.4441703773166,699.9996564014591,Gene 20,2
732.2466322011463,707.0408607956674,Gene 22,2
731.0354521285234,705.4892437917418,Gene 22,2
730.8510484035442,694.5081675044233,Gene 22,2
733.9260568664579,704.512130397784,Gene 22,2
733.5516011361176,705.8955091303043,Gene 30,2
728.7198798730329,700.3012964414123,Gene 30,2
728.9136707242915,706.420111007989,Gene 36,2
730.2793799624465,702.6829572907824,Gene 36,2
733.1095923527016,701.3476431526766,Gene 36,2
733.0820607628266,696.8403996640152,Gene 44,2
728.7641652525168,702.0278319659145,Gene 44,2
730.447508133025,709.9144317465995,Gene 44,2
742.6984597294181,704.5959651653684,Gene 1,3
742.7658119000247,701.7834757166444,Gene 2,3
742.6314585776386,690.8917955166254,Gene 6,3
742.6731599704672,691.7207668093243,Gene 6,3
742.6338292408169,701.7363170364894,Gene 6,3
742.656694453768,693.2469068794013,Gene 6,3
742.7584707024587,702.2266637305628,Gene 6,3
742.6205891846403,702.3609438840936,Gene 7,3
742.7586251096853,706.9284052484176,Gene 7,3
742.6572862405782,691.942188917257,Gene 7,3
742.6650681567411,708.5993613810386,Gene 7,3
742.6936821943157,689.2896626657512,Gene 7,3
742.7070732120997,693.1467234938568,Gene 7,3
742.6294594839709,708.6812845621457,Gene 7,3
742.7163786399958,703.0159078463928,Gene 8,3
742.7276113372469,705.0576647650017,Gene 8,3
742.7594392373015,697.2813117594441,Gene 8,3
742.616842940796,697.910845673441,Gene 8,3
742.7239092473945,704.6420510237875,Gene 8,3
742.7108607720145,690.5319800639711,Gene 9,3
742.638475808967,706.8950975858246,Gene 9,3
742.6510591817237,692.4423165625572,Gene 9,3
742.6450728321306,700.6096536647148,Gene 9,3
742.6097003358774,700.5221723132884,Gene 10,3
742.7430267181257,704.5510900164458,Gene 10,3
742.7776941460913,696.6221797511757,Gene 10,3
742.6308484840024,694.389636506778,Gene 10,3
742.6168280857128,695.3859243780627,Gene 10,3
742.6833472511962,710.431218813591,Gene 11,3
742.7467844182402,698.6100414904442,Gene 11,3
742.6795186763974,690.7949088499911,Gene 11,3
742.7349990607719,705.0651202680127,Gene 12,3
742.6864522569034,695.2915883620367,Gene 12,3
742.614884097854,697.5258843323853,Gene 12,3
742.6749703447985,710.5063971271312,Gene 12,3
742.6939923724167,690.7456919473672,Gene 12,3
742.6044517924836,700.6572703898513,Gene 13,3
742.7178078859229,690.8554300157,Gene 13,3
742.7630640065248,704.3159305672742,Gene 13,3
742.6268790883211,697.9163746353821,Gene 13,3
742.7709425034876,699.943436450339,Gene 13,3
742.7247275816851,707.9167174414561,Gene 22,3
742.6769318399054,688.9197715311458,Gene 22,3
742.759231944535,693.9767538679255,Gene 22,3
742.7392973471121,697.3383416668444,Gene 30,3
742.6595543094292,699.1562766654819,Gene 30,3
742.7105512537175,701.4775898468523,Gene 30,3
742.6212876244558,704.7165312793072,Gene 36,3
742.6651072750129,707.3766079537472,Gene 36,3
742.7320570614232,694.4930113539892,Gene 44,3
751.6624322121758,693.4454382387478,Gene 3,4
751.890403176087,709.2640369504838,Gene 6,4
749.449012388652,706.3541112663419,Gene 6,4
752.9194577125115,699.9301632322885,Gene 6,4
751.9355692546208,704.0814035209354,Gene 6,4
749.1196018093359,701.0506608568511,Gene 7,4
753.3251563290241,706.2639739315908,Gene 7,4
753.1997059850387,706.478462573148,Gene 7,4
752.9236250485295,695.3723336586413,Gene 7,4
749.4183691255735,700.7877514213633,Gene 7,4
752.6002851619814,705.8947397234073,Gene 7,4
754.6003147939113,700.2260543805606,Gene 7,4
748.9414835224109,704.03718535588,Gene 7,4
750.9117624104588,705.83397297967,Gene 7,4
751.1026078202758,695.0242432756745,Gene 7,4
751.5915774182479,703.7889273883467,Gene 7,4
748.9362421004979,701.8971651253858,Gene 8,4
750.8399721658363,708.0742767128123,Gene 8,4
749.8964025429698,697.5121625375663,Gene 9,4
749.8922751507265,703.4920342297947,Gene 9,4
754.139485401857,699.2740600962278,Gene 9,4
752.2309513541751,696.3161011300296,Gene 10,4
753.5091898367014,707.0502702822674,Gene 10,4
754.2608408382425,706.1809570454262,Gene 10,4
750.6940484406523,694.2372395282151,Gene 10,4
749.5492777228706,703.2313202385805,Gene 10,4
752.0237589511695,707.0710304723524,Gene 11,4
748.125548004548,698.1298973214042,Gene 11,4
751.2625791578537,706.039752759943,Gene 12,4
748.3253999722555,701.2628398483164,Gene 12,4
755.1639491783304,699.1599916262471,Gene 12,4
750.9649117598445,695.0491176552623,Gene 13,4
753.6509524169521,706.3706161332318,Gene 13,4
748.6480601905473,703.7288757675528,Gene 17,4
749.324221240197,699.7914632355344,Gene 17,4
753.7415801598263,706.1867375412849,Gene 22,4
751.8304278056938,698.4369887602959,Gene 30,4
751.1014207306647,694.9532020899135,Gene 30,4
752.9592632553336,704.9541017005464,Gene 30,4
751.550439808964,694.3431973710219,Gene 30,4
754.6001372512105,705.6534638090748,Gene 30,4
752.664927758687,702.9604824846206,Gene 36,4
752.0503988864788,698.6244624309218,Gene 36,4
753.9968541271721,703.8384956461127,Gene 36,4
762.7472999371188,705.9653215175706,Gene 0,5
757.1329150976001,699.0116188209939,Gene 0,5
759.5641325282086,696.40896712863,Gene 1,5
757.1662486720587,704.6586634319056,Gene 1,5
757.6249272350166,705.9826186610838,Gene 2,5
761.0427768910337,705.9736299212348,Gene 2,5
758.4167626384482,697.0723937006782,Gene 2,5
762.9948153714943,703.2127810112916,Gene 2,5
759.035443421613,705.5217900159679,Gene 3,5
761.114608101319,708.3922128599703,Gene 3,5
758.4236930341281,695.6578086171875,Gene 3,5
759.040786983846,705.6032819665784,Gene 3,5
758.1358325165627,697.2278321196922,Gene 3,5
758.6382644006444,696.9895309261702,Gene 4,5
757.718269208991,700.2147451525118,Gene 4,5
758.0913603512287,698.0251187940349,Gene 5,5
758.2057571154036,699.6377982586746,Gene 5,5
762.7872462066734,704.0456070491762,Gene 5,5
759.4562616340946,699.9200931010939,Gene 5,5
759.0156833890346,696.8237812393838,Gene 5,5
762.26331970123,702.7155034974442,Gene 5,5
758.4620201384548,698.3467481295781,Gene 5,5
762.3839943152868,696.7802211291366,Gene 5,5
761.1317631019378,695.3094217997627,Gene 5,5
761.7286417509771,702.7731992179412,Gene 8,5
761.8304305813982,698.4395348772665,Gene 8,5
759.9197616195482,698.837538797845,Gene 12,5
763.1068009286205,696.6858899047627,Gene 12,5
762.5494280265167,699.1437048357237,Gene 28,5
761.1910788162019,697.974133253809,Gene 32,5
762.4307757851202,705.3114528669186,Gene 32,5
760.5852475135022,709.1539452216023,Gene 35,5
759.1060050552586,705.6868646852661,Gene 35,5
763.5476319393861,701.6695561781752,Gene 35,5
757.7127075792334,703.929067103861,Gene 35,5
758.817382197382,705.1454356920117,Gene 36,5
763.3052516948177,702.5096576203517,Gene 37,5
758.6261072536329,699.5686293253411,Gene 37,5
759.0776031579762,700.4565726218149,Gene 40,5
762.1980540796178,696.5810137920167,Gene 41,5
759.2035298564914,703.0832934939664,Gene 42,5
773.569517338028,708.4323291131461,Gene 0,6
773.4360151377929,707.0450642136897,Gene 0,6
772.4180447264238,702.4658807261578,Gene 0,6
772.2295087278831,708.0003132489975,Gene 0,6
773.6198516644527,706.0386246506905,Gene 0,6
772.2095823307413,699.9713149912258,Gene 0,6
772.2436317241408,697.6114017420285,Gene 0,6
773.2538857737541,698.1430436717557,Gene 0,6
773.0888583716624,695.2879268325004,Gene 1,6
773.1708594050721,697.4231942349875,Gene 1,6
772.6755911555173,711.6932623919034,Gene 1,6
772.5517542676836,697.6157824207121,Gene 1,6
773.6061974612029,712.6491675646388,Gene 1,6
772.3468927914308,698.8111057210475,Gene 1,6
773.4594587930062,698.3881509854161,Gene 1,6
773.4894926310287,700.1974558737808,Gene 1,6
772.5627534171268,710.0225232396261,Gene 2,6
773.564147053414,699.2861085100732,Gene 2,6
773.408598420606,700.3269794978361,Gene 2,6
772.7976837721686,710.5933865775572,Gene 2,6
773.4446652119863,700.1981298495563,Gene 2,6
773.1261378530032,695.9425039333654,Gene 3,6
772.4940761092967,695.9978170733361,Gene 3,6
771.8318685507129,706.726827845129,Gene 3,6
772.4170209478598,710.776602055715,Gene 3,6
772.0785772136124,708.3827442960192,Gene 3,6
773.7202484218489,702.5250748112406,Gene 3,6
773.5712998184098,700.7816609115386,Gene 3,6
773.0091338783257,712.0163693230684,Gene 4,6
