x,y,gene,cell
106.0811638458804,299.8370639077686,Gene 0,0
112.65296527614638,303.84471607495834,Gene 0,0
113.02621611579885,303.89101549192185,Gene 0,0
106.91067902167026,299.21773695846036,Gene 0,0
105.66709670383055,301.1430975065898,Gene 0,0
108.68119383089068,303.06171778132085,Gene 1,0
105.81647351922783,306.89115319586057,Gene 33,0
108.13480100327365,295.83587730282306,Gene 33,0
111.46946419532733,296.5328620312319,Gene 33,0
104.4475217857544,302.95362474750993,Gene 33,0
111.71412712744515,307.3852180593119,Gene 33,0
106.25037307128991,306.46333128979677,Gene 33,0
112.15051484104873,298.71759477504423,Gene 33,0
109.33716804271724,297.17769300296095,Gene 33,0
109.70889403237764,306.3604996681382,Gene 33,0
112.25032438734873,302.992352501825,Gene 33,0
104.86997736551191,301.68481646251877,Gene 33,0
110.6038566913284,308.55565824870615,Gene 33,0
105.69493394350204,298.7209360703805,Gene 33,0
108.47574887599217,308.3528269453693,Gene 33,0
108.45820299043717,307.1779767538093,Gene 33,0
113.60251811130743,301.81750601016205,Gene 33,0
111.73757953121299,297.6519430604599,Gene 33,0
111.72861100890367,302.58237261394885,Gene 33,0
111.04376059267625,306.5034297918166,Gene 33,0
109.70209927202974,299.9514997310323,Gene 33,0
110.66194351236592,305.1487703336134,Gene 33,0
108.97556814777306,305.03878298577473,Gene 34,0
108.2957483405075,297.90091374114434,Gene 34,0
112.76087823676903,305.63272350080496,Gene 34,0
112.3061383157388,298.93177254333614,Gene 34,0
111.30842746666535,304.08089733680697,Gene 34,0
108.11913243579022,308.03609763139104,Gene 34,0
108.11047900842989,300.86550616965496,Gene 34,0
112.01775135272193,304.9892326819477,Gene 34,0
110.60767884758815,304.84161219922385,Gene 34,0
105.21760247926672,302.4559842656226,Gene 34,0
113.91915894956259,303.6030148287241,Gene 34,0
110.71522824747815,299.35315258429506,Gene 34,0
111.18560341689602,297.0493846087738,Gene 35,0
107.86960091455029,297.04785991632133,Gene 35,0
104.28445140486414,299.19140993913334,Gene 35,0
112.85378004748495,302.75529845764385,Gene 35,0
112.55521243495947,305.7396267858161,Gene 35,0
107.15618001776701,301.82923831347034,Gene 36,0
109.03447766162533,299.51724677560156,Gene 41,0
108.67555494777653,305.94625674477703,Gene 47,0
104.96433126095214,304.1876311820237,Gene 47,0
105.60630135045822,304.8449260502493,Gene 48,0
118.14962053156798,299.589984853057,Gene 0,1
113.07771453094769,301.7230276965984,Gene 0,1
113.33640478619685,302.22103989216777,Gene 0,1
114.91297098485848,301.55522381859055,Gene 0,1
119.40050511394276,294.8226445404419,Gene 0,1
115.95094285431924,296.9069070768131,Gene 1,1
115.50047873957391,296.6739166814608,Gene 1,1
114.27607744421879,299.8908812482368,Gene 9,1
122.13738567830711,298.867870804234,Gene 9,1
122.27527063826192,300.06979431660096,Gene 19,1
118.15300762701065,297.3363364789103,Gene 32,1
114.49749095857165,297.32861662667386,Gene 33,1
113.79947255837733,298.43077117749,Gene 33,1
117.86812298018815,304.92375060856955,Gene 33,1
117.73510510963712,296.0421953120667,Gene 33,1
122.0531556310905,297.3519324345208,Gene 33,1
114.41754989885193,300.09052188705647,Gene 33,1
113.69914336045265,299.86410042555065,Gene 33,1
119.17557240334084,305.14158873138007,Gene 33,1
115.55114440542368,299.00459619065975,Gene 33,1
121.53065499200132,304.20930050052124,Gene 33,1
116.37426489143752,299.01094136452804,Gene 33,1
114.43116564748162,296.4819348012814,Gene 33,1
119.3155090654828,297.7856512738984,Gene 33,1
116.9344828354193,302.9682842024709,Gene 33,1
114.04053950914256,302.8671292725544,Gene 33,1
112.88569648667226,303.02675469899117,Gene 33,1
115.98864958773488,295.50180862723886,Gene 34,1
121.93563384310443,304.7078769685327,Gene 34,1
117.57599196028855,297.2900895995128,Gene 34,1
119.09691421020763,303.81579977426196,Gene 34,1
122.34244043481617,302.43540390556024,Gene 34,1
118.33950369958976,302.7894384390824,Gene 34,1
122.57580956969653,301.2332256745407,Gene 34,1
120.29628205501409,300.54252461996543,Gene 34,1
115.26280257808139,296.37350816722113,Gene 34,1
120.17890680077375,296.5666770483196,Gene 35,1
117.72871371638509,297.29743988062216,Gene 35,1
114.21516331911666,302.673354695695,Gene 35,1
121.85424824678555,302.10148023429775,Gene 35,1
117.98288545323797,305.1713382153883,Gene 35,1
121.8844598348458,298.405973437853,Gene 35,1
114.85995211294261,296.719829906842,Gene 35,1
113.7245102251318,297.18653087126467,Gene 35,1
115.45302039754925,296.76736242112815,Gene 35,1
112.71546465563836,300.6226952721849,Gene 36,1
118.56570695972141,298.746131727571,Gene 36,1
114.40286755211396,298.32244874216997,Gene 36,1
114.83831581514646,296.4635504822261,Gene 36,1
116.83826136670895,305.17165292348596,Gene 36,1
