x,y,gene
1.6421448660870432,107.52940000048437,Gene 4
2.732411597041935,109.58757382332783,Gene 4
2.8894915511014596,112.21264194047116,Gene 4
4.742676223240626,102.93165111479246,Gene 9
-0.4373324113862713,104.1214804633225,Gene 9
0.2210510529366161,111.76324631247851,Gene 9
5.95134942706668,109.53771454292476,Gene 12
3.2284281648926125,112.50053092767544,Gene 15
4.240390845845585,103.90194214541268,Gene 23
0.7308004632301532,110.7937472756981,Gene 23
4.774918660269095,107.86035713746988,Gene 30
3.2566879443683057,114.7073482134747,Gene 37
2.4691630621381986,111.3656392595258,Gene 37
3.017682028515366,100.95599851683593,Gene 37
5.651716340301016,104.4466151234037,Gene 38
6.6854351383353166,107.40129829601898,Gene 38
0.7421680241202169,109.54414730335652,Gene 38
2.969256778972837,104.21086122142741,Gene 38
-0.3587123114604944,106.96470466806709,Gene 39
3.350958087675442,115.22477704528902,Gene 39
4.865464781010784,105.74803449141561,Gene 40
1.6534308000743794,104.78509397957707,Gene 40
0.3539833481156669,106.76848007060067,Gene 40
-0.6215290534255691,103.666408559007,Gene 40
3.3540368309484605,103.50032187133496,Gene 41
3.6749338865073176,101.02333826468997,Gene 41
3.5475415926458678,113.14547395399705,Gene 41
1.2641249559669572,113.37657991731047,Gene 41
5.111135671228547,101.90494938553341,Gene 41
3.4285944783240256,105.1741192347651,Gene 41
2.9594154794649437,111.0993290898579,Gene 42
2.011768843487233,111.20887451489925,Gene 42
4.962206116688689,103.86705559251027,Gene 42
0.26819712437891896,111.15512076678391,Gene 43
5.078609831580648,105.44716528200394,Gene 43
4.491870686114504,109.57189825606781,Gene 43
1.606753402654087,110.70166943055864,Gene 43
1.2294972742609633,102.79060321594625,Gene 45
2.749544622971218,100.49595692238807,Gene 45
2.351907559392452,102.49229479177468,Gene 45
2.688982277604974,101.93000165703042,Gene 46
15.46754297909002,105.15317297017981,Gene 4
15.392600949821627,107.16967528323956,Gene 4
15.992934072985769,96.16183079372773,Gene 4
15.673421884482371,99.43891037156958,Gene 4
16.15780256097716,100.11336788359496,Gene 9
15.991120600529662,104.20329320111817,Gene 12
15.86330060883857,94.11222568837906,Gene 12
15.897926855920776,109.26451220963797,Gene 24
16.2354935007554,106.32078007416368,Gene 30
15.886674690393026,94.02682031768117,Gene 32
15.788665667003173,105.0873762370856,Gene 32
16.125492194377614,109.72838929331472,Gene 32
15.91032919355318,97.21229242338705,Gene 37
15.587584199276641,108.51767941315038,Gene 37
16.154321802956577,95.16524095841397,Gene 37
15.532315215081397,110.17756738871688,Gene 37
15.925555745098416,113.32540530991817,Gene 37
15.571072926322625,106.48953465021962,Gene 37
15.666152768727427,108.28371511404366,Gene 38
15.82080735524018,101.00060672276108,Gene 38
15.553648847823894,106.34090043922279,Gene 38
15.872890159575471,92.71726742954952,Gene 38
15.7978830982718,97.35533564317655,Gene 39
15.45277121922908,105.7433285597804,Gene 39
15.628774960411945,99.29992780294553,Gene 39
15.572437133721117,109.86262004585545,Gene 39
15.46893947464196,108.27230333777707,Gene 40
15.611910312510878,112.02687806942113,Gene 40
16.26449856264557,104.40877783946289,Gene 40
16.09327579086728,96.08870948843219,Gene 40
15.599401909134958,101.73364457027809,Gene 41
15.99467348853145,95.46051257881024,Gene 41
15.991454297615913,106.75331209306029,Gene 41
15.736140167364937,115.68293063226265,Gene 41
15.558181784540146,106.56365334723277,Gene 41
16.314473776899476,100.5812334267057,Gene 41
15.98232326487236,100.4611140970192,Gene 42
15.667852095845848,93.91657558367031,Gene 42
15.601634271698684,97.31243580191916,Gene 42
16.247515684054406,111.84334993105404,Gene 42
16.181313048085148,107.2293470202774,Gene 42
16.202179580193505,109.27468992298687,Gene 42
15.92546818255404,111.98246853623404,Gene 42
16.202202743948156,97.01259023503587,Gene 42
16.137443176186757,103.35870386837222,Gene 43
15.455849131387183,110.26092797613005,Gene 43
