x,y,gene
403.3481090132378,492.8629215213827,Gene 9
401.94454298154324,501.6095275188385,Gene 11
403.7666590688215,492.26867660361273,Gene 11
403.4706696224772,494.68682510252586,Gene 11
402.95536432977735,504.42910973476666,Gene 14
401.5539921817336,497.5301373548544,Gene 14
405.0400414360894,495.3142460700011,Gene 14
402.2367170928459,506.01076951365064,Gene 14
404.1615413400198,495.97245908568107,Gene 14
401.2798772335494,502.87412047464693,Gene 14
401.8890516948617,494.0983372591498,Gene 15
402.1606828251481,496.0817094257765,Gene 15
401.718782373662,498.8520972659414,Gene 15
402.7058535309203,508.7103371493485,Gene 15
405.03144129394104,498.98488545904183,Gene 15
402.13693174918427,497.04348276760163,Gene 15
402.8561776413761,493.099335798336,Gene 15
404.71474327833823,502.01732235942745,Gene 15
402.68223655781736,492.2637890219671,Gene 16
404.05689373352453,495.96251912601826,Gene 16
402.3366138128469,502.79641005049155,Gene 16
399.69792131087723,500.7586099558169,Gene 16
403.42003199147626,493.9674165141103,Gene 16
399.7863616713334,501.49635835853223,Gene 16
405.090101756832,504.354855667584,Gene 17
402.68012467805227,494.7987342021731,Gene 17
404.52089970270913,500.2248032394521,Gene 17
401.3378018562332,502.21446066284375,Gene 17
400.5723326324213,504.9019190310964,Gene 17
403.1123700311592,494.7075447320539,Gene 18
402.83651548491383,508.89773325584804,Gene 18
404.67727401853597,506.7138745143462,Gene 18
405.310889060202,499.9176229937932,Gene 18
401.8561521545821,507.8269441285891,Gene 18
400.922704462501,501.2839535918179,Gene 18
404.5927766741399,501.06643441124857,Gene 18
400.33605240100724,497.0878594218255,Gene 18
402.66723695389055,493.26342130387064,Gene 18
405.47165007265414,500.98226410638665,Gene 18
401.77791157414885,493.7647450874214,Gene 18
402.3510894552835,494.56530221772124,Gene 19
402.90924298458367,493.82853924836775,Gene 20
400.16483010843206,503.2503492177908,Gene 20
402.7207852218174,495.24377372454353,Gene 20
401.5125403692077,492.3918496194464,Gene 20
405.05893536074456,505.4491195667561,Gene 20
401.5929156687491,500.4480325518848,Gene 20
401.4069973497862,498.2009124188506,Gene 20
405.62600318992094,501.74311104078566,Gene 20
401.62874755331296,507.09404114243824,Gene 20
403.6154688613809,494.42430460778786,Gene 22
403.392174075351,508.8587877681092,Gene 22
401.3039240545299,498.14513087218216,Gene 23
403.81409483682967,506.5984250178958,Gene 23
401.5779683474633,507.4525406545918,Gene 25
402.1313006300504,495.1243293589648,Gene 34
402.39728651954994,495.23078255141377,Gene 34
403.5351188360837,503.1025022371343,Gene 34
402.57303108440226,505.0205616969637,Gene 34
401.3583556966573,493.3020153189868,Gene 34
400.81430427493814,497.7217173895215,Gene 34
414.4843199450502,507.4752735928436,Gene 0
412.0596355473468,505.6066733667346,Gene 1
414.38921982471055,506.415531830345,Gene 1
413.96272696182626,501.25425103224643,Gene 9
414.3536153573933,500.36672246759923,Gene 9
412.36948459180104,511.87832652947856,Gene 11
413.4968870241824,510.06660490774266,Gene 11
414.36442275561984,504.468461841717,Gene 12
414.22528147664497,510.3002881278642,Gene 14
412.33796106832193,505.24338117480124,Gene 14
414.14053447760045,511.4660939769504,Gene 14
412.5915492865912,511.51353296752876,Gene 14
414.27579342796923,508.30627968404536,Gene 14
413.77193318148653,508.46172292911086,Gene 14
414.41100195062234,503.23564296627563,Gene 14
413.86436415266013,511.74897889963916,Gene 14
414.4925185894822,510.70202325814364,Gene 15
412.45101222803436,506.40647163693706,Gene 15
413.2694535270861,514.3513182817434,Gene 15
414.27164610250037,497.63717467158074,Gene 15
412.12447380015203,499.5977314563129,Gene 15
414.37502362640896,501.194818878382,Gene 16
414.40482644712375,508.5778515045403,Gene 17
413.2037414729558,499.0585580119313,Gene 17
412.43865632060295,509.0569821519984,Gene 17
412.1237845688634,505.4885420723053,Gene 17
413.2895281666465,502.9655454148568,Gene 17
412.6159667997448,497.90126000609155,Gene 17
413.2467872033974,515.7142058413615,Gene 18
412.92193613126636,497.62778986738715,Gene 18
412.71100222567765,508.6929351223753,Gene 18
414.17358731399526,512.776381885529,Gene 18
414.46223483486585,503.604822064499,Gene 18
412.21170362530063,511.88080937936087,Gene 18
412.3092292163394,506.02367666464846,Gene 18
413.95399317272535,502.4946587833978,Gene 18
414.65358881752417,501.2711814601824,Gene 20
411.93778926722996,501.5639494989933,Gene 20
413.91314618519635,498.94331688034964,Gene 23
413.66311779671264,511.25557797337274,Gene 23
412.8260455875967,510.27131655317,Gene 23
412.6682556895972,511.0217235369562,Gene 23
413.89656083510704,500.3117311544965,Gene 31
413.00453513196146,496.0763413905243,Gene 31
412.8600202126923,513.4847541879813,Gene 31
412.06125338561844,499.4531164306301,Gene 31
412.74736074196903,498.1205617906476,Gene 31
413.59504552016836,512.1432876484394,Gene 34
412.77633213474627,510.0289634854816,Gene 34
414.00468508447096,503.1065414916619,Gene 34
414.52350414373376,507.6991065571608,Gene 34
413.95645578527825,508.2487674691032,Gene 46
423.78515489900457,510.0465059782103,Gene 1
423.66355374009134,497.4424950471694,Gene 9
423.8861111853622,500.9850701228891,Gene 9
423.8217928523483,509.9315726431418,Gene 9
423.738892580963,512.0477047351719,Gene 9
423.8387912798284,509.19115768239936,Gene 9
423.6619012251871,509.4755638052534,Gene 12
423.54444185423574,502.4761819921595,Gene 12
423.7752535489748,511.48176228182564,Gene 14
423.8464645769695,506.64998155073386,Gene 14
423.7354816193067,507.05536051980346,Gene 14
423.6339175084095,504.6675844556541,Gene 14
423.67438076767155,510.7161017375684,Gene 14
423.55614040979003,503.3474722056831,Gene 14
423.717112566715,511.29025638591196,Gene 14
423.6123336058114,507.38150144473053,Gene 15
423.5911523557333,498.2941336982492,Gene 15
423.5361064065855,502.6873068626057,Gene 15
423.8210664537527,499.03534432485054,Gene 15
423.872432487234,508.5797892261112,Gene 15
423.8114624101194,511.592733005679,Gene 16
423.87917002282256,498.06489016961007,Gene 16
423.6265116261322,509.374041278869,Gene 16
423.8035276879604,507.1881008386306,Gene 16
423.59434335607426,507.55422419555015,Gene 17
423.7756106415892,511.02947072999956,Gene 17
423.740425167869,509.17033531932435,Gene 17
423.82790483588263,498.71755091589637,Gene 17
423.6326431507917,495.3519236759089,Gene 17
423.5961032675553,494.58694441009294,Gene 17
423.8399194784891,501.29401793364553,Gene 18
423.6621816684269,514.0708218950734,Gene 18
423.73711776083405,502.71883766921684,Gene 18
423.70807405575323,494.19898505224637,Gene 18
423.5934027774488,505.35673711726395,Gene 18
423.63571411616266,512.7902412634372,Gene 18
423.56417440524433,502.96062412991967,Gene 18
423.83649995542606,495.38923907387766,Gene 18
423.6719421414449,508.28513111764136,Gene 18
423.59673441638284,497.97403554728237,Gene 18
423.8479284621982,507.8768946658829,Gene 20
423.866326297547,501.85754254527984,Gene 20
423.58092862621277,503.54278404310685,Gene 20
423.6045894144838,504.8765490885777,Gene 20
423.75770973005353,493.57715641676987,Gene 20
423.7869267408481,512.3582267717285,Gene 22
423.5964722367985,500.31413680907235,Gene 22
423.8330930395381,505.77061269681,Gene 22
423.6048377935177,509.3722813453759,Gene 22
423.8432130096393,503.64870826652265,Gene 23
423.53381887716324,496.7863527198299,Gene 23
423.6517414163888,500.9820614084331,Gene 31
423.67203815480934,492.7973401832633,Gene 31
423.84414642309173,510.3018027892614,Gene 31
423.8960187741443,498.44522772489,Gene 34
423.8000967795992,492.67828758153826,Gene 34
423.89415623771333,499.029615094212,Gene 40
423.7471255091801,510.68929123041374,Gene 46
431.70060312750286,495.1576338972128,Gene 1
431.5969704167865,500.99740375384795,Gene 9
429.65597288121967,508.5390129431942,Gene 9
431.0830246435038,496.82112383243924,Gene 11
432.9535292709668,502.3752481982784,Gene 11
433.27541848652805,505.97132019169277,Gene 14
431.0411173467402,498.91561004425387,Gene 14
433.0368124853588,509.3368414996189,Gene 14
