x,y,gene
123.22385461491687,195.78635089406086,Gene 0
122.14264307835619,203.35241531870437,Gene 0
121.22977479668893,198.14873446834886,Gene 0
120.2752244806699,199.25904851601027,Gene 0
122.93330951351571,195.00910265697297,Gene 1
125.0919605513463,199.7452947965524,Gene 33
124.65279974483128,199.5605268000959,Gene 33
125.4576152696783,197.68183917198118,Gene 33
121.37433908951863,208.2600721034202,Gene 33
123.68188276286935,211.05089429952295,Gene 33
126.14922965468568,207.6013442808379,Gene 33
121.75137446950112,203.528435587291,Gene 33
124.18647922423477,207.94511184428,Gene 33
120.11191673407606,201.78381274277191,Gene 33
125.18896984672313,207.65969772630547,Gene 33
123.0066950306457,197.98246345239718,Gene 33
125.12291944696236,198.76046532702372,Gene 34
121.93566413460155,199.04400457673742,Gene 34
120.51594452945344,203.19761977765253,Gene 34
124.22260196451535,209.57832121831197,Gene 34
121.02489611369307,199.58815717565446,Gene 34
123.51200034655436,197.55132294679544,Gene 34
123.46234243820857,195.7709457886674,Gene 34
122.9615250109888,198.45403275154408,Gene 34
125.74156250588966,207.66775426129493,Gene 34
124.40031449430647,198.68583624661008,Gene 34
121.71899158155225,210.2158413357831,Gene 34
121.46484383494929,206.49079822703965,Gene 34
123.10699527361346,195.19210628407225,Gene 35
121.83203283886029,210.35351679609693,Gene 35
125.83602884546106,198.50127409383197,Gene 35
126.6551836286858,200.9667908821656,Gene 35
122.81175117222324,196.99206894296955,Gene 35
121.37961212867701,200.60025750710864,Gene 36
126.18400927496168,202.681427070946,Gene 36
126.91014128234522,204.5098593443952,Gene 36
120.30176409384379,200.49493447374627,Gene 36
120.38843254167999,206.3100440116424,Gene 41
123.50023632143349,206.06532930056366,Gene 47
122.34441970008804,210.39564049284513,Gene 47
125.3071955450821,203.17688449252637,Gene 47
128.7173065797718,193.93661701268348,Gene 0
128.85471834736808,193.6199041980163,Gene 0
128.833977387369,197.17755404046102,Gene 0
128.89002201984448,202.07546077198307,Gene 0
128.65253138122327,202.97214201473153,Gene 0
129.2884310276312,192.57914474610936,Gene 0
129.10979753684435,192.62717279873291,Gene 1
128.78341258127205,193.28376510537439,Gene 1
128.58657232196285,194.10017653191252,Gene 1
128.55759594220152,208.34121197755297,Gene 9
128.3955070011145,199.13994786802678,Gene 33
129.24885947872417,201.90591364662077,Gene 33
129.2607949283813,193.21620080508177,Gene 33
128.92954411356712,193.78618740287587,Gene 33
128.78802153570996,189.91151419773786,Gene 33
128.73907393137023,194.52162687435475,Gene 33
128.66722609466441,198.17461317372,Gene 33
128.8265314023155,211.90866300899413,Gene 33
129.30005336932476,206.36285208449544,Gene 33
128.70791300474446,205.06793869304738,Gene 33
129.1818828853225,203.25986135458123,Gene 33
129.00276963600723,204.1107299109793,Gene 34
129.2480388472728,198.75006223236736,Gene 34
129.41378233683312,200.16080206377487,Gene 34
128.46580719197794,203.08249923964772,Gene 34
129.07517292209099,196.4373195529585,Gene 34
128.7915854494042,190.89210340152545,Gene 34
129.29090029066998,203.138602635175,Gene 34
128.39588746058817,199.89174120420716,Gene 34
128.51711666497573,194.04616062140212,Gene 34
128.50836654251992,197.08583387293152,Gene 35
129.27610646797422,196.66498594238848,Gene 35
128.76735910166528,211.47549213938225,Gene 35
128.58352393255456,191.22998803504996,Gene 35
129.11236259969039,210.7751471300534,Gene 35
128.88901904259163,206.7277857971686,Gene 35
129.0106980107606,202.21333397820956,Gene 36
128.83025022681235,206.31643558937162,Gene 36
128.38007435990838,195.8239242873095,Gene 36
129.15656504811412,201.01793306909923,Gene 36
129.38525821676512,195.8613360056787,Gene 36
129.39059913700848,201.44840155012443,Gene 36
128.6388227648107,193.5362531485498,Gene 36
129.33812894777995,198.33590550789543,Gene 39
128.48022009740208,197.99984867463309,Gene 39
128.62295477675002,192.85845515753203,Gene 39
129.14324941929235,194.0893753139847,Gene 39
129.10545335086232,201.52181948249546,Gene 47
129.27090106151365,204.09145618498704,Gene 47
128.2691341409893,200.85195177860496,Gene 48
129.06834142201257,202.53195552189263,Gene 48
139.2174406750099,198.8401390768672,Gene 0
135.56360042975265,200.20383345492098,Gene 0
138.5995287643866,194.8559854719247,Gene 0
139.6752563299806,198.71445974187083,Gene 0
137.6846491434897,207.15693598169406,Gene 0
138.3752763973878,207.1406075147194,Gene 0
137.1976906457205,191.56232240221004,Gene 0
136.40156057537126,196.70589397996633,Gene 9
138.6906673907324,200.67447646498562,Gene 19
139.3036787831556,197.7413390829543,Gene 33
136.72857192261822,197.1923016995586,Gene 33
137.81909992342048,205.60344700061137,Gene 33
137.4555663855282,204.6963809894244,Gene 33
