X,Y
248.54202863929393,400.0394053621025
200.99764495260675,407.79763291666376
206.18811367144937,405.48712638809354
222.7217632849011,406.2860040724668
230.4710561893163,405.71384857971304
239.68554968642115,404.7225314735299
247.2715509926382,405.85633236597033
254.20511263465278,408.26231259416556
270.2512361727692,406.97658950683496
277.93254212846364,409.11066983195104
290.0354311577602,406.0132898291995
204.40716024725776,420.6876986051158
213.41572403690188,419.35869969616215
227.02060855158604,417.9363351771391
231.15442141707766,417.3287369504293
247.32958210367275,413.620306391869
253.38774202971203,412.20595996970286
201.43582617339513,427.5500419834234
210.29227866085378,425.40490620517636
221.50439610252033,428.9562674750189
230.34513622761708,423.6637297791749
240.8409235857723,424.5436624561218
246.34199270807466,420.8957242669435
202.86156140397412,430.06276088582456
215.79718134577087,433.92354271609014
224.9586887716065,432.051207135752
211.08543193920778,444.48023760120157
218.52527056192432,439.4842419226074
205.8846644361424,447.36155290834597
286.1162255705638,408.1537349690426
299.80860076525846,405.9053608151766
275.28510713641157,412.9195431925688
287.91248073696966,414.94413832499436
295.99816192306133,414.8563483966776
253.7392172134268,424.11614025936143
259.10377634651604,426.2228741962606
269.4349763122061,426.67761695657265
280.63358577756765,422.9374244590307
293.8596870518592,421.9549613669917
299.4716496873451,424.292255847677
228.33603975923674,433.37591266879014
234.23704080275743,430.7827912850101
242.73089413233862,431.36720226038534
255.04589330216257,435.4761180218156
264.29163077519706,432.65430960013924
276.10467584744,432.48292856184514
282.7948195675251,435.5418076772371
292.23138996137243,435.5725615056073
221.33936048943428,443.63707941263334
232.04955317647003,440.1730186386329
240.59494015966038,441.5715625930645
249.16199217778208,439.61404705501576
258.8331211128323,444.242512648494
272.7459657507945,439.76365959170926
280.29163996098873,443.59603865765365
291.66532826225733,441.83549717797297
210.56328993218375,452.8193862062659
217.03270654375316,452.72479364425664
228.20664580507864,449.4620499087381
237.75445222378838,447.4788918742463
242.07823191747812,451.26612889695804
254.923746012436,450.86124110770567
262.44197758574,451.8070172843758
273.8178629471278,448.50179801478833
284.95708472263897,450.6009595916593
291.7932943797387,448.96158253121666
201.66622092706925,459.17677684822655
211.53712488589943,457.82139536168114
220.7743226800824,457.40261293006193
229.871403795884,458.611112901724
242.6685960127862,457.3753143578893
246.61415419852125,457.78769780026715
263.60832307729197,457.72505476706954
269.50277474829187,461.02722929677265
280.5895204692153,459.4541280057032
288.8517903963723,461.8415345200408
298.7922073633575,456.7172332150368
205.04527706533784,464.67533155587194
217.24358534435993,465.6140912878483
221.50127578573037,468.7605085440758
234.8570608745242,465.62621844230404
244.64780998974862,469.3490551486624
255.5655096705505,464.37075772812676
262.22000217804083,464.48294370290813
274.5095045315937,467.55287200397106
284.2900186177344,464.7728434077653
298.2032142505664,467.52828305145
201.49132378968983,480.8379271616156
211.9671195836789,478.1235946289118
223.49011500325025,478.0959916547514
230.2873303449695,478.14727568611806
240.54929344913018,475.34225893109135
249.37581114711904,477.9833713642593
262.2639768118957,478.9072154864958
274.0741317098435,475.2643395723577
277.5925520758031,478.2397693286731
292.36473410734857,478.71995284791234
205.74200568148527,483.75881076960445
216.33675053256354,486.8899647116171
224.32884713382734,484.97983399608626
235.97557824449868,485.10711227844075
247.36516953306344,482.6330639324785
255.5295260747264,485.62405705222073
266.2280203518049,483.68462261783895
273.83286579563395,485.05753607942927
284.47949800960356,483.09996911543374
295.72457018122634,484.57612178483504
210.8213402008823,495.38244962878395
218.4024824069261,495.6706764049573
229.06776804601657,494.3852077135128
239.05728634938146,492.50732080584373
250.84893227365416,493.7234383527067
262.7878375547091,489.0429520467449
269.9079515848536,491.56571281734784
282.0906237385792,496.8775547292682
290.00037097869756,492.8255273240184
265.9254098054436,499.31835527945924
