x,y,gene
408.2181288272592,205.58458872864003,Gene 4
408.4084596085543,193.4646812158788,Gene 4
408.5654921491667,199.72854117213186,Gene 4
411.05106155649116,204.90432169805516,Gene 12
410.05052819188586,194.82054333067362,Gene 32
408.3458045382038,194.7865291708246,Gene 37
410.71811141398854,202.25172527125807,Gene 37
411.0243099100817,197.27294197204094,Gene 37
408.3243218784989,196.79792621796832,Gene 38
411.172750320354,192.99503029038496,Gene 38
412.43350231712105,201.26719647357908,Gene 38
412.47648363082345,195.65782537375665,Gene 38
410.66555171283414,194.28460051370658,Gene 38
407.8483798157663,199.3752314545875,Gene 39
409.10969543865696,201.89209280314995,Gene 39
412.13138935154154,199.71441919953455,Gene 39
411.04853579194344,191.94352099110318,Gene 39
410.12588800685216,192.15476692582777,Gene 39
412.29554161846363,203.77147235825615,Gene 40
411.9165557565418,196.7764001013852,Gene 40
410.00740647908594,195.58528326024017,Gene 40
412.4300157197293,198.20164527693757,Gene 40
410.8964208893827,191.63811559992033,Gene 40
409.3927659629547,192.66236048397977,Gene 41
408.97751346756763,205.0882434851791,Gene 41
412.0600275160354,196.33449716674477,Gene 42
412.48896405254624,204.3028116673954,Gene 42
411.6461439168144,197.53251846281123,Gene 42
412.1794998162148,194.302989618025,Gene 42
408.9528292252765,202.85289024534336,Gene 42
408.5478928231497,195.69097946345067,Gene 42
408.61155795751455,194.23106527162395,Gene 43
409.1488579298988,193.03861603086298,Gene 43
407.37720850332005,197.63386720067732,Gene 43
408.81075506022586,192.67137386825613,Gene 43
409.1039968306589,207.4284158744344,Gene 43
410.74436584182183,196.08816393298883,Gene 44
408.6179795014463,195.48194336810963,Gene 44
408.9531413713231,200.53276257691704,Gene 44
411.361985130881,207.10233926466043,Gene 44
410.0846812476877,194.7685843491706,Gene 45
411.17649082088667,194.35863031809552,Gene 45
409.486203381806,199.7089838771113,Gene 45
408.6801560385593,197.09387962089565,Gene 45
411.2340042331961,203.10612144176608,Gene 45
411.6076956804238,198.50533503914616,Gene 45
412.6685554143024,197.77130987631446,Gene 46
407.6188806910838,195.86880015564515,Gene 46
410.3388182393891,204.84165845859104,Gene 46
411.05274954164065,204.9161989446735,Gene 49
415.5559130201983,204.6822396833261,Gene 4
415.42255972328616,213.1229646598373,Gene 4
415.2094627416627,195.11762215276067,Gene 7
415.2415915932455,197.39856140026623,Gene 9
415.2491590683087,195.6517422006844,Gene 15
415.2297727399535,193.7708519154469,Gene 23
415.3382526299706,211.13534507450498,Gene 29
415.54837021171755,208.9973925809876,Gene 30
415.2519597431009,198.73807260785784,Gene 32
415.65230970393577,202.28105427937814,Gene 32
415.7088368282092,203.40050326236516,Gene 32
415.25031862256765,196.7801245211033,Gene 32
415.6013224854941,205.79098074496645,Gene 37
415.1829435175812,196.34522437383856,Gene 38
415.48109289474814,212.84776099705638,Gene 38
415.37446923951705,208.91272262191117,Gene 38
415.424801788274,192.92390670325884,Gene 38
415.5785987270575,205.5656215792966,Gene 38
415.5972998417235,199.94763068583404,Gene 38
415.41716652657226,191.45413837049682,Gene 38
415.35322736553087,196.6620163146915,Gene 38
415.5585701165449,212.31023968948514,Gene 38
415.37449820927037,208.09208570096368,Gene 39
415.2227111553895,204.18435109450706,Gene 39
415.70480732659064,205.73772970983055,Gene 39
415.40964025994145,196.11358673970466,Gene 40
415.4995844514585,207.6730842196613,Gene 41
415.16611707801695,196.82881595743513,Gene 41
415.4063986283199,209.9217999508891,Gene 41
415.22237843942787,194.53777889485133,Gene 41
415.50971882794636,212.12105396862657,Gene 42
415.2623293663265,209.05437984712427,Gene 42
415.5352181774727,205.0315591025779,Gene 42
415.24824363210274,194.37837157994392,Gene 42
415.65531757710386,200.67809144587386,Gene 42
415.6371051902985,196.80480573429244,Gene 42
415.31721026441437,205.88411186691064,Gene 43
415.1329645501537,206.73228572822555,Gene 43
415.2785363304741,211.77648667256523,Gene 43
415.2141040840172,195.00543208592265,Gene 43
415.2182151870833,210.90768225499332,Gene 43
415.21500725209194,202.29464981606276,Gene 44
415.272180385488,194.52826975778703,Gene 44
415.5829411178337,209.39009235575728,Gene 44
415.67722813722963,202.47244841939286,Gene 45
415.4457697060593,208.0006393753996,Gene 45
415.526035473102,199.8850766771633,Gene 45
415.4132230717416,206.9058587511373,Gene 46
442.66475046346835,208.94846273824965,Gene 4
438.68273357732403,198.08801482588214,Gene 9
437.99565541495554,200.4879684239521,Gene 12
444.7588464416949,200.24699343871697,Gene 15
441.32923004784146,194.76484680944097,Gene 24
442.5377003997927,199.95616785658655,Gene 24
442.49639939975435,204.8893078318147,Gene 30
438.76447357808644,199.73967853530104,Gene 37
443.41244658358636,206.78725240491434,Gene 37
445.6348545811089,199.91974868409676,Gene 37
438.69697192279517,202.2090596890363,Gene 38
440.4832039761763,208.47880910328394,Gene 38
443.198059332234,207.4471731475601,Gene 38
439.8016324463797,206.49123972754015,Gene 38
444.09445981786587,205.15466369174626,Gene 38
439.8618541460171,197.5072877162015,Gene 38
440.2047312761618,199.9629305672191,Gene 38
444.4305369138354,202.78098288988943,Gene 38
442.5652235508203,200.2733716221823,Gene 38
444.53621578003384,198.05142798072256,Gene 38
439.5044977923802,203.8496085476263,Gene 38
441.66415902989706,208.30644310316384,Gene 39
442.7461261794525,206.95078111571857,Gene 39
440.17230774551035,196.6900851109791,Gene 39
443.13558588947217,196.7687927550356,Gene 39
441.32819254450527,195.92938150920048,Gene 39
443.78911412134204,195.28579381967018,Gene 40
440.4982135857041,196.8936993834987,Gene 40
439.09218767955537,199.8551150175346,Gene 41
444.0793421392277,205.03924436846646,Gene 41
442.38742055094247,196.62376450562095,Gene 41
439.56095163649,200.829810437271,Gene 42
441.2987637289306,197.33447068417047,Gene 42
