X,Y
402.75024139854503,500.48314045855227
413.267211314151,505.54357950452976
423.702338500018,502.87737835526724
431.6128513051262,502.8938835480359
445.7373137291497,505.38022258326424
455.33635784364037,501.9529104883863
463.7977716042503,501.9893889412886
478.25561803634105,500.20505500990384
482.4202009060641,500.1614748581602
493.06077641808884,501.61691160602794
401.52744040457867,511.0439518195472
410.30775858086423,507.40854068541194
422.2245387274151,513.5553251531948
431.3161649595617,512.9137590958659
438.0798955282258,511.4567880467867
447.96851116580996,507.9063954198271
458.22474584067095,508.2959449892539
468.3174228510678,510.43528753666976
480.83846551022043,508.06644571936613
492.83529304724254,511.83361914003575
497.905874759952,514.5708206245365
405.8518781556789,519.1212971074135
413.1933538255544,519.9463353300498
426.8292207513638,521.2181714854797
433.2881040489139,519.516740802727
446.8590872957621,518.2220989958005
456.5560378343066,516.6498124727154
465.8369814929054,519.3539934336134
475.7881024053123,517.9103910126859
487.45688983699694,514.2941516131795
496.7960070757585,523.8879007671137
401.04886691228074,528.7005519999915
405.5147110952287,530.8073898996452
419.7292909136222,526.4321005652798
431.8748453455163,525.4530293196658
436.848870808936,528.5383390943248
450.5140426703525,529.2366783215966
458.909551430383,528.2034455397908
471.02968398010387,527.8250134640926
476.0847141557706,525.7688760150571
490.39717181858646,530.0386197028874
498.43327724217215,527.2635377960196
406.4118692450626,538.367048665294
418.22473519158757,538.361972610104
426.0571744056073,537.7885576356972
431.7667329691202,536.5834886731511
442.9489416704843,535.5412667340788
457.813617628037,534.591118700567
467.7214995522467,538.6856500688668
475.7635108423758,540.378700370557
488.4612909096814,537.2421874968888
498.3353853690347,536.4837612682213
400.11240867048497,544.1701783973198
407.53202601032325,545.7180706861042
417.16224959340735,547.827670417607
430.16965498265625,548.0744365485493
441.10622456010606,544.7647319406755
449.1314720803287,543.5243121802959
458.936438621257,542.413571079209
469.94397537759977,548.089026455065
479.7915054904785,543.0916608526562
490.318922285859,544.0953127968668
404.9374631664533,549.4367847726888
416.5139315762135,552.5290783200286
426.9890759806564,556.6507703591894
434.5034736284941,556.4064886597399
443.625867504273,550.1779070593002
457.17894141930225,556.5324141136992
465.0669844789912,555.0737933514347
475.59831929453594,556.3712892466012
486.33165158938925,555.2564318116192
493.1108658901509,555.2692481671453
409.5198052770693,562.9685901897097
418.9201955205405,560.5400083581334
429.18350022904843,559.8125360428769
442.2580701505148,562.820465989031
448.0927816795047,562.4670560180004
461.30233608482695,560.7496635033033
467.15423842136505,562.2511618645289
481.03836867342807,562.451384882406
493.9070166718559,561.5960551332273
498.28578467646554,560.5596639453181
467.59722950219475,566.0505415575448
404.25359312644986,572.6964468221151
414.7604607349794,571.6688261456476
424.5054539828231,571.1160047850486
433.92649334726724,568.96234433463
444.08837943323465,571.8183350253079
452.01082102032365,572.0149873844301
468.221609122223,570.5128996921383
472.10110459198796,572.8395815903539
481.35559943903377,570.6759159797607
497.77137516329475,573.4303578156639
407.11587931060075,579.6151181469879
421.898988145073,582.7701796433023
429.74537278341427,581.4492499347504
441.1725976206469,578.7802274936074
445.4946474429925,581.8335394651858
460.80597427211006,581.7907828005402
470.98823929063866,578.0704106431864
478.3526368372294,579.4851753942805
489.4593017181422,579.5533564790016
497.41428191264697,581.5310797886902
407.27073806912705,588.0499247795696
414.67944777275676,588.6666477142498
425.6623183251336,588.2208424923074
437.30137788993744,586.0551684980923
441.41570412144694,586.7251227299569
452.8972946533892,588.1109642070485
464.5373098125547,592.097834161168
474.3815340647715,586.7873409173988
482.6293179480765,591.049392011903
492.6666615591741,590.5452225674517
410.02553073185175,596.5370326152682
417.6781519935366,598.0874833137988
425.41263715429955,599.1206492681625
439.43372617978,598.1701318673516
448.5798070246072,598.3423688007518
459.61076525023753,598.1677055466178
468.81933495156846,598.46406248841
478.6719334716066,596.1109993684327
490.5419958982275,594.9485739738109
