x,y,gene
247.7659979114587,208.16330322391082,Gene 0
247.8415542533719,199.3960804550954,Gene 0
247.6442302587505,198.83389914833646,Gene 0
247.61834309303663,203.44584374519303,Gene 1
247.64302529509126,195.3710943280751,Gene 32
247.65127681539857,196.32703746790042,Gene 33
247.64428716327478,201.95749177728575,Gene 33
247.64726887708792,204.44799536758578,Gene 33
247.80097290386234,193.32973814168034,Gene 33
247.9291107689432,197.99707829031684,Gene 33
247.624081206363,194.46220463348217,Gene 33
247.6446801186725,207.9929528185238,Gene 33
247.71462431934256,207.11312886205724,Gene 33
247.70117632052532,208.62834443483177,Gene 33
247.72201049549113,195.3025311263262,Gene 34
247.6948005421192,192.35553890580022,Gene 34
247.6587377109905,192.92839299056763,Gene 34
247.6299579720351,194.14192879540846,Gene 34
247.90550977860593,194.48430465154212,Gene 34
247.73044128084678,192.77600207854687,Gene 34
247.74891016246764,190.60973160113937,Gene 34
247.80144508143783,201.67312907956583,Gene 35
247.7293332672568,188.8617969311319,Gene 35
247.86287961508842,194.469196486407,Gene 35
247.7801118211461,191.93249639515787,Gene 35
247.8103525685975,206.94457042429238,Gene 36
247.85569779357408,201.40620668855905,Gene 36
247.80865513588142,206.05485591969006,Gene 36
247.82781371270923,192.9103092884513,Gene 36
247.85028884713395,193.89515205443948,Gene 36
247.8084271756806,190.11982215243606,Gene 36
247.62549709829202,191.8492260796514,Gene 36
247.67069676121938,206.79194048196717,Gene 39
247.87042406852845,196.3144673238925,Gene 39
247.75324598647322,203.50789289621667,Gene 39
247.79321811509408,197.30795537814976,Gene 39
247.8395633620308,200.20581614925783,Gene 39
247.57956929633005,203.24602415318395,Gene 39
247.80915209314642,199.47493913124876,Gene 47
247.68145018061063,209.91418900508145,Gene 47
247.69366895594484,203.2468562714075,Gene 47
247.7777851554235,191.7958799088616,Gene 47
247.82470949164568,189.60722077862937,Gene 48
247.63853433371776,204.89696156012107,Gene 48
247.71247322669987,192.84647552768266,Gene 48
247.66273596536533,192.13001612551307,Gene 48
205.79218411832372,205.27766219186213,Gene 0
206.43957281648383,202.3307056298369,Gene 0
203.55620490255254,203.8911045673171,Gene 0
203.43381100850604,204.38479805729966,Gene 0
205.8518333566585,211.6540852570197,Gene 0
206.57914096882018,204.57728158375988,Gene 0
203.4734306766519,205.45996204783015,Gene 1
204.3003438406092,199.2588331358014,Gene 3
206.04428926625408,215.03439855397616,Gene 9
205.55985604289907,213.48203357336325,Gene 19
204.82594798273414,202.37974747658075,Gene 33
203.67149983132757,206.41910279027556,Gene 33
205.94996263637492,198.9735658667846,Gene 33
205.89434845213728,201.36107030829623,Gene 33
204.0485348587881,211.25104561283462,Gene 33
205.82560996613694,204.90150392804836,Gene 33
206.14155723178956,204.9184454672432,Gene 33
206.5347500131537,202.32808752088476,Gene 33
206.1924731523799,208.36792179894024,Gene 33
203.39827818069892,205.28804177602194,Gene 33
205.8620881531389,201.81394485935428,Gene 33
203.899169264934,204.92153841470667,Gene 33
203.84160243931973,210.64626392280942,Gene 33
204.3241951414933,205.06406286940154,Gene 33
204.17343127352464,204.12898911864434,Gene 33
204.98833024533022,198.88711192450137,Gene 33
206.6316864286732,210.2601229519168,Gene 34
206.38485404360435,213.75954887799864,Gene 34
205.91846845984188,214.40412403757324,Gene 34
204.9138386295245,201.88935559739804,Gene 34
206.26882018039677,207.16429182265162,Gene 34
204.10152335145088,207.56373928698403,Gene 34
205.9740402295225,199.3999447330168,Gene 34
205.0619224508558,214.2013205215233,Gene 34
204.0910364168997,203.49846578970326,Gene 34
206.22582329306255,201.8213150231104,Gene 35
205.9983468194299,211.77568451984789,Gene 35
203.92174197856153,205.73545678317413,Gene 35
204.692611772853,206.22355563803683,Gene 35
204.42560327551055,200.38629983346863,Gene 35
205.84847176886316,211.88064933928808,Gene 35
204.096656479528,213.23641516259462,Gene 35
204.2456622529552,214.33017445998735,Gene 35
205.71520146720235,202.68231103612905,Gene 35
206.5309601061939,208.4984788224913,Gene 35
205.30017681518785,203.7942027498519,Gene 35
206.58449282700667,212.52248882283294,Gene 35
205.88030136063645,209.6019405758285,Gene 36
204.55791857301114,209.65563726006923,Gene 36
204.4429125293273,200.66247279869683,Gene 36
204.39526042939482,213.18954884963765,Gene 39
204.04199200544625,203.55915513987907,Gene 39
204.83429487722265,202.98167767871317,Gene 39
204.02211260549817,205.5682490465781,Gene 41
206.7374529552807,209.6360713757222,Gene 41
206.18915366943412,202.26431788850724,Gene 47
205.19900921010614,215.447807782691,Gene 47
203.4298999687225,206.78723846959326,Gene 48
206.13877551962167,210.53612635168457,Gene 48
206.3944641637567,214.19291489664684,Gene 48
203.96686453926884,206.284076318341,Gene 48
205.31957602917976,205.37756502914343,Gene 48
212.36755640262314,217.1880100026314,Gene 0
212.37908737562523,216.018352234865,Gene 0
212.37602912141938,213.38084556944403,Gene 33
212.39986987719647,211.30376517244343,Gene 33
212.37749126576438,210.1129728891833,Gene 33
212.37380868158914,215.9749442477426,Gene 33
212.38308944805294,214.6322479588516,Gene 33
212.384154789202,215.58418554824317,Gene 33
212.37522045594153,215.43993996916012,Gene 33
212.3888423914458,217.59869240044142,Gene 33
212.3897264919807,198.40107941809805,Gene 33
212.36305818042672,213.88814205713192,Gene 33
212.35639207978457,206.38973532285706,Gene 34
212.39007243917231,204.0761398952912,Gene 34
212.37748088176178,213.75397562319273,Gene 34
212.39164443165396,198.8931039137576,Gene 34
212.38010945327986,206.66004042883407,Gene 34
212.39527344078493,211.8534246879722,Gene 34
212.40228112671704,204.4060045083071,Gene 34
212.35555620103716,211.07209153059125,Gene 34
212.3877933631813,216.82891623614046,Gene 34
212.37165285504446,213.34278232705392,Gene 34
212.36633112921885,202.1016521234958,Gene 35
212.36579291850757,215.8392359154218,Gene 35
212.3855672941118,199.4676914844137,Gene 35
212.36228777098916,206.70323957098935,Gene 35
212.37332497936774,199.9351531716003,Gene 35
212.3742204950942,216.94472171825916,Gene 35
212.37924591343838,217.47937098737336,Gene 35
212.39257847470137,207.36419907464224,Gene 35
212.39293660330048,198.06618224625416,Gene 35
212.39212041709595,213.1827806324069,Gene 36
212.36559671260318,205.69427322395688,Gene 39
212.37871904779553,209.78097213411218,Gene 47
212.36824149041124,198.8552486897889,Gene 48
231.88051916018716,206.59563034656398,Gene 0
228.53169484884506,215.27656192920963,Gene 0
225.7297375481542,211.18303109963378,Gene 0
228.5650691059496,203.36100671258052,Gene 0
227.17970602417353,211.24223282295327,Gene 1
228.4763879744706,216.6953051656856,Gene 9
229.22880639314712,203.59810575646821,Gene 19
226.4890020018985,210.643554518226,Gene 32
228.48076562807879,216.73914850762444,Gene 33
231.7783845373482,210.60832403834436,Gene 33
228.33907418667872,204.88931958607026,Gene 33
231.98366585477854,207.13554992712307,Gene 33
232.80745916351563,207.5822928291717,Gene 33
225.26089998736396,207.95941117793132,Gene 33
227.6918816516695,204.027946925199,Gene 33
226.54337498252593,211.91682000480813,Gene 33
229.57487748414013,213.95791336263846,Gene 33
230.20549654968204,213.99323254376705,Gene 33
226.7165465645812,208.77689312300575,Gene 33
228.25526643193606,215.0218174035923,Gene 33
231.36526024016734,206.01992960817793,Gene 33
232.0741144361642,208.49676649093917,Gene 33
226.9025571515266,211.92928292796594,Gene 34
229.4909043590207,205.64320198371828,Gene 34
230.99324799886793,208.54418174202297,Gene 34
229.569787759656,211.68868477226164,Gene 34
230.04008726317107,214.49754709752162,Gene 34
229.3506327518799,215.2616220256706,Gene 34
230.1528017628125,203.36599508141117,Gene 35
226.23788236066846,204.85921674075504,Gene 35
228.59190946969272,216.06985829703638,Gene 35
229.44414734650144,206.81754100906073,Gene 35
226.31633464859206,203.97162914802772,Gene 35
231.05247985749304,212.4565437406538,Gene 35
230.45279449737512,202.49613978318052,Gene 35
231.15820818728432,203.56270713881744,Gene 35
230.14434634011002,213.10898720848314,Gene 35
231.70583697913818,214.65549496764123,Gene 35
227.26333199851393,205.50743435830168,Gene 36
227.12832497374737,203.32735249666425,Gene 36
230.8752513300031,206.841806645965,Gene 36
229.99300779298127,214.17375931349608,Gene 36
227.74410591287923,204.70689771400185,Gene 36
227.40576837407426,207.3423761230018,Gene 39
226.60080798393997,212.7902067056726,Gene 39
229.86695007483246,206.2904561464079,Gene 39
231.93729871706867,212.4675500180155,Gene 47
226.70711437272402,206.55203267062075,Gene 47
229.20210176064566,204.95774203823612,Gene 48
229.27354696326583,202.73423562652724,Gene 0
230.88043157483378,212.5329783216353,Gene 0
232.83860542326948,210.18691696988975,Gene 0
231.96407184335288,202.42506992263074,Gene 0
234.84434038667413,208.6961070430611,Gene 9
230.15804181553816,203.80709193706008,Gene 33
228.39730256942514,207.23645478330198,Gene 33
229.7724306921595,201.6091920964042,Gene 33
233.37531623307194,209.1331479306232,Gene 33
228.52581135671105,210.35781650317278,Gene 33
229.1093183091109,204.54736214945825,Gene 33
233.19708244117572,209.4063332407929,Gene 33
230.98036650603052,206.3701769732244,Gene 33
235.5620426031208,206.68471020833647,Gene 33
234.21210738762883,204.6667849132206,Gene 33
229.82231932522205,212.58771886928147,Gene 33
228.25760161171584,208.28906729250588,Gene 33
235.89534443757478,205.31699855901005,Gene 33
229.72950515827304,212.73712050399382,Gene 33
233.43069328208387,212.55309700934632,Gene 33
230.95760292727647,202.35974484814105,Gene 33
234.87826973245643,203.68200199133048,Gene 33
234.33436144492714,204.4891002044189,Gene 33
229.83348759328376,213.15759930488443,Gene 34
231.71050716387592,207.14143410350965,Gene 34
228.9837919849349,211.280851941476,Gene 34
228.53510162112383,204.31803942765407,Gene 34
235.86693626260617,209.87453617985503,Gene 34
234.88887737695566,210.57007009642442,Gene 34
229.5267695223754,204.00866382986604,Gene 34
235.88721453179463,207.83364030344308,Gene 34
228.7506908050343,209.42173166202116,Gene 34
233.51425306507196,211.6127403809756,Gene 34
233.8614545290881,211.30433490347505,Gene 34
230.175801435065,209.42877365260688,Gene 34
235.88020261292698,208.36907888951154,Gene 35
231.77241325904035,214.78031535090784,Gene 35
231.40889151784836,203.85394549794572,Gene 35
232.65400892429363,201.07541379675735,Gene 35
231.98999511857176,211.87563965153436,Gene 35
234.73592971987068,207.36012535388025,Gene 35
231.80017188350902,208.97219021391382,Gene 36
229.190315393909,209.03538804675736,Gene 36
230.9209684334398,202.811424871384,Gene 39
234.38481421240573,201.173306710258,Gene 39
231.98502365615713,213.21574022843714,Gene 39
235.89904825858105,206.23584503487646,Gene 39
234.13842282927106,203.33868485434138,Gene 39
231.59615623965757,204.17286953153467,Gene 40
230.14510748440722,205.10189890856742,Gene 41
230.47881255599094,210.2770591242738,Gene 41
231.55879328818412,209.34167125544874,Gene 41
230.58662047761604,203.12728590308717,Gene 47
231.05985322461154,202.2537087236275,Gene 47
234.733383427312,203.748804302787,Gene 47
233.66718013529447,209.96048854093465,Gene 47
245.4500675275408,210.97889447772968,Gene 0
249.67445315475987,206.36586511522165,Gene 0
247.3926155829235,199.64923014594117,Gene 0
245.7866055462682,213.6905553701073,Gene 0
245.36343319257864,201.73883965289292,Gene 0
249.58857710975286,203.0519926044825,Gene 0
248.37930154148873,204.81526266374215,Gene 33
245.9088407631264,206.4545375916236,Gene 33
245.82380625715186,202.79682340771973,Gene 33
247.5488737676159,207.24004297445865,Gene 33
248.4356810356781,204.0976133082087,Gene 33
244.18375189629725,207.6711772513059,Gene 33
248.03146279527218,199.84350372819839,Gene 33
247.68219842414152,203.9536618153716,Gene 33
244.48929659147367,208.3864632408285,Gene 33
246.04150081250398,198.26725988393233,Gene 33
247.8382566490549,198.43386665075192,Gene 33
244.74265143396832,206.37470945239798,Gene 33
247.9652297922862,199.43785899855777,Gene 33
245.15073293723967,205.7578661582587,Gene 33
245.07074561670623,210.05823079723427,Gene 33
248.3921790281334,213.4479273821752,Gene 33
249.068568457646,201.89858488842563,Gene 34
248.15309931995333,207.6595733866178,Gene 34
244.61030758040133,208.16522972043998,Gene 34
247.75970964049736,212.72386333430254,Gene 34
248.09933137264858,203.33050562841632,Gene 34
247.25969385813121,210.1789295809693,Gene 35
245.36825752137517,207.55981156310818,Gene 35
245.71220136726382,201.7991332987989,Gene 35
246.96932005255613,199.69424618623574,Gene 35
245.51670799887043,211.0875250076309,Gene 35
247.90317186487889,199.93694028313635,Gene 35
244.91305578670563,206.06657191860145,Gene 35
248.46082135859916,200.8995350718956,Gene 36
249.14786430008215,202.66898962499963,Gene 36
248.20559139264157,211.68628297858425,Gene 36
246.0706719314699,209.37779941408377,Gene 36
245.15286062732267,201.9266338918222,Gene 36
249.03607874625183,205.9721166298027,Gene 39
249.58829066748487,202.55421718135463,Gene 39
248.49020685916437,202.817214044417,Gene 39
248.6672900031552,199.70729785220067,Gene 39
244.68306066081936,207.96508203366582,Gene 39
250.03637855804553,203.72280225697324,Gene 39
245.89081091827282,208.56028496724466,Gene 39
244.45587484302018,205.37035136849724,Gene 41
248.7418726847232,200.1786484658467,Gene 47
245.32654011797317,200.05679701616472,Gene 47
249.2369453969626,208.92804818995205,Gene 47
245.7341260842981,210.84737619398715,Gene 47
255.41465978577745,205.1479304033551,Gene 0
257.38234327469485,217.43838159046712,Gene 0
257.50165692872457,203.90275505279692,Gene 0
255.13581037077122,209.23608632339702,Gene 0
257.49571730087,210.86149634435571,Gene 1
258.44283868481915,205.6402812096814,Gene 1
256.7996433407693,216.95432159790045,Gene 21
255.053079738718,215.15210870836486,Gene 33
254.15004214768473,207.65460970172992,Gene 33
254.5197620105688,215.541577243074,Gene 33
255.27592637605014,212.95097674190586,Gene 33
257.645956267697,204.08699713196,Gene 33
255.99406015682268,213.09057962324516,Gene 33
256.96127810506346,211.46274108797994,Gene 33
257.18713268009805,216.63671672993397,Gene 33
255.49806579209314,218.1001073188488,Gene 33
255.34250060062377,210.26651847850422,Gene 33
255.47518251910492,211.35594600523328,Gene 33
253.9263164171011,208.74162629723554,Gene 34
257.4979587195032,205.79817900235662,Gene 34
258.2318098171944,204.6062123318927,Gene 34
254.60217704692568,208.059449499392,Gene 34
254.35283980644053,213.60756556692112,Gene 34
258.7049477841423,207.31000051425627,Gene 34
257.7608879773284,204.2601579445722,Gene 34
255.63147820266815,218.2880688564358,Gene 34
254.62640646912982,207.40380054351752,Gene 34
254.3810637647507,213.77458788860918,Gene 34
254.15108403384997,204.63241037976292,Gene 34
257.98475083319113,216.5780406534621,Gene 34
257.96177584718225,214.7800344973761,Gene 35
258.6889010369241,213.2517397513856,Gene 35
255.19922649804914,211.18655033045596,Gene 35
257.18706482788343,213.0732706619454,Gene 35
256.27155172843493,206.67886541102797,Gene 35
254.873125188134,210.85583670855044,Gene 35
254.7700997151767,214.4528666732276,Gene 35
255.0750941250603,214.01253998223004,Gene 35
255.50815394064313,208.01547831230366,Gene 35
257.0563371651793,204.66444763254333,Gene 35
255.2427323381519,213.68291883050364,Gene 35
257.22049239664653,202.76484687553142,Gene 36
257.4402277863082,212.46029709601154,Gene 36
258.6296697004649,207.53700422508737,Gene 36
256.3457810069091,217.0125776011846,Gene 36
258.6721763712406,208.07096177992986,Gene 36
255.45235921968097,201.7881487696378,Gene 36
256.37943258073045,203.30775026831571,Gene 39
256.7300823982966,215.46221503010943,Gene 39
254.72300457013094,209.1511519051099,Gene 43
255.5454764544455,203.31707685258905,Gene 47
255.6857757403064,203.13770930783002,Gene 47
255.00392024666317,204.8776556482779,Gene 47
258.259991353755,203.958313219821,Gene 48
262.7608199632665,210.8138776725627,Gene 0
261.4362798307714,210.9887921481777,Gene 0
266.390843184252,214.44615907994248,Gene 0
263.78723774582454,208.37744199954835,Gene 0
267.44974980305136,209.44197517784946,Gene 0
262.266535629126,212.02676812428672,Gene 0
261.5370556406997,212.24234400730708,Gene 0
264.31236679194416,213.75170460065166,Gene 1
266.551527601307,205.12964959615124,Gene 1
266.3835979792471,204.57199226773014,Gene 9
261.5957071623675,210.65962814200185,Gene 19
265.22924273911997,201.86421842713415,Gene 19
262.18373628388133,211.72393956208435,Gene 33
264.73131578799104,212.5278765989118,Gene 33
266.3639774858982,205.14753180550437,Gene 33
264.06225692635974,214.11426357562576,Gene 33
262.57916998713813,207.9268036602771,Gene 33
265.87589576556024,213.29087082527226,Gene 33
263.1932980873767,211.221306739767,Gene 33
264.538938299948,203.62015023050978,Gene 33
266.4169576299085,205.41348495173258,Gene 33
262.9655928185011,201.80990988127638,Gene 33
265.1601898206801,201.19092949260136,Gene 33
266.7194314437591,207.52142721075728,Gene 33
266.5512383461604,207.20979377290303,Gene 33
261.49832609511793,209.78074804889636,Gene 33
267.83491579994484,212.16416920513666,Gene 34
267.90302501387254,206.6607177303287,Gene 34
265.4055553061599,203.2278001768455,Gene 34
261.58399791916474,205.43250270763386,Gene 34
266.618980914833,213.18952991024284,Gene 34
266.86817297830464,211.82116616595272,Gene 34
264.3454326397685,205.1149254076117,Gene 34
262.59593126429644,213.1412905519248,Gene 34
266.67592306652307,204.12435537009344,Gene 34
262.7937678123088,213.1935787150088,Gene 34
265.7813306716532,206.11127638988984,Gene 34
266.0819032112817,209.80594544919737,Gene 34
261.97051586089714,211.5731805700075,Gene 34
264.59154872791163,212.24404478027634,Gene 35
263.71517314423335,208.41542768855834,Gene 35
267.19675741729213,210.58327580199582,Gene 35
262.1668138546907,209.60188987785224,Gene 35
266.52755913959595,202.33571189242494,Gene 35
264.2197773452595,201.2421386633865,Gene 35
262.70131990052334,202.3817896692123,Gene 36
262.6059553161703,209.1242961856908,Gene 36
266.57759476106617,208.21546380157255,Gene 36
262.766070966335,202.24115873600658,Gene 39
267.7634946426392,209.52941309769946,Gene 39
267.47596431606985,207.9311897422478,Gene 39
264.4517772822207,215.8498020292332,Gene 39
267.7342095016222,210.73369064525178,Gene 41
262.60506201272614,210.66031222805543,Gene 47
265.52021874313067,214.65136652243652,Gene 48
272.69588544488056,201.80193573227515,Gene 0
275.32997863710295,200.48564807632823,Gene 0
274.12262411913593,208.7286158546211,Gene 0
271.8814586573334,201.42392987566063,Gene 0
274.4371493541746,202.3357266211168,Gene 0
271.2039596649794,205.71462555661765,Gene 0
276.37486602193565,207.24528625527674,Gene 1
276.7058462023861,205.8627628298765,Gene 1
271.08331515533456,210.67576978222712,Gene 3
271.97867404779697,204.07262018482993,Gene 18
271.9205155612567,203.58414821462028,Gene 19
273.99370086497856,200.55934120419545,Gene 32
273.67099186882376,212.65039741416498,Gene 32
271.92071284125086,200.69077642888465,Gene 33
276.4979830456925,202.72069362536996,Gene 33
271.71051992042317,205.0437450471019,Gene 33
275.1974380453235,201.52530545281803,Gene 33
272.41132264239593,213.36952479983253,Gene 33
270.9944702336858,208.8593978179507,Gene 33
276.6222848229488,203.7789063469188,Gene 33
273.6287564517055,198.91591877286587,Gene 33
272.35608342785315,201.6414766916268,Gene 33
273.74873266207,213.15779378948187,Gene 33
275.00817896840226,201.62713553788703,Gene 33
273.1275897390035,206.2151819526044,Gene 33
276.50791537844157,206.61690007440868,Gene 33
275.2191435722906,202.8075044462599,Gene 33
272.0271962709855,201.5822255154992,Gene 34
271.7792530106362,204.2603722441774,Gene 34
274.09829789189814,211.43287171781284,Gene 34
275.8813573666549,211.12218656577625,Gene 34
275.255714947621,213.69212271168854,Gene 34
271.7585948648259,207.99689725571264,Gene 34
272.3055625140663,209.85577360307477,Gene 34
275.1448980214266,207.5461340720309,Gene 34
272.19963806463113,212.9863096634612,Gene 34
272.56089269692114,209.31363009876335,Gene 34
