x,y,gene
310.7305594355437,12.597250807392738,Gene 9
312.8547942242234,10.161094287161573,Gene 24
311.15528486941275,11.91270594250913,Gene 44
310.8625614004058,3.037921849630835,Gene 44
308.94249438999293,11.570414156516694,Gene 44
312.1974998501681,4.38279537914093,Gene 45
308.4445239891478,5.783033789874431,Gene 45
309.8463278601632,12.057098296789977,Gene 45
312.80079041292066,9.88130293831498,Gene 45
309.404149612379,7.223337153736567,Gene 45
309.3070775767058,13.446585942866019,Gene 46
308.534568453879,13.563632339388068,Gene 46
308.2163088380014,10.719964683621349,Gene 46
309.6360680165898,0.9707412591288662,Gene 46
312.2571165884787,8.197526983977475,Gene 46
310.6187913509544,11.592813221326072,Gene 46
308.28337937095756,2.4881284678712263,Gene 46
310.88990408298577,5.436610961445874,Gene 47
308.73019986044034,9.469172873873765,Gene 47
309.86791521829565,0.9936564887456099,Gene 47
309.302603193351,1.7673745652071045,Gene 47
308.3372363259132,3.0655094130495186,Gene 47
311.500565102141,8.030624670227064,Gene 47
311.4931089797986,5.854754232413793,Gene 47
311.3182884623839,11.060984931285514,Gene 47
308.4163941968528,4.07811946678228,Gene 47
311.6277798814122,11.588414227782895,Gene 48
307.8520250816744,2.3839472469220446,Gene 48
309.60313972595014,-0.25203839900216174,Gene 48
308.7779777767347,13.763229324681063,Gene 48
312.63665155532675,3.3277561650801664,Gene 48
306.9276083164115,5.7878898834187575,Gene 48
308.4723656210722,10.292303097642984,Gene 48
310.8644723461348,1.7027754260543375,Gene 48
308.42474142245817,11.865896211806913,Gene 49
308.1521268081875,10.627070920445648,Gene 49
308.69742216463004,13.684146024025779,Gene 49
307.9419302945211,0.8440191627921525,Gene 49
308.8359475685527,2.8975565543133284,Gene 49
310.9779386606475,2.378877154620243,Gene 49
310.5201022757365,0.3487245087843265,Gene 49
311.76500213254445,9.076979439392147,Gene 49
320.26158842110016,-1.1371996555466533,Gene 15
319.7428011783986,9.572654816963988,Gene 15
319.71695055511765,3.8957200506696883,Gene 17
320.12739933922103,12.698197630509497,Gene 17
320.45049356388455,5.669547107271304,Gene 22
319.67238215845475,12.982865196518233,Gene 24
320.97726991373867,11.797210981012554,Gene 24
320.9933408114248,1.0935825266406658,Gene 24
319.18015201201433,9.627429317471535,Gene 24
320.0421586441655,12.849519823316655,Gene 28
320.62107553090675,13.435440803590687,Gene 43
321.44939360963764,5.960077520122195,Gene 44
319.98110140506094,17.540997281019816,Gene 44
320.6389315653439,11.4648299800591,Gene 44
321.5836405281803,10.714559131198026,Gene 44
320.79223883503727,16.389410379379463,Gene 44
320.9330738831791,3.431997223270296,Gene 44
320.9732285475104,14.731431182911315,Gene 44
319.80660531535824,0.0941673436152044,Gene 45
321.5077810692676,1.8251583122820199,Gene 45
321.0595978737089,9.881045692284726,Gene 45
321.17359725916174,1.3099986435228486,Gene 46
320.81135188245094,-1.502109439005916,Gene 46
