x,y,gene
301.06209999992626,504.14009835463554,Gene 2
301.71539072679025,498.501845235308,Gene 2
306.3444304915467,499.9416489617453,Gene 2
304.92681356922276,511.67333673991595,Gene 3
301.20929562866655,507.3055543929001,Gene 3
308.3054303465422,504.2023748363636,Gene 6
308.26726218070297,503.3059609142467,Gene 6
308.15598687275974,503.28027306108737,Gene 8
306.64724317822896,507.0306404550758,Gene 13
304.803440604034,510.21747460657605,Gene 13
307.1753407275098,505.61966397750206,Gene 16
307.0900498631937,500.7640536887607,Gene 19
302.93641161509953,499.15934833001694,Gene 19
305.8251472149326,497.3432753974111,Gene 20
303.7377916211841,502.72637539465904,Gene 20
303.55310899717966,509.25396956335794,Gene 20
304.63743270523275,498.2929015513068,Gene 20
303.8017024977352,497.30080038339804,Gene 20
301.9812146851379,508.19510796543045,Gene 20
306.4885052904561,505.0340909428292,Gene 20
302.0676759535319,504.85683133154834,Gene 20
302.673233060261,505.6239678538469,Gene 20
302.05912299934465,499.21854868704224,Gene 20
301.1671614973694,504.34496772682974,Gene 21
307.10759771002006,506.6988462860347,Gene 21
304.4033446709393,497.9902013707159,Gene 21
303.0443174029749,509.14464764371434,Gene 22
307.54477428793007,506.10818215373524,Gene 22
306.56566085748614,509.666557984295,Gene 22
303.49995559932563,502.3870336428919,Gene 23
304.5521564021367,509.6509212297028,Gene 24
301.273565395673,503.4041460268325,Gene 24
305.2207860904408,506.4635622303333,Gene 24
306.39976353363494,499.8594362146956,Gene 24
305.5489037232994,509.2289042089968,Gene 25
306.45994510076764,508.2984880296078,Gene 25
306.56786681667455,500.12486359669515,Gene 25
304.58016414450077,500.1671447038152,Gene 25
302.3348911027864,501.0189431383008,Gene 25
304.25041588375643,509.5890086218682,Gene 25
305.2888761974545,507.8891795145449,Gene 25
305.81262128774677,507.6633714434573,Gene 25
303.2383640396789,498.953527462366,Gene 31
304.51927012778884,507.7862706444214,Gene 31
306.77188951796865,508.86427534472534,Gene 40
301.7172386731007,508.4037325201476,Gene 43
305.89613342095384,500.80555717564243,Gene 43
301.73399602923064,507.9467703678975,Gene 43
301.78169372513315,501.7845891348398,Gene 43
302.0519227847289,505.3284342561818,Gene 43
306.1660773309137,500.7005349343155,Gene 47
301.6351420543858,506.2642476804285,Gene 47
312.91110763405,501.1676958006903,Gene 2
315.3625712914828,501.33275099575525,Gene 2
315.22658665206626,508.21691944441443,Gene 3
320.3338595381385,505.4409841629269,Gene 5
318.51938172645225,509.20948078181215,Gene 8
312.9091491764394,507.7771342975663,Gene 13
318.8558883627558,510.27171829372753,Gene 13
312.7308173387697,507.1422212353992,Gene 13
318.32252583964674,507.5441422351655,Gene 16
315.01288739774236,502.51052591788675,Gene 20
314.90904978433235,512.3669052119193,Gene 20
315.5212633496713,507.1940872451488,Gene 21
317.6694355320152,507.3106665749002,Gene 21
317.0543426747502,502.65827386755524,Gene 21
318.41902054786414,499.2828328868679,Gene 21
312.8831208819281,501.64429655785557,Gene 22
317.884158565682,507.72427863725136,Gene 22
312.7581232305841,509.16174184659894,Gene 23
316.7720507787996,507.21616686088834,Gene 23
317.8943358014056,511.2665392440806,Gene 24
318.0018677402291,502.1472585498582,Gene 24
313.04752498232284,508.71555240763865,Gene 24
314.2361058284402,503.782723208874,Gene 24
313.5733026799213,507.4064415188276,Gene 24
312.82919403105564,509.62277560477617,Gene 25
317.16633692927576,506.3946465004471,Gene 25
318.4083432886863,500.5258890848566,Gene 25
316.70452304168026,499.9600351825894,Gene 25
318.8113056598519,504.0433883405387,Gene 25
319.6735898420753,505.8588186757063,Gene 25
314.8753960046937,499.12872228119727,Gene 25
315.00113485100803,509.96313943537336,Gene 31
319.61464322672356,504.15826724985317,Gene 31
314.72807062625486,509.73600333944927,Gene 40
312.9570158314492,505.5740827708826,Gene 40
312.76778281448617,505.27447734775717,Gene 43
316.7505196801902,511.3491342318353,Gene 43
316.7378185489582,508.3991300476088,Gene 43
316.08374329704367,510.728312055556,Gene 49
311.73089838614106,508.3368238291319,Gene 2
310.7350994188635,508.21244491323245,Gene 2
313.38243462815313,498.6558006135338,Gene 2
315.56248878669595,505.9511855876995,Gene 6
313.45790582255427,499.98049110684104,Gene 6
315.180136317355,505.4687294056077,Gene 13
312.3475365879732,500.99987412035983,Gene 13
312.7694083906513,514.255453170033,Gene 13
311.41863329300935,513.876866836303,Gene 19
312.5692400194582,514.1556479180573,Gene 19
314.9445578715491,502.0427076564159,Gene 19
314.92643787967125,508.95541496816105,Gene 20
314.0698007326893,505.3505268174788,Gene 20
313.6447441052382,511.2407133245316,Gene 20
314.1008066090027,509.41012001266,Gene 20
313.9287535024194,514.5533862674538,Gene 20
313.6091808659953,509.9202051855631,Gene 20
314.8797722727078,499.97762226532063,Gene 21
310.50850137828246,507.0308106194067,Gene 21
314.6886876612912,510.1760449746243,Gene 21
314.29568991696357,511.12820277825324,Gene 21
315.1251788109418,508.1177938666857,Gene 21
312.49541041565703,510.93751078311476,Gene 21
315.21730073196846,505.4309379225496,Gene 21
312.26040444490883,510.1384235242143,Gene 21
311.6048100489821,502.20412248735784,Gene 21
311.0777281838619,511.3474794195542,Gene 21
313.1415210830859,499.4132060720545,Gene 21
313.3143845639235,514.5182034654356,Gene 22
315.05067209244527,503.542282873423,Gene 22
311.2095327083036,503.9584952898087,Gene 22
311.8261081168804,511.8646069496161,Gene 23
314.1267483148486,511.02853655285674,Gene 23
313.8318636836087,500.47043667008785,Gene 23
314.18538455282174,500.64922783245635,Gene 24
311.6317018657599,500.57104042514754,Gene 24
310.9696761019354,511.24640738570025,Gene 24
314.3094787828116,499.88334678332217,Gene 24
311.86368246263845,510.3391822733721,Gene 24
311.94377543283343,501.9582164809389,Gene 25
314.64048313939367,511.32405110059,Gene 25
