x,y,gene
743.5775056685617,394.79509939978533,Gene 0
744.4305763957614,395.61332763377135,Gene 0
743.5587975139792,409.36481746473396,Gene 0
745.3164785033741,401.07983535659724,Gene 0
741.1745894711397,399.35493298708354,Gene 1
742.4171547309502,398.40224337501417,Gene 1
745.7873238821965,395.46161691013384,Gene 9
742.1345987507133,401.25417254945194,Gene 9
741.3245752268741,395.1676006332387,Gene 32
744.1737551208557,404.3954505216175,Gene 33
745.4623586209634,400.04526423119717,Gene 33
741.2700664150216,396.79104498195136,Gene 33
743.9706896659778,394.2621859126762,Gene 33
745.4491711013474,402.33201037203025,Gene 33
745.2622166176566,402.4997542494834,Gene 33
745.5661663101893,404.98183526609955,Gene 33
741.1819437219,399.10968900465895,Gene 33
740.9029048592134,398.2513485674476,Gene 33
741.0540859871752,399.8022936770047,Gene 33
746.5524255816059,398.91955544954544,Gene 33
745.1130013109946,395.43831497901124,Gene 33
745.1337444301467,398.95441354509444,Gene 33
742.0725770062919,405.94340231186544,Gene 33
742.7381234698804,398.3856281699471,Gene 33
745.2737355867364,400.9497651706397,Gene 33
741.0986832288708,402.01352955707307,Gene 33
744.8750972651707,402.65056676234013,Gene 33
746.2203802567515,404.63626398253575,Gene 34
744.8481462355155,407.05764872398294,Gene 34
741.9949472813246,398.10855579011906,Gene 34
743.1536833595538,409.1303305888703,Gene 34
743.4243670611078,403.8546219962683,Gene 34
741.3065587080791,404.48874727823727,Gene 34
745.5877721285464,405.677792781533,Gene 34
740.5270560987667,399.32936968989037,Gene 34
742.7321135931008,406.44065493613084,Gene 34
745.1643698303304,401.8255115798361,Gene 34
741.8192367278223,406.9719803350079,Gene 34
741.9603949168463,402.47729656511694,Gene 34
744.634131653002,394.0343941037375,Gene 35
742.3962485181676,406.17812867107,Gene 35
742.0002342182592,395.5789811084123,Gene 35
745.2599338665489,399.4514665272644,Gene 35
743.1826851681279,397.528125977162,Gene 35
743.9327857747087,408.0208411694646,Gene 35
744.9264145351545,398.24432299710315,Gene 35
741.9644298947552,398.47861412568915,Gene 35
744.881068506394,398.77336945974184,Gene 35
744.6995068868803,394.5004547617815,Gene 35
742.5637431184193,405.7234044275801,Gene 35
744.36103331804,406.1673397997482,Gene 35
746.1459022074189,403.2114593701591,Gene 36
746.187468280448,402.36132663865214,Gene 36
745.1772947092716,398.07877322529,Gene 36
743.3454951943384,406.56611314573365,Gene 39
743.1469743808761,405.14218656481245,Gene 39
741.6589031769257,406.37705990960114,Gene 39
741.9512302682793,407.7849348197931,Gene 39
741.3432884790687,405.64585861818307,Gene 41
741.8364913741278,405.2974548507039,Gene 47
745.8210794752836,396.6138558066271,Gene 48
746.4645206044672,400.68091692594203,Gene 48
743.5756187185547,409.6297493141698,Gene 48
796.4294970271768,393.52599114355104,Gene 0
795.0263416017558,402.88872629363556,Gene 0
794.9908677439769,395.4148912320464,Gene 19
795.119232728254,409.0470005463003,Gene 33
794.9795669440766,398.34628238335995,Gene 33
796.0527244744318,400.4367953825238,Gene 33
796.5183734971548,395.1625467662371,Gene 33
795.3290201863379,410.26492660306656,Gene 33
796.5906463139246,405.6815072920965,Gene 33
795.7789203053031,393.69615324961717,Gene 33
796.5583239536916,406.8115270269338,Gene 33
795.8574387040384,394.02584376175116,Gene 33
795.6654432297713,393.0279655635932,Gene 33
796.4936635346337,410.4110392580898,Gene 33
795.6154762831005,404.36532529138435,Gene 33
795.3734481450749,406.6495882800787,Gene 33
