x,y,gene,cell
531.0934565146723,19.90208372587822,Gene 16,0
532.4850689380894,16.179051481501862,Gene 19,0
530.6957842644398,18.962677198348658,Gene 22,0
532.9569090468781,13.936499768569783,Gene 40,0
533.5085591980971,18.331121456361494,Gene 45,0
549.3878558465879,31.41036957003354,Gene 13,1
547.2713936186129,32.76567106003923,Gene 20,1
546.4533446565109,31.78334676011886,Gene 30,1
548.1040805828984,32.44054085354565,Gene 45,1
575.8386617828852,37.08785189352389,Gene 30,2
572.3201574067897,38.10939138990936,Gene 44,2
602.9863356289281,26.017294744081823,Gene 18,3
598.6973464707106,20.455309050752557,Gene 19,3
600.0964064361291,21.748798925584435,Gene 35,3
634.5901222165093,16.03742329935172,Gene 19,4
632.0550117541524,21.19300301733863,Gene 20,4
625.7617901123089,17.557043468024087,Gene 22,4
629.4458832038916,19.607086488465047,Gene 27,4
624.1362971956092,18.37935729909498,Gene 35,4
655.7408249343866,15.185841300124252,Gene 6,5
650.6294759107591,14.60217012686496,Gene 16,5
647.9439591059926,19.50861795436979,Gene 19,5
655.288920154433,18.79800818415667,Gene 34,5
653.9918525742077,17.732039378267768,Gene 41,5
513.2933053671189,45.56107486926852,Gene 6,6
511.14545904333477,45.054847659831594,Gene 8,6
514.9679335165476,45.06377812443186,Gene 10,6
508.0310269944863,43.84586226096938,Gene 11,6
505.4189811827823,41.0688392128276,Gene 19,6
511.6396229804909,38.89073753242869,Gene 23,6
509.2034924303685,45.5419459501948,Gene 39,6
514.9293362247082,44.42318654072061,Gene 48,6
538.1734030718214,42.236055431276505,Gene 18,7
535.8512860224445,39.86301614869275,Gene 19,7
537.6867894970933,44.073257275756895,Gene 24,7
536.2830586088998,40.27306378974505,Gene 27,7
536.4112376632523,40.31072319244111,Gene 29,7
537.4036697912791,42.554839607068004,Gene 29,7
538.1899072482747,39.89806753259637,Gene 30,7
534.954002271243,40.9664164027381,Gene 30,7
534.4749507517232,41.39914441944103,Gene 34,7
534.3713986500393,43.42233070969497,Gene 35,7
562.5864658541288,39.46752677206441,Gene 45,8
589.0262215829541,35.417415689916325,Gene 14,9
580.5171576279921,35.861731109235365,Gene 30,9
589.445271028718,35.118601464900834,Gene 44,9
581.2944429741153,37.02330996345976,Gene 48,9
609.612580082677,42.80646546943819,Gene 26,10
610.4466750578958,44.813694806556654,Gene 30,10
608.2508184487152,43.705287806655576,Gene 34,10
633.4129078910787,37.29624388636078,Gene 8,11
633.6756981313008,40.68987805670665,Gene 8,11
633.7309611866543,37.96608832968392,Gene 24,11
636.3599570940085,37.20903223437472,Gene 29,11
634.4094384393632,39.13834250569461,Gene 29,11
468.3043883853093,65.04514077847733,Gene 6,12
473.872682048977,64.6412893783811,Gene 20,12
465.1910002730745,64.91101802192034,Gene 25,12
474.7189476841792,62.720021853879715,Gene 34,12
476.55169142106337,62.2589960349811,Gene 35,12
468.6358024884227,65.73053995051814,Gene 35,12
498.13144592559746,70.04472245526085,Gene 6,13
494.70118942226475,70.66835495671701,Gene 13,13
497.8047884830849,67.99142351879254,Gene 13,13
495.31095643742395,67.97866940100995,Gene 18,13
496.132318462942,71.54430393881519,Gene 26,13
495.5412899193324,67.13728373240124,Gene 29,13
497.72164036079755,68.77397613268313,Gene 29,13
496.38304330329333,68.76077038411677,Gene 30,13
516.4838659429968,61.258397951020434,Gene 4,14
517.5905406552596,63.35453431249564,Gene 6,14
518.3373011214138,59.56187474636722,Gene 20,14
516.5523657280299,61.26199048491606,Gene 46,14
516.2614185563375,60.27179697986452,Gene 46,14
519.9194625648463,61.57742791497363,Gene 48,14
551.7014584595186,61.49214316507375,Gene 14,15
547.8040556544464,60.83954225955173,Gene 14,15
556.9294107928071,60.31282954186283,Gene 20,15
556.5432893172178,59.44247521016244,Gene 29,15
546.6670479663209,61.920096636376876,Gene 34,15
552.9048490527331,62.95255760997532,Gene 35,15
547.5472183598667,59.87496858463952,Gene 39,15
547.6178667953503,60.08836345155756,Gene 46,15
550.0482614412913,62.90226463938412,Gene 46,15
547.9734501466465,61.482401004124014,Gene 48,15
553.8396911938044,61.75611178383767,Gene 49,15
550.0892549867527,61.803313451945414,Gene 49,15
580.5431715435863,69.6652010902362,Gene 0,16
582.6373670948054,66.3955102478513,Gene 7,16
584.1002251138877,70.83223664948794,Gene 18,16
583.3373420796225,67.81006242628044,Gene 20,16
589.3591664512769,67.30070441802759,Gene 24,16
587.0907235058445,69.29842336950082,Gene 45,16
597.645222183839,65.04178330401422,Gene 29,17
621.9620549716968,65.03202361217414,Gene 5,18
622.9089862821246,64.84888082828373,Gene 7,18
624.8736382844149,62.851701169805835,Gene 26,18
623.6029624689696,65.45159912318547,Gene 27,18
622.9296453957776,61.602934073224624,Gene 29,18
621.8706772728285,62.70988128071293,Gene 30,18
621.5937303671225,62.26026656566805,Gene 30,18
625.0930931663324,64.30756314065498,Gene 40,18
625.6409502945396,63.86894131008758,Gene 45,18
654.6980105207291,66.98362478378206,Gene 25,19
653.9158790812562,68.97067960159555,Gene 29,19
652.1735895093537,64.43327749874801,Gene 29,19
651.7895261526102,65.1854330240548,Gene 29,19
436.0769380979207,88.89548159588244,Gene 0,20
430.90300755389734,89.07932271865816,Gene 6,20
432.36416426764833,90.18103049999425,Gene 16,20
427.0671705522292,87.93442065544788,Gene 24,20
428.94379499132344,88.89500377435839,Gene 35,20
435.970161091408,88.66141060270215,Gene 35,20
461.46968454504594,87.42440408012457,Gene 18,21
464.5448677742741,86.39640357565614,Gene 30,21
467.37572288384916,82.65136021943613,Gene 35,21
513.9422047764003,92.02682987403264,Gene 8,23
517.4093611350223,91.72529296131832,Gene 19,23
512.7172617166245,93.03113585311159,Gene 22,23
512.5878346432165,91.94484625993685,Gene 30,23
519.6269556396264,90.0023284031567,Gene 36,23
525.7092590672505,94.59489231485743,Gene 40,23
520.8911862736387,94.26536833987353,Gene 43,23
519.293561808363,90.77369406096388,Gene 44,23
524.1727369444628,90.63821580720747,Gene 46,23
562.218721490923,92.99412195463808,Gene 8,25
560.6815181769674,92.04592058234604,Gene 13,25
563.9261858445991,91.86450826435724,Gene 28,25
561.0725891130692,88.66762161217675,Gene 35,25
581.1333916654435,78.09932854963222,Gene 6,26
578.2705326608107,78.31718247080937,Gene 6,26
586.5415528000527,78.05255250238473,Gene 24,26
645.4329196956571,78.8451582676032,Gene 7,28
636.71631855013,81.58710109642185,Gene 19,28
636.3443354388451,77.47735366626762,Gene 40,28
663.4036715770767,80.54574600856768,Gene 8,29
656.0529280354349,84.4194324283741,Gene 22,29
659.6695617725627,81.19035552353822,Gene 36,29
666.3254660486108,84.41609983924145,Gene 40,29
653.889508618053,82.40794393166584,Gene 46,29
656.5442433914028,83.5309468316672,Gene 49,29
686.1007559261653,94.75388620797544,Gene 0,30
692.7544196998888,95.76044683169783,Gene 8,30
693.8019830981291,98.72589819925243,Gene 29,30
691.9270166394181,95.17018664447166,Gene 31,30
684.9552321467692,96.03087811771174,Gene 38,30
693.1169915072636,95.44079620246545,Gene 46,30
425.07780909750596,117.44393589945349,Gene 18,31
427.67302944028694,117.25515579480651,Gene 34,31
422.8404655156323,117.95111712741885,Gene 34,31
453.22978834252274,101.75594248654558,Gene 7,32
455.24411764400503,99.83483253745139,Gene 10,32
455.81987393744987,102.83902180849053,Gene 29,32
453.28686886729076,99.04806218667778,Gene 30,32
456.9707144720134,100.63307712321387,Gene 34,32
485.2110021331362,98.9329390285784,Gene 24,33
486.58211884214575,101.30825400404349,Gene 34,33
482.89726129734646,104.33602751644045,Gene 35,33
483.3549046762664,102.82933087404665,Gene 35,33
500.2678054355777,109.97367928337692,Gene 27,34
523.9106894188816,113.38557897550005,Gene 7,35
525.9952904066722,113.59759468234903,Gene 24,35
524.5957549810754,110.97286284414885,Gene 27,35
528.6227194606673,111.14301593670106,Gene 29,35
527.2674393679902,111.52508741266833,Gene 30,35
528.3220179929972,112.26965602636454,Gene 31,35
525.9918412362789,109.80465349665803,Gene 34,35
526.9138483219917,110.63538535392463,Gene 36,35
527.867892622578,112.93428792128307,Gene 45,35
548.3420044271743,101.19400137936924,Gene 23,36
549.8629699440448,105.97288218108248,Gene 26,36
566.7928081321725,100.71701527057117,Gene 1,37
567.4332287371564,101.2589357440684,Gene 14,37
590.6792111140254,99.8735737414805,Gene 46,38
592.6195113689389,99.52190288417934,Gene 46,38
617.9658854343758,111.13747943160782,Gene 15,39
623.7854731945371,112.25345820413536,Gene 35,39
658.3551553644696,100.9900127096674,Gene 7,40
658.1089180955604,98.4139720618459,Gene 8,40
659.3625279396803,100.65945634412093,Gene 13,40
655.4265951988182,99.41289416201738,Gene 15,40
657.5688442395392,102.64661140776448,Gene 26,40
657.3565407585538,97.80641018025065,Gene 28,40
659.126097316527,99.6317863495999,Gene 29,40
657.5275280931572,103.21831094040841,Gene 29,40
654.0581186209396,99.83373157394249,Gene 29,40
653.9819277401562,100.28947695078149,Gene 30,40
657.5537766164086,100.03172614093592,Gene 30,40
675.1880552299218,112.98298875248145,Gene 19,41
683.132413254981,110.73957730068321,Gene 22,41
681.4310287332491,116.15516655792003,Gene 26,41
676.7407513055631,114.04705193525317,Gene 34,41
675.9136981759433,112.41293516188868,Gene 38,41
695.2434891575208,108.69934482907564,Gene 6,42
691.7469307126056,106.93149972173644,Gene 11,42
700.1926148336204,108.77053673626105,Gene 11,42
699.7998946300743,108.91030431755587,Gene 12,42
700.5126525821291,108.77523577762268,Gene 16,42
698.9858545790058,109.73842536405905,Gene 25,42
696.7072173524091,107.34754780284526,Gene 34,42
692.1246853701869,107.09106072276047,Gene 39,42
696.8389894879269,112.1876634613753,Gene 43,42
436.7188993691106,140.93425968138348,Gene 2,43
433.4217675387878,141.6077032550648,Gene 39,43
489.8445124870131,133.9813046788078,Gene 13,45
493.3791236139975,134.44226177582755,Gene 14,45
492.3492055698191,135.12298031585374,Gene 18,45
483.6830463175688,136.7146161863639,Gene 20,45
490.54212016821464,136.8863993548411,Gene 21,45
486.4568208037003,133.14162498128874,Gene 24,45
483.71752622367586,134.68723006513832,Gene 32,45
493.62354890186026,135.26093096169407,Gene 34,45
514.1576128612438,123.65524810691069,Gene 8,46
510.4940929994085,121.01691233500111,Gene 28,46
513.5718944969553,120.37563485927062,Gene 30,46
515.884869958214,121.7077960413441,Gene 30,46
515.6813361394325,122.70235797614696,Gene 40,46
543.9583805138218,128.26121420074358,Gene 29,47
559.0811762644764,123.8811212723141,Gene 6,48
563.1088740986416,126.34947160735423,Gene 40,48
561.3192055551796,124.04716882932907,Gene 45,48
558.1762288556539,125.53261788054813,Gene 48,48
