x,y,gene,cell
13.002977950843052,14.165028487875094,Gene 15,0
12.02001692010874,11.113873190563384,Gene 20,0
18.063708001861258,11.139386537426029,Gene 45,0
18.405285575410588,9.522904207205688,Gene 50,0
13.061109594926762,13.419386348376122,Gene 50,0
12.788557999148253,12.36337236618271,Gene 50,0
14.239561944421107,13.03799890810021,Gene 50,0
17.372835267138015,10.066142938847834,Gene 50,0
13.865537683888604,6.7807620614248965,Gene 51,0
12.72653549070124,9.377032027000165,Gene 51,0
14.328463939842402,6.315753803865534,Gene 51,0
10.226596715478516,6.671948986243787,Gene 51,0
13.578824337386909,13.811196657232284,Gene 51,0
10.362611545378776,11.676312704682639,Gene 51,0
11.927032362494153,6.130926651232494,Gene 51,0
16.527294888422297,9.15630998432679,Gene 51,0
8.536323769714095,8.717985293377431,Gene 51,0
8.681322496429658,11.216793449080592,Gene 52,0
11.416137333782729,6.644056289007475,Gene 53,0
12.337497016798114,6.4823994907802795,Gene 53,0
11.183696461742532,13.221287710716286,Gene 53,0
17.817704919538247,10.507643422571508,Gene 53,0
11.5629262154539,13.121750278565935,Gene 53,0
15.281981886319732,9.268932431592344,Gene 53,0
8.347411430663588,9.593291756827476,Gene 53,0
14.313506236000135,6.776934061699013,Gene 53,0
9.412979631062164,11.448656780463647,Gene 53,0
15.139693601931626,6.52056863204824,Gene 53,0
13.299606808203945,7.0217577559071165,Gene 53,0
12.240788834839362,13.46929135634794,Gene 53,0
9.740410832552996,7.034716511908347,Gene 53,0
10.1126515170065,6.780042729144599,Gene 53,0
14.579967552596369,6.444929424607729,Gene 54,0
10.987016862677901,13.81045983904733,Gene 54,0
12.072713467527532,7.923406309117533,Gene 54,0
10.992970685029317,7.374130459288454,Gene 54,0
10.317436300998638,9.038845900099092,Gene 54,0
16.682944260605044,9.557837778447132,Gene 54,0
17.94964090936512,11.005242776901403,Gene 55,0
22.6068759230472,3.41821135482334,Gene 0,1
25.103870258027456,6.506706676870285,Gene 0,1
24.68984428496338,3.5923792193426225,Gene 1,1
25.23603557458639,6.103464692350094,Gene 1,1
20.966420521695447,4.238261186137193,Gene 2,1
24.01379697810298,11.471337784546439,Gene 2,1
25.024321312895804,8.839689431877613,Gene 2,1
23.646748852918428,13.802470002968626,Gene 2,1
20.87078986434209,5.52513416492066,Gene 2,1
22.363334631367334,12.425339427580035,Gene 3,1
21.47187829983095,10.237220629646247,Gene 3,1
24.085495029304425,14.763128055792805,Gene 3,1
23.753119051925538,12.39398047266181,Gene 4,1
23.60551049397047,13.354706299104311,Gene 4,1
23.423978995691325,11.97965117515803,Gene 5,1
24.14096886452929,15.043420466312913,Gene 5,1
25.0219447108935,5.600048603778378,Gene 5,1
23.99524835364481,9.161504037275025,Gene 5,1
22.86091713940537,17.204642551343884,Gene 5,1
21.250672115703694,8.638343443209166,Gene 6,1
24.117123157560325,14.966466871205398,Gene 6,1
22.39870385551634,2.790567168037567,Gene 6,1
21.660454126386966,6.040334856837219,Gene 7,1
21.712415710201682,15.136844219083716,Gene 7,1
24.30864879432374,4.362785933669425,Gene 7,1
24.226146733917073,12.375919307340624,Gene 7,1
22.062427381672954,14.288101989630817,Gene 7,1
20.72065673507963,10.643238504301456,Gene 8,1
23.52932625777947,9.348653233084566,Gene 8,1
21.362657543690275,8.316588199138815,Gene 17,1
22.18496808087511,0.5255743386408414,Gene 17,1
23.635365522182013,13.626609191169864,Gene 22,1
21.540482972886306,4.419419261614514,Gene 45,1
33.544980014511474,16.134645289258582,Gene 0,2
34.24793179383716,9.834956575079143,Gene 0,2
35.73528632885687,8.194480402675147,Gene 0,2
37.05866000234145,13.47301621184821,Gene 1,2
36.139746552831035,8.441849208584319,Gene 1,2
33.12622966796491,7.199442999709668,Gene 1,2
